season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2020,12,Leeds United,1.6,1.3,West Ham,1.0,2.0,2020-12-11,0,West Ham,Leeds United,f43ce39b-caec-5043-a923-5c4dac28c156,33fd6485-6773-5b61-b272-5e4ec240036e,17702c2b-41ae-5265-a3d6-5809ac9512e4,Leeds United,West Ham,Leeds United_West Ham,Leeds United_West Ham_2020
2020,27,West Ham,1.8,1.4,Leeds United,2.0,0.0,2021-03-08,0,West Ham,Leeds United,95cb7f5a-54d0-5df1-a140-ab2058b6fac1,33fd6485-6773-5b61-b272-5e4ec240036e,17702c2b-41ae-5265-a3d6-5809ac9512e4,West Ham,Leeds United,Leeds United_West Ham,Leeds United_West Ham_2020
2021,6,Leeds United,1.2,1.6,West Ham,1.0,2.0,2021-09-25,0,West Ham,Leeds United,55c1feb8-472f-5cd8-bfce-9b61fca6c64e,33fd6485-6773-5b61-b272-5e4ec240036e,40b5f4ce-d3b4-575a-8437-e04c83907ed6,Leeds United,West Ham,Leeds United_West Ham,Leeds United_West Ham_2021
2021,22,West Ham,2.4,2.2,Leeds United,2.0,3.0,2022-01-16,0,Leeds United,West Ham,3e43291e-7693-5097-8272-376a16d28761,33fd6485-6773-5b61-b272-5e4ec240036e,40b5f4ce-d3b4-575a-8437-e04c83907ed6,West Ham,Leeds United,Leeds United_West Ham,Leeds United_West Ham_2021
2022,19,Leeds United,1.6,1.4,West Ham,2.0,2.0,2023-01-04,0,draw,draw,010ffe1b-e787-5491-b223-6fc2437765e6,33fd6485-6773-5b61-b272-5e4ec240036e,bb76a934-8214-5758-aac4-867323d1b455,Leeds United,West Ham,Leeds United_West Ham,Leeds United_West Ham_2022
2022,37,West Ham,2.1,0.9,Leeds United,3.0,1.0,2023-05-21,0,West Ham,Leeds United,5e2d5d9e-e4ee-5738-b6be-b9b0de5bbfe8,33fd6485-6773-5b61-b272-5e4ec240036e,bb76a934-8214-5758-aac4-867323d1b455,West Ham,Leeds United,Leeds United_West Ham,Leeds United_West Ham_2022
1993,2,Leeds United,0.0,0.0,West Ham,1.0,0.0,0,Roger Dilkes,Leeds United,West Ham,ec934346-c1e6-5024-8ec0-9b7ee7a40384,33fd6485-6773-5b61-b272-5e4ec240036e,5fc103b3-f11f-5a14-9ccf-6ded7e7ac453,Leeds United,West Ham,Leeds United_West Ham,Leeds United_West Ham_1993
1993,19,West Ham,0.0,0.0,Leeds United,0.0,1.0,0,Jim Borrett,Leeds United,West Ham,0a38a8bc-c680-50bf-9f98-d1c116021a56,33fd6485-6773-5b61-b272-5e4ec240036e,5fc103b3-f11f-5a14-9ccf-6ded7e7ac453,West Ham,Leeds United,Leeds United_West Ham,Leeds United_West Ham_1993
1994,1,West Ham,0.0,0.0,Leeds United,0.0,0.0,0,Keith Burge,draw,draw,0c87fdda-c277-53f9-b4c1-77caa33822e0,33fd6485-6773-5b61-b272-5e4ec240036e,647aff50-91c5-55dc-9aec-6c3703f620c9,West Ham,Leeds United,Leeds United_West Ham,Leeds United_West Ham_1994
1994,18,Leeds United,0.0,0.0,West Ham,2.0,2.0,0,Robbie Hart,draw,draw,1d26ea89-7f5c-557b-bf13-8b652847fe2e,33fd6485-6773-5b61-b272-5e4ec240036e,647aff50-91c5-55dc-9aec-6c3703f620c9,Leeds United,West Ham,Leeds United_West Ham,Leeds United_West Ham_1994
