season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2005,14,Aston Villa,0.0,0.0,Charlton Ath,1.0,0.0,0,Mark Clattenburg,Aston Villa,Charlton Ath,b22f61ca-a9e1-5de9-b1b3-af6efde15ed1,124e3e9e-f5ae-55ab-8110-18fe2f94dc40,f22a1fb0-bebe-5454-a2e9-9f3b7bfc3f42,Aston Villa,Charlton Ath,Aston Villa_Charlton Ath,Aston Villa_Charlton Ath_2005
2005,27,Charlton Ath,0.0,0.0,Aston Villa,0.0,0.0,0,Chris Foy,draw,draw,12be2b6e-ae2a-53cc-a2c0-b8d3379b8403,124e3e9e-f5ae-55ab-8110-18fe2f94dc40,f22a1fb0-bebe-5454-a2e9-9f3b7bfc3f42,Charlton Ath,Aston Villa,Aston Villa_Charlton Ath,Aston Villa_Charlton Ath_2005
