season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
1996,4,Sunderland,0.0,0.0,Newcastle Utd,1.0,2.0,0,Jeff Winter,Newcastle Utd,Sunderland,d3eb5d7f-649f-5568-9662-0ecfefea3346,d8d73216-6c22-5b6e-b380-1d4b4e9aedaf,e8a14fb2-a74f-52cd-834b-0bbde2755dee,Sunderland,Newcastle Utd,Newcastle Utd_Sunderland,Newcastle Utd_Sunderland_1996
1996,33,Newcastle Utd,0.0,0.0,Sunderland,1.0,1.0,0,Paul Durkin,draw,draw,144f7bc4-170f-5826-9699-ba44ed72fa4a,d8d73216-6c22-5b6e-b380-1d4b4e9aedaf,e8a14fb2-a74f-52cd-834b-0bbde2755dee,Newcastle Utd,Sunderland,Newcastle Utd_Sunderland,Newcastle Utd_Sunderland_1996
1999,5,Newcastle Utd,0.0,0.0,Sunderland,1.0,2.0,0,Graham Poll,Sunderland,Newcastle Utd,61f650f8-56b4-5bfb-bc54-8de90bd8edee,d8d73216-6c22-5b6e-b380-1d4b4e9aedaf,9d0feba7-9c5a-5c36-b393-e9c226bb6f1f,Newcastle Utd,Sunderland,Newcastle Utd_Sunderland,Newcastle Utd_Sunderland_1999
1999,24,Sunderland,0.0,0.0,Newcastle Utd,2.0,2.0,0,Dermot Gallagher,draw,draw,fb8ed748-9e5c-5ec8-9f2d-4883e81fba63,d8d73216-6c22-5b6e-b380-1d4b4e9aedaf,9d0feba7-9c5a-5c36-b393-e9c226bb6f1f,Sunderland,Newcastle Utd,Newcastle Utd_Sunderland,Newcastle Utd_Sunderland_1999
2000,14,Newcastle Utd,0.0,0.0,Sunderland,1.0,2.0,0,Graham Poll,Sunderland,Newcastle Utd,8ebf3b29-dc86-54ac-b034-6abe0c8d9274,d8d73216-6c22-5b6e-b380-1d4b4e9aedaf,e8198af6-7fef-51e8-82d9-01dfec30e4b0,Newcastle Utd,Sunderland,Newcastle Utd_Sunderland,Newcastle Utd_Sunderland_2000
2000,35,Sunderland,0.0,0.0,Newcastle Utd,1.0,1.0,0,Mike Riley,draw,draw,dc1ea553-9021-583c-b9d1-2373cdf80b4e,d8d73216-6c22-5b6e-b380-1d4b4e9aedaf,e8198af6-7fef-51e8-82d9-01dfec30e4b0,Sunderland,Newcastle Utd,Newcastle Utd_Sunderland,Newcastle Utd_Sunderland_2000
2001,3,Newcastle Utd,0.0,0.0,Sunderland,1.0,1.0,0,Mike Riley,draw,draw,0d496ff8-666e-59eb-b3dd-80db50984a11,d8d73216-6c22-5b6e-b380-1d4b4e9aedaf,057eadd3-1375-5808-908f-e733af6f2331,Newcastle Utd,Sunderland,Newcastle Utd_Sunderland,Newcastle Utd_Sunderland_2001
2001,27,Sunderland,0.0,0.0,Newcastle Utd,0.0,1.0,0,Graham Barber,Newcastle Utd,Sunderland,c807085b-b78d-52fa-8bc8-adfaa0b246bf,d8d73216-6c22-5b6e-b380-1d4b4e9aedaf,057eadd3-1375-5808-908f-e733af6f2331,Sunderland,Newcastle Utd,Newcastle Utd_Sunderland,Newcastle Utd_Sunderland_2001
2002,7,Newcastle Utd,0.0,0.0,Sunderland,2.0,0.0,0,Mike Riley,Newcastle Utd,Sunderland,6526146c-1dab-5230-86e0-e5657901083b,d8d73216-6c22-5b6e-b380-1d4b4e9aedaf,bede550d-8b50-51e6-9328-b2a47ea2f0ed,Newcastle Utd,Sunderland,Newcastle Utd_Sunderland,Newcastle Utd_Sunderland_2002
2002,36,Sunderland,0.0,0.0,Newcastle Utd,0.0,1.0,0,Stephen Bennett,Newcastle Utd,Sunderland,b95c1584-8cdb-5494-a34e-986973bb3782,d8d73216-6c22-5b6e-b380-1d4b4e9aedaf,bede550d-8b50-51e6-9328-b2a47ea2f0ed,Sunderland,Newcastle Utd,Newcastle Utd_Sunderland,Newcastle Utd_Sunderland_2002
