season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2001,11,Aston Villa,0.0,0.0,Bolton,3.0,2.0,0,Eddie Wolstenholme,Aston Villa,Bolton,60d26165-ec84-5416-8bdc-c2e3daec032d,7985d367-16ea-500c-9066-eb5236e96256,ffed24bc-6616-561a-812e-af234ecbdd8d,Aston Villa,Bolton,Aston Villa_Bolton,Aston Villa_Bolton_2001
2001,32,Bolton,0.0,0.0,Aston Villa,3.0,2.0,0,Rob Styles,Bolton,Aston Villa,40614cfe-c3f7-5bbe-8f51-9fc63009c198,7985d367-16ea-500c-9066-eb5236e96256,ffed24bc-6616-561a-812e-af234ecbdd8d,Bolton,Aston Villa,Aston Villa_Bolton,Aston Villa_Bolton_2001
