season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
1996,16,Arsenal,0.0,0.0,Derby County,2.0,2.0,0,Martin Bodenham,draw,draw,e067235c-a9de-5a08-aba1-b08c6b560911,31329de9-8601-5d72-b18a-c635707b5ef5,dc3e092f-8ce1-5292-916f-d5e61cfce4d5,Arsenal,Derby County,Arsenal_Derby County,Arsenal_Derby County_1996
1996,38,Derby County,0.0,0.0,Arsenal,1.0,3.0,0,Paul Durkin,Arsenal,Derby County,6d64c559-1b21-5cbf-b463-52f7f927569f,31329de9-8601-5d72-b18a-c635707b5ef5,dc3e092f-8ce1-5292-916f-d5e61cfce4d5,Derby County,Arsenal,Arsenal_Derby County,Arsenal_Derby County_1996
1997,13,Derby County,0.0,0.0,Arsenal,3.0,0.0,0,Paul Alcock,Derby County,Arsenal,d6fde264-9986-5487-a16d-3e44a8d9d66a,31329de9-8601-5d72-b18a-c635707b5ef5,08396f3e-09e5-5a22-82fb-7f7d7e97171f,Derby County,Arsenal,Arsenal_Derby County,Arsenal_Derby County_1997
1997,29,Arsenal,0.0,0.0,Derby County,1.0,0.0,0,Neale Barry,Arsenal,Derby County,ed28962a-fcd4-53a2-9a11-20fe2a8f63be,31329de9-8601-5d72-b18a-c635707b5ef5,08396f3e-09e5-5a22-82fb-7f7d7e97171f,Arsenal,Derby County,Arsenal_Derby County,Arsenal_Derby County_1997
1998,16,Derby County,0.0,0.0,Arsenal,0.0,0.0,0,Mike Reed,draw,draw,dc460638-bb17-5d49-82d9-ba1311d9ab7a,31329de9-8601-5d72-b18a-c635707b5ef5,19aff94f-a062-5113-80b8-9edd483bdd90,Derby County,Arsenal,Arsenal_Derby County,Arsenal_Derby County_1998
1998,36,Arsenal,0.0,0.0,Derby County,1.0,0.0,0,Neale Barry,Arsenal,Derby County,2b89f0b4-bd4b-5469-8cd6-7e3d8f960ed6,31329de9-8601-5d72-b18a-c635707b5ef5,19aff94f-a062-5113-80b8-9edd483bdd90,Arsenal,Derby County,Arsenal_Derby County,Arsenal_Derby County_1998
1999,2,Derby County,0.0,0.0,Arsenal,1.0,2.0,0,Stephen Lodge,Arsenal,Derby County,4eb6a7f1-ef19-5ae3-b176-e9626fd4d9c8,31329de9-8601-5d72-b18a-c635707b5ef5,45c39234-2245-52c9-b231-faa2d076628e,Derby County,Arsenal,Arsenal_Derby County,Arsenal_Derby County_1999
1999,16,Arsenal,0.0,0.0,Derby County,2.0,1.0,0,Andy D'Urso,Arsenal,Derby County,15bc75ef-b38a-5d1e-a39a-f43dea224536,31329de9-8601-5d72-b18a-c635707b5ef5,45c39234-2245-52c9-b231-faa2d076628e,Arsenal,Derby County,Arsenal_Derby County,Arsenal_Derby County_1999
2000,13,Arsenal,0.0,0.0,Derby County,0.0,0.0,0,Stephen Lodge,draw,draw,b6d4819a-0a1f-5372-8756-54e3b4ec8f98,31329de9-8601-5d72-b18a-c635707b5ef5,e2bb683d-57b7-5864-8b15-c5d18b8ece36,Arsenal,Derby County,Arsenal_Derby County,Arsenal_Derby County_2000
2000,36,Derby County,0.0,0.0,Arsenal,1.0,2.0,0,Graham Barber,Arsenal,Derby County,e87029a2-2657-5948-be4d-2073e888db63,31329de9-8601-5d72-b18a-c635707b5ef5,e2bb683d-57b7-5864-8b15-c5d18b8ece36,Derby County,Arsenal,Arsenal_Derby County,Arsenal_Derby County_2000
2001,8,Derby County,0.0,0.0,Arsenal,0.0,2.0,0,Rob Styles,Arsenal,Derby County,8543f996-186b-5f97-866a-0137edeb3aac,31329de9-8601-5d72-b18a-c635707b5ef5,e3907693-476b-5e14-bbd6-6a47a998e5e1,Derby County,Arsenal,Arsenal_Derby County,Arsenal_Derby County_2001
2001,29,Arsenal,0.0,0.0,Derby County,1.0,0.0,0,Graham Barber,Arsenal,Derby County,24d6c303-c111-5e84-ac9b-a059431c56d7,31329de9-8601-5d72-b18a-c635707b5ef5,e3907693-476b-5e14-bbd6-6a47a998e5e1,Arsenal,Derby County,Arsenal_Derby County,Arsenal_Derby County_2001
2007,7,Arsenal,0.0,0.0,Derby County,5.0,0.0,0,Martin Atkinson,Arsenal,Derby County,c18b064a-7bb6-52b0-ac80-ea3fc93e80af,31329de9-8601-5d72-b18a-c635707b5ef5,4b7dcaa0-4b60-5fb8-9a66-e1dcdfde36fb,Arsenal,Derby County,Arsenal_Derby County,Arsenal_Derby County_2007
2007,36,Derby County,0.0,0.0,Arsenal,2.0,6.0,0,Andre Marriner,Arsenal,Derby County,7d9ab7d1-99d7-5ebf-96ef-88caab7bb7df,31329de9-8601-5d72-b18a-c635707b5ef5,4b7dcaa0-4b60-5fb8-9a66-e1dcdfde36fb,Derby County,Arsenal,Arsenal_Derby County,Arsenal_Derby County_2007
