season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2017,18,Brighton,1.5,1.2,Burnley,0.0,0.0,2017-12-16,0,draw,draw,38f86ca2-1dd3-51a6-98cb-e7811a498676,242e0185-5a0d-5780-82d5-ee4f61d0c480,f80bccf5-2c7f-560e-89fc-cb144684785b,Brighton,Burnley,Brighton_Burnley,Brighton_Burnley_2017
2017,36,Burnley,1.5,0.4,Brighton,0.0,0.0,2018-04-28,0,draw,draw,47b2defb-16c1-52b0-822e-a6c5417babaa,242e0185-5a0d-5780-82d5-ee4f61d0c480,f80bccf5-2c7f-560e-89fc-cb144684785b,Burnley,Brighton,Brighton_Burnley,Brighton_Burnley_2017
2018,16,Burnley,1.4,1.0,Brighton,1.0,0.0,2018-12-08,0,Burnley,Brighton,b69be798-0950-5039-9ac2-fb413e659b4d,242e0185-5a0d-5780-82d5-ee4f61d0c480,064ba7ee-eebe-55e9-96f6-6f4278c7f59b,Burnley,Brighton,Brighton_Burnley,Brighton_Burnley_2018
2018,26,Brighton,1.1,2.1,Burnley,1.0,3.0,2019-02-09,0,Burnley,Brighton,2ef4fcd5-8735-54e0-818b-52c7db4dc223,242e0185-5a0d-5780-82d5-ee4f61d0c480,064ba7ee-eebe-55e9-96f6-6f4278c7f59b,Brighton,Burnley,Brighton_Burnley,Brighton_Burnley_2018
2019,5,Brighton,1.4,0.4,Burnley,1.0,1.0,2019-09-14,0,draw,draw,0268e79d-ffe6-538c-a514-39fab3487e69,242e0185-5a0d-5780-82d5-ee4f61d0c480,88636ab9-1eb3-5f80-97a7-453f07f85d18,Brighton,Burnley,Brighton_Burnley,Brighton_Burnley_2019
2019,38,Burnley,1.7,1.2,Brighton,1.0,2.0,2020-07-26,0,Brighton,Burnley,ff0dc35f-67ff-5791-991f-b57abff36f58,242e0185-5a0d-5780-82d5-ee4f61d0c480,88636ab9-1eb3-5f80-97a7-453f07f85d18,Burnley,Brighton,Brighton_Burnley,Brighton_Burnley_2019
2020,8,Brighton,1.5,0.5,Burnley,0.0,0.0,2020-11-06,0,draw,draw,8b405652-6f94-5e70-acae-1cf253a88cc0,242e0185-5a0d-5780-82d5-ee4f61d0c480,f46e6700-69d0-5033-b57b-b7ab46706ba0,Brighton,Burnley,Brighton_Burnley,Brighton_Burnley_2020
2020,23,Burnley,1.8,0.5,Brighton,1.0,1.0,2021-02-06,0,draw,draw,4cbf5d87-2bee-5127-8a68-ed1bf81ab7f8,242e0185-5a0d-5780-82d5-ee4f61d0c480,f46e6700-69d0-5033-b57b-b7ab46706ba0,Burnley,Brighton,Brighton_Burnley,Brighton_Burnley_2020
2021,1,Burnley,1.5,1.0,Brighton,1.0,2.0,2021-08-14,0,Brighton,Burnley,6bff6f0d-89ef-5faf-a146-0583269432e1,242e0185-5a0d-5780-82d5-ee4f61d0c480,ef97a620-2256-5bf9-9187-eed173d5d9b5,Burnley,Brighton,Brighton_Burnley,Brighton_Burnley_2021
2021,26,Brighton,0.6,0.7,Burnley,0.0,3.0,2022-02-19,0,Burnley,Brighton,0d9f4dcb-8bb9-5656-a515-dd27ce888c86,242e0185-5a0d-5780-82d5-ee4f61d0c480,ef97a620-2256-5bf9-9187-eed173d5d9b5,Brighton,Burnley,Brighton_Burnley,Brighton_Burnley_2021
