season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
1995,22,Sheffield Weds,0.0,0.0,Bolton,4.0,2.0,0,Paul Durkin,Sheffield Weds,Bolton,98e3ee3f-28a2-5c25-b34d-1198c33b0274,894e1dd7-0407-5616-b91c-d068a8067320,0f9e7a63-a78f-5465-b012-193a64bf6dbf,Sheffield Weds,Bolton,Bolton_Sheffield Weds,Bolton_Sheffield Weds_1995
1995,32,Bolton,0.0,0.0,Sheffield Weds,2.0,1.0,0,Jeff Winter,Bolton,Sheffield Weds,de8261c7-4d3e-5a60-b211-62d0fc8e72b6,894e1dd7-0407-5616-b91c-d068a8067320,0f9e7a63-a78f-5465-b012-193a64bf6dbf,Bolton,Sheffield Weds,Bolton_Sheffield Weds,Bolton_Sheffield Weds_1995
1997,14,Sheffield Weds,0.0,0.0,Bolton,5.0,0.0,0,Mike Reed,Sheffield Weds,Bolton,c27f4825-ef00-5c3b-86a1-a3504630c14a,894e1dd7-0407-5616-b91c-d068a8067320,6990bd76-0cdc-51bb-8e52-c5a91561385f,Sheffield Weds,Bolton,Bolton_Sheffield Weds,Bolton_Sheffield Weds_1997
1997,30,Bolton,0.0,0.0,Sheffield Weds,3.0,2.0,0,Graham Poll,Bolton,Sheffield Weds,760f199e-1779-5c32-98ca-9887a105f882,894e1dd7-0407-5616-b91c-d068a8067320,6990bd76-0cdc-51bb-8e52-c5a91561385f,Bolton,Sheffield Weds,Bolton_Sheffield Weds,Bolton_Sheffield Weds_1997
