season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2008,3,Hull City,0.0,0.0,Wigan Athletic,0.0,5.0,0,Mike Jones,Wigan Athletic,Hull City,03c938a4-8697-52c0-ac7d-befbf16e1132,823bc22c-252e-5ffe-a85b-e80fbd9e4f99,4727ba91-5baa-59cf-b775-8b4dd8b67711,Hull City,Wigan Athletic,Hull City_Wigan Athletic,Hull City_Wigan Athletic_2008
2008,30,Wigan Athletic,0.0,0.0,Hull City,1.0,0.0,0,Andre Marriner,Wigan Athletic,Hull City,4c150578-759a-573c-9d17-05c3d062a9c3,823bc22c-252e-5ffe-a85b-e80fbd9e4f99,4727ba91-5baa-59cf-b775-8b4dd8b67711,Wigan Athletic,Hull City,Hull City_Wigan Athletic,Hull City_Wigan Athletic_2008
