season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
1998,5,Charlton Ath,0.0,0.0,Derby County,1.0,2.0,0,Mike Reed,Derby County,Charlton Ath,25b44e44-8929-5eda-8c61-ca5d1350b683,7fd891dc-d7f8-5bc6-a7c5-7d25ac7144e7,c7333ceb-90d7-5907-bfe5-bd328d06c06e,Charlton Ath,Derby County,Charlton Ath_Derby County,Charlton Ath_Derby County_1998
1998,26,Derby County,0.0,0.0,Charlton Ath,0.0,2.0,0,Uriah Rennie,Charlton Ath,Derby County,6dbd1e24-e5a6-558a-abd9-5f218018bc82,7fd891dc-d7f8-5bc6-a7c5-7d25ac7144e7,c7333ceb-90d7-5907-bfe5-bd328d06c06e,Derby County,Charlton Ath,Charlton Ath_Derby County,Charlton Ath_Derby County_1998
2000,5,Derby County,0.0,0.0,Charlton Ath,2.0,2.0,0,Peter Jones,draw,draw,beb0e012-0f90-50e1-ad8f-6ead328308d4,7fd891dc-d7f8-5bc6-a7c5-7d25ac7144e7,a92edfe6-25ff-5536-9be7-6eb5a177d534,Derby County,Charlton Ath,Charlton Ath_Derby County,Charlton Ath_Derby County_2000
2000,25,Charlton Ath,0.0,0.0,Derby County,2.0,1.0,0,Mike Dean,Charlton Ath,Derby County,c5a70b2d-8253-58c8-8814-5221dbc67fcf,7fd891dc-d7f8-5bc6-a7c5-7d25ac7144e7,a92edfe6-25ff-5536-9be7-6eb5a177d534,Charlton Ath,Derby County,Charlton Ath_Derby County,Charlton Ath_Derby County_2000
2001,10,Derby County,0.0,0.0,Charlton Ath,1.0,1.0,0,Andy D'Urso,draw,draw,5f869ad0-d4c5-5634-9091-04381efef405,7fd891dc-d7f8-5bc6-a7c5-7d25ac7144e7,4b1ee51e-ad5a-5e0d-ab92-91d30049ad4d,Derby County,Charlton Ath,Charlton Ath_Derby County,Charlton Ath_Derby County_2001
2001,24,Charlton Ath,0.0,0.0,Derby County,1.0,0.0,0,David Pugh,Charlton Ath,Derby County,4862fc83-1df0-5fef-b5e9-bc3e95da6897,7fd891dc-d7f8-5bc6-a7c5-7d25ac7144e7,4b1ee51e-ad5a-5e0d-ab92-91d30049ad4d,Charlton Ath,Derby County,Charlton Ath_Derby County,Charlton Ath_Derby County_2001
