season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2002,12,Birmingham City,0.0,0.0,Bolton,3.0,1.0,0,Chris Foy,Birmingham City,Bolton,9454bed4-8240-5df8-9a84-725e813aebfd,44326831-fcdc-5a08-990c-dc21db2e63ab,26109eb3-1057-5b9c-a763-331f8a3c55c0,Birmingham City,Bolton,Birmingham City_Bolton,Birmingham City_Bolton_2002
2002,26,Bolton,0.0,0.0,Birmingham City,4.0,2.0,0,Dermot Gallagher,Bolton,Birmingham City,13da527d-87b0-5cf2-b538-b8cbd25d608b,44326831-fcdc-5a08-990c-dc21db2e63ab,26109eb3-1057-5b9c-a763-331f8a3c55c0,Bolton,Birmingham City,Birmingham City_Bolton,Birmingham City_Bolton_2002
2003,10,Bolton,0.0,0.0,Birmingham City,0.0,1.0,0,Chris Foy,Birmingham City,Bolton,7f1db01a-f38b-50cd-9702-706b5685d583,44326831-fcdc-5a08-990c-dc21db2e63ab,849c3170-d3ad-5097-bf60-93cee75092de,Bolton,Birmingham City,Birmingham City_Bolton,Birmingham City_Bolton_2003
2003,27,Birmingham City,0.0,0.0,Bolton,2.0,0.0,0,Andy D'Urso,Birmingham City,Bolton,3632f96f-4be3-526e-a380-7d37c0596e91,44326831-fcdc-5a08-990c-dc21db2e63ab,849c3170-d3ad-5097-bf60-93cee75092de,Birmingham City,Bolton,Birmingham City_Bolton,Birmingham City_Bolton_2003
2004,7,Bolton,0.0,0.0,Birmingham City,1.0,1.0,0,Rob Styles,draw,draw,4abda6ea-b1c0-54d8-adf5-a66ecb17c00c,44326831-fcdc-5a08-990c-dc21db2e63ab,fcff9eb5-8394-536e-a92e-3c4a2b9534ae,Bolton,Birmingham City,Birmingham City_Bolton,Birmingham City_Bolton_2004
2004,22,Birmingham City,0.0,0.0,Bolton,1.0,2.0,0,Uriah Rennie,Bolton,Birmingham City,63b5e77d-3d77-5481-a0f5-66c2498a5a70,44326831-fcdc-5a08-990c-dc21db2e63ab,fcff9eb5-8394-536e-a92e-3c4a2b9534ae,Birmingham City,Bolton,Birmingham City_Bolton,Birmingham City_Bolton_2004
2005,13,Birmingham City,0.0,0.0,Bolton,1.0,0.0,0,Chris Foy,Birmingham City,Bolton,d1dd4521-9430-5882-ac52-5886422e37ce,44326831-fcdc-5a08-990c-dc21db2e63ab,5987deca-df5a-5aaf-b2cd-5d10e70256af,Birmingham City,Bolton,Birmingham City_Bolton,Birmingham City_Bolton_2005
2005,38,Bolton,0.0,0.0,Birmingham City,1.0,0.0,0,Stephen Bennett,Bolton,Birmingham City,cd322570-1b2a-5d7a-adef-b0a11014bc4b,44326831-fcdc-5a08-990c-dc21db2e63ab,5987deca-df5a-5aaf-b2cd-5d10e70256af,Bolton,Birmingham City,Birmingham City_Bolton,Birmingham City_Bolton_2005
2007,6,Birmingham City,0.0,0.0,Bolton,1.0,0.0,0,Phil Dowd,Birmingham City,Bolton,476ba4f1-2b5f-5da5-9b8b-1dcd7c0c5edb,44326831-fcdc-5a08-990c-dc21db2e63ab,6dca4e0b-cbac-5af8-b97d-16b85aee6f75,Birmingham City,Bolton,Birmingham City_Bolton,Birmingham City_Bolton_2007
2007,18,Bolton,0.0,0.0,Birmingham City,3.0,0.0,0,Chris Foy,Bolton,Birmingham City,48052cc9-779c-586b-a6c8-fe2f7655b026,44326831-fcdc-5a08-990c-dc21db2e63ab,6dca4e0b-cbac-5af8-b97d-16b85aee6f75,Bolton,Birmingham City,Birmingham City_Bolton,Birmingham City_Bolton_2007
2009,7,Birmingham City,0.0,0.0,Bolton,1.0,2.0,0,Stephen Bennett,Bolton,Birmingham City,dde8f8ad-e116-55f5-b3e0-5c21d53025c6,44326831-fcdc-5a08-990c-dc21db2e63ab,008ba85c-598d-55fd-9fe9-1c7bb5406215,Birmingham City,Bolton,Birmingham City_Bolton,Birmingham City_Bolton_2009
2009,38,Bolton,0.0,0.0,Birmingham City,2.0,1.0,0,Kevin Friend,Bolton,Birmingham City,6608221e-1815-5c14-9129-ad0a880e8d18,44326831-fcdc-5a08-990c-dc21db2e63ab,008ba85c-598d-55fd-9fe9-1c7bb5406215,Bolton,Birmingham City,Birmingham City_Bolton,Birmingham City_Bolton_2009
2010,3,Bolton,0.0,0.0,Birmingham City,2.0,2.0,0,Kevin Friend,draw,draw,e76cce48-50bf-5ef6-80cb-973c9809ca91,44326831-fcdc-5a08-990c-dc21db2e63ab,d81a650f-1614-5619-aacb-a0fef7fcd827,Bolton,Birmingham City,Birmingham City_Bolton,Birmingham City_Bolton_2010
2010,31,Birmingham City,0.0,0.0,Bolton,2.0,1.0,0,Michael Oliver,Birmingham City,Bolton,90e65e4c-24f0-5e73-a9bf-155ff20fc50b,44326831-fcdc-5a08-990c-dc21db2e63ab,d81a650f-1614-5619-aacb-a0fef7fcd827,Birmingham City,Bolton,Birmingham City_Bolton,Birmingham City_Bolton_2010
