season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2018,7,Everton,2.3,0.5,Fulham,3.0,0.0,2018-09-29,0,Everton,Fulham,6e0da568-615c-5f9f-8817-c17709a2f29d,5e6bc07a-3047-53ec-a4f7-c0548d285248,5fcd1425-9318-5027-99e1-b1c88064a232,Everton,Fulham,Everton_Fulham,Everton_Fulham_2018
2018,34,Fulham,1.5,1.1,Everton,2.0,0.0,2019-04-13,0,Fulham,Everton,674a9c01-6feb-5023-9d25-3c170407c3c5,5e6bc07a-3047-53ec-a4f7-c0548d285248,5fcd1425-9318-5027-99e1-b1c88064a232,Fulham,Everton,Everton_Fulham,Everton_Fulham_2018
2020,9,Fulham,1.9,2.0,Everton,2.0,3.0,2020-11-22,0,Everton,Fulham,81b94597-a383-51e1-8e56-63837abb6da1,5e6bc07a-3047-53ec-a4f7-c0548d285248,b8dc68cd-a039-5034-9c86-ee9352da4bd3,Fulham,Everton,Everton_Fulham,Everton_Fulham_2020
2020,24,Everton,0.3,2.5,Fulham,0.0,2.0,2021-02-14,0,Fulham,Everton,c96b71f3-caea-5def-be21-ba278d338a2f,5e6bc07a-3047-53ec-a4f7-c0548d285248,b8dc68cd-a039-5034-9c86-ee9352da4bd3,Everton,Fulham,Everton_Fulham,Everton_Fulham_2020
2022,14,Fulham,1.9,0.9,Everton,0.0,0.0,2022-10-29,0,draw,draw,5cad7e53-8253-519a-b286-6eac2ba8546b,5e6bc07a-3047-53ec-a4f7-c0548d285248,21116f8f-8808-51bd-b719-67b6a997f274,Fulham,Everton,Everton_Fulham,Everton_Fulham_2022
2022,31,Everton,1.4,1.8,Fulham,1.0,3.0,2023-04-15,0,Fulham,Everton,6dd8d90b-a7bc-5ae5-8d5f-5e0096347a67,5e6bc07a-3047-53ec-a4f7-c0548d285248,21116f8f-8808-51bd-b719-67b6a997f274,Everton,Fulham,Everton_Fulham,Everton_Fulham_2022
2001,16,Fulham,0.0,0.0,Everton,2.0,0.0,0,Phil Dowd,Fulham,Everton,f71a075d-894c-5d7d-bdc2-f65c3a9ffb15,5e6bc07a-3047-53ec-a4f7-c0548d285248,b0c40fd7-739c-5a69-b6bd-c1b073f73bd6,Fulham,Everton,Everton_Fulham,Everton_Fulham_2001
2001,30,Everton,0.0,0.0,Fulham,2.0,1.0,0,Graham Barber,Everton,Fulham,3e268d51-1bd6-565f-a23b-d177d18fb7c6,5e6bc07a-3047-53ec-a4f7-c0548d285248,b0c40fd7-739c-5a69-b6bd-c1b073f73bd6,Everton,Fulham,Everton_Fulham,Everton_Fulham_2001
2002,8,Everton,0.0,0.0,Fulham,2.0,0.0,0,Steve Dunn,Everton,Fulham,c5c477f1-545c-5628-9947-1e75cffe5765,5e6bc07a-3047-53ec-a4f7-c0548d285248,994f8521-8f02-5cda-93a6-5c30afe7f25f,Everton,Fulham,Everton_Fulham,Everton_Fulham_2002
2002,37,Fulham,0.0,0.0,Everton,2.0,0.0,0,Graham Barber,Fulham,Everton,ec6298ae-d0f4-5c51-b931-40c4a3d46c81,5e6bc07a-3047-53ec-a4f7-c0548d285248,994f8521-8f02-5cda-93a6-5c30afe7f25f,Fulham,Everton,Everton_Fulham,Everton_Fulham_2002
