season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2022,19,Southampton,0.5,1.4,Nott'ham Forest,0.0,1.0,2023-01-04,0,Nott'ham Forest,Southampton,e1d76d24-9f43-5c62-a1fe-d6f5ed534a22,34cba2ad-9a28-5066-bc68-60865b5a7e37,c46d9a88-fcf4-5696-8765-a3dd11b5d2b9,Southampton,Nott'ham Forest,Nott'ham Forest_Southampton,Nott'ham Forest_Southampton_2022
2022,35,Nott'ham Forest,1.8,3.1,Southampton,4.0,3.0,2023-05-08,0,Nott'ham Forest,Southampton,9be2b4c1-b452-506e-889f-645e2cf24624,34cba2ad-9a28-5066-bc68-60865b5a7e37,c46d9a88-fcf4-5696-8765-a3dd11b5d2b9,Nott'ham Forest,Southampton,Nott'ham Forest_Southampton,Nott'ham Forest_Southampton_2022
1992,17,Nott'ham Forest,0.0,0.0,Southampton,1.0,2.0,0,David Elleray,Southampton,Nott'ham Forest,ea129522-fe38-5b96-ba61-f245ce19f844,34cba2ad-9a28-5066-bc68-60865b5a7e37,a544a64d-eca5-5792-9ccb-8a3d31a2e495,Nott'ham Forest,Southampton,Nott'ham Forest_Southampton,Nott'ham Forest_Southampton_1992
1992,36,Southampton,0.0,0.0,Nott'ham Forest,1.0,2.0,0,Mike Reed,Nott'ham Forest,Southampton,75954a4b-de8e-5730-a8b7-b4e205625fa9,34cba2ad-9a28-5066-bc68-60865b5a7e37,a544a64d-eca5-5792-9ccb-8a3d31a2e495,Southampton,Nott'ham Forest,Nott'ham Forest_Southampton,Nott'ham Forest_Southampton_1992
1994,6,Southampton,0.0,0.0,Nott'ham Forest,1.0,1.0,0,Mike Reed,draw,draw,2bd02338-6d3a-5808-a035-4e01c4b5f366,34cba2ad-9a28-5066-bc68-60865b5a7e37,d4dcc9ad-7de5-5f49-8862-a7d20b863551,Southampton,Nott'ham Forest,Nott'ham Forest_Southampton,Nott'ham Forest_Southampton_1994
1994,35,Nott'ham Forest,0.0,0.0,Southampton,3.0,0.0,0,Keith Cooper,Nott'ham Forest,Southampton,0a28d1a6-a672-59e2-b9ca-28673d2e2acf,34cba2ad-9a28-5066-bc68-60865b5a7e37,d4dcc9ad-7de5-5f49-8862-a7d20b863551,Nott'ham Forest,Southampton,Nott'ham Forest_Southampton,Nott'ham Forest_Southampton_1994
1995,1,Southampton,0.0,0.0,Nott'ham Forest,3.0,4.0,0,Gary Willard,Nott'ham Forest,Southampton,3b608bca-43d2-513e-a2a5-8eab7b7fdbff,34cba2ad-9a28-5066-bc68-60865b5a7e37,ae763cfa-aa61-56a6-999f-bbf5fc4efaca,Southampton,Nott'ham Forest,Nott'ham Forest_Southampton,Nott'ham Forest_Southampton_1995
1995,23,Nott'ham Forest,0.0,0.0,Southampton,1.0,0.0,0,Stephen Lodge,Nott'ham Forest,Southampton,25b5dc65-82ed-5415-b952-a4bf3facc04e,34cba2ad-9a28-5066-bc68-60865b5a7e37,ae763cfa-aa61-56a6-999f-bbf5fc4efaca,Nott'ham Forest,Southampton,Nott'ham Forest_Southampton,Nott'ham Forest_Southampton_1995
1996,4,Southampton,0.0,0.0,Nott'ham Forest,2.0,2.0,0,Paul Danson,draw,draw,6b163cb0-3c00-5f3b-a61c-8d06d996d460,34cba2ad-9a28-5066-bc68-60865b5a7e37,c9e73edd-cce5-51f6-b8af-191d05141471,Southampton,Nott'ham Forest,Nott'ham Forest_Southampton,Nott'ham Forest_Southampton_1996
1996,33,Nott'ham Forest,0.0,0.0,Southampton,1.0,3.0,0,Alan Wilkie,Southampton,Nott'ham Forest,4b88e800-5e4a-5576-bd39-b2e1869f96aa,34cba2ad-9a28-5066-bc68-60865b5a7e37,c9e73edd-cce5-51f6-b8af-191d05141471,Nott'ham Forest,Southampton,Nott'ham Forest_Southampton,Nott'ham Forest_Southampton_1996
1998,3,Southampton,0.0,0.0,Nott'ham Forest,1.0,2.0,0,Dermot Gallagher,Nott'ham Forest,Southampton,84d16727-eb20-5dce-82d7-985ea8168a3a,34cba2ad-9a28-5066-bc68-60865b5a7e37,9a6e470b-1c2a-5370-92a1-71f9d226352c,Southampton,Nott'ham Forest,Nott'ham Forest_Southampton,Nott'ham Forest_Southampton_1998
1998,20,Nott'ham Forest,0.0,0.0,Southampton,1.0,1.0,0,Mike Reed,draw,draw,37673ae1-bd83-5549-91d4-b8f6a6f0861a,34cba2ad-9a28-5066-bc68-60865b5a7e37,9a6e470b-1c2a-5370-92a1-71f9d226352c,Nott'ham Forest,Southampton,Nott'ham Forest_Southampton,Nott'ham Forest_Southampton_1998
