season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2020,3,Fulham,0.7,1.4,Aston Villa,0.0,3.0,2020-09-28,0,Aston Villa,Fulham,c0691b79-c26d-5a77-b141-331b59655253,dba89333-f367-56b0-9fa1-7fec86aa5f5c,e7801f84-3b2b-5d80-ad5c-1078c7987954,Fulham,Aston Villa,Aston Villa_Fulham,Aston Villa_Fulham_2020
2020,30,Aston Villa,1.5,1.0,Fulham,3.0,1.0,2021-04-04,0,Aston Villa,Fulham,0c05eff7-3810-5ab1-9857-d5942b6492fc,dba89333-f367-56b0-9fa1-7fec86aa5f5c,e7801f84-3b2b-5d80-ad5c-1078c7987954,Aston Villa,Fulham,Aston Villa_Fulham,Aston Villa_Fulham_2020
2022,12,Fulham,2.1,1.2,Aston Villa,3.0,0.0,2022-10-20,0,Fulham,Aston Villa,ba7e2d28-ff63-5df5-b5b1-e5c226fc4b65,dba89333-f367-56b0-9fa1-7fec86aa5f5c,071d04be-a70b-5854-a7e9-ceda73540497,Fulham,Aston Villa,Aston Villa_Fulham,Aston Villa_Fulham_2022
2022,33,Aston Villa,1.0,0.1,Fulham,1.0,0.0,2023-04-25,0,Aston Villa,Fulham,cefce697-177d-5c85-ba84-67feab06bc1d,dba89333-f367-56b0-9fa1-7fec86aa5f5c,071d04be-a70b-5854-a7e9-ceda73540497,Aston Villa,Fulham,Aston Villa_Fulham,Aston Villa_Fulham_2022
2001,9,Aston Villa,0.0,0.0,Fulham,2.0,0.0,0,Paul Durkin,Aston Villa,Fulham,f603c939-b68c-50b3-b0d8-66aef66bedd0,dba89333-f367-56b0-9fa1-7fec86aa5f5c,32137ccf-e11c-5311-97e2-0efc4ab4d524,Aston Villa,Fulham,Aston Villa_Fulham,Aston Villa_Fulham_2001
2001,25,Fulham,0.0,0.0,Aston Villa,0.0,0.0,0,Matt Messias,draw,draw,36299d97-c99d-5129-9d4b-4e57451865c9,dba89333-f367-56b0-9fa1-7fec86aa5f5c,32137ccf-e11c-5311-97e2-0efc4ab4d524,Fulham,Aston Villa,Aston Villa_Fulham,Aston Villa_Fulham_2001
2002,13,Aston Villa,0.0,0.0,Fulham,3.0,1.0,0,Andy D'Urso,Aston Villa,Fulham,5534d48b-a7ec-5096-b823-cf85729caa45,dba89333-f367-56b0-9fa1-7fec86aa5f5c,7d82cd4b-2644-558a-b57c-c386fb0d17ca,Aston Villa,Fulham,Aston Villa_Fulham,Aston Villa_Fulham_2002
2002,27,Fulham,0.0,0.0,Aston Villa,2.0,1.0,0,Steve Dunn,Fulham,Aston Villa,073dea7d-d1e9-5c0a-9a4e-4a0cb5c94b1f,dba89333-f367-56b0-9fa1-7fec86aa5f5c,7d82cd4b-2644-558a-b57c-c386fb0d17ca,Fulham,Aston Villa,Aston Villa_Fulham,Aston Villa_Fulham_2002
2003,19,Aston Villa,0.0,0.0,Fulham,3.0,0.0,0,Barry Knight,Aston Villa,Fulham,119e8ba0-ac22-5523-a4ea-962714942673,dba89333-f367-56b0-9fa1-7fec86aa5f5c,d0ce1aa6-9656-5ffb-8598-b9769df4cc45,Aston Villa,Fulham,Aston Villa_Fulham,Aston Villa_Fulham_2003
2003,25,Fulham,0.0,0.0,Aston Villa,1.0,2.0,0,Barry Knight,Aston Villa,Fulham,49b894fa-8875-5f2c-97ac-16e2be03d91d,dba89333-f367-56b0-9fa1-7fec86aa5f5c,d0ce1aa6-9656-5ffb-8598-b9769df4cc45,Fulham,Aston Villa,Aston Villa_Fulham,Aston Villa_Fulham_2003
2004,10,Aston Villa,0.0,0.0,Fulham,2.0,0.0,0,Phil Dowd,Aston Villa,Fulham,ac52564a-5cf7-529a-8bcd-07b2d19e9977,dba89333-f367-56b0-9fa1-7fec86aa5f5c,4d359d04-81dd-563d-9d5b-2317b3cf5c00,Aston Villa,Fulham,Aston Villa_Fulham,Aston Villa_Fulham_2004
