season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2017,1,Chelsea,1.5,0.6,Burnley,2.0,3.0,2017-08-12,0,Burnley,Chelsea,713984c3-edbb-5eb7-b514-eb24ef2f82a6,6cf0daa1-2b3e-5d71-97b4-e4699e26befe,fd18b474-bc43-5cd4-8dc7-de2caa4069f2,Chelsea,Burnley,Burnley_Chelsea,Burnley_Chelsea_2017
2017,31,Burnley,0.2,1.7,Chelsea,1.0,2.0,2018-04-19,0,Chelsea,Burnley,30f4275a-3e08-59c0-a36a-fcb2a89ba0fc,6cf0daa1-2b3e-5d71-97b4-e4699e26befe,fd18b474-bc43-5cd4-8dc7-de2caa4069f2,Burnley,Chelsea,Burnley_Chelsea,Burnley_Chelsea_2017
2018,10,Burnley,0.4,2.6,Chelsea,0.0,4.0,2018-10-28,0,Chelsea,Burnley,887ac684-bf78-5c4a-b33a-16d11bcb9dca,6cf0daa1-2b3e-5d71-97b4-e4699e26befe,870e81c8-2fbc-5b38-b149-d43f3af5e9a7,Burnley,Chelsea,Burnley_Chelsea,Burnley_Chelsea_2018
2018,35,Chelsea,1.3,0.7,Burnley,2.0,2.0,2019-04-22,0,draw,draw,eae5f412-ed65-5e73-8327-c9560cb2f166,6cf0daa1-2b3e-5d71-97b4-e4699e26befe,870e81c8-2fbc-5b38-b149-d43f3af5e9a7,Chelsea,Burnley,Burnley_Chelsea,Burnley_Chelsea_2018
2019,10,Burnley,2.1,0.9,Chelsea,2.0,4.0,2019-10-26,0,Chelsea,Burnley,05276a88-08b5-5791-ace0-6896daeafc1c,6cf0daa1-2b3e-5d71-97b4-e4699e26befe,614f22b6-d321-53cb-93cc-26fff63c9212,Burnley,Chelsea,Burnley_Chelsea,Burnley_Chelsea_2019
2019,22,Chelsea,2.7,0.8,Burnley,3.0,0.0,2020-01-11,0,Chelsea,Burnley,a8d3dec1-50da-581a-8ccd-7d8a13f46d49,6cf0daa1-2b3e-5d71-97b4-e4699e26befe,614f22b6-d321-53cb-93cc-26fff63c9212,Chelsea,Burnley,Burnley_Chelsea,Burnley_Chelsea_2019
2020,7,Burnley,0.5,0.9,Chelsea,0.0,3.0,2020-10-31,0,Chelsea,Burnley,a8cf4160-e28c-537e-9f63-23e744957797,6cf0daa1-2b3e-5d71-97b4-e4699e26befe,df276125-eeb7-564e-96d9-815d055a352b,Burnley,Chelsea,Burnley_Chelsea,Burnley_Chelsea_2020
2020,21,Chelsea,1.2,0.2,Burnley,2.0,0.0,2021-01-31,0,Chelsea,Burnley,a36e1446-3504-5ad6-9664-15b1d77730fa,6cf0daa1-2b3e-5d71-97b4-e4699e26befe,df276125-eeb7-564e-96d9-815d055a352b,Chelsea,Burnley,Burnley_Chelsea,Burnley_Chelsea_2020
2021,11,Chelsea,1.8,0.7,Burnley,1.0,1.0,2021-11-06,0,draw,draw,b1ae4ad9-bd85-5767-8f73-5aa844eb1aed,6cf0daa1-2b3e-5d71-97b4-e4699e26befe,e4e1e25a-d21b-5c77-8a32-7ef1d4cc6aba,Chelsea,Burnley,Burnley_Chelsea,Burnley_Chelsea_2021
2021,28,Burnley,0.7,2.3,Chelsea,0.0,4.0,2022-03-05,0,Chelsea,Burnley,367829aa-e679-5bc9-ad8d-f71f79f39673,6cf0daa1-2b3e-5d71-97b4-e4699e26befe,e4e1e25a-d21b-5c77-8a32-7ef1d4cc6aba,Burnley,Chelsea,Burnley_Chelsea,Burnley_Chelsea_2021
2009,4,Chelsea,0.0,0.0,Burnley,3.0,0.0,0,Mark Clattenburg,Chelsea,Burnley,253338b7-b2ad-5ef2-ad11-930e259c8f43,6cf0daa1-2b3e-5d71-97b4-e4699e26befe,7c1eb941-470c-5c41-abea-a068b98de966,Chelsea,Burnley,Burnley_Chelsea,Burnley_Chelsea_2009
2009,24,Burnley,0.0,0.0,Chelsea,1.0,2.0,0,Phil Dowd,Chelsea,Burnley,833e6103-af57-50ed-9c57-d65439ec5c88,6cf0daa1-2b3e-5d71-97b4-e4699e26befe,7c1eb941-470c-5c41-abea-a068b98de966,Burnley,Chelsea,Burnley_Chelsea,Burnley_Chelsea_2009
2014,1,Burnley,0.0,0.0,Chelsea,1.0,3.0,0,Michael Oliver,Chelsea,Burnley,4faa96c2-12a9-5e37-ab1a-0f5a9c31d33f,6cf0daa1-2b3e-5d71-97b4-e4699e26befe,932e5e73-b6b4-5a2b-af5f-da694121c421,Burnley,Chelsea,Burnley_Chelsea,Burnley_Chelsea_2014
2014,26,Chelsea,0.0,0.0,Burnley,1.0,1.0,0,Martin Atkinson,draw,draw,683ee83e-c066-5169-b6d4-acd3aa6ccf53,6cf0daa1-2b3e-5d71-97b4-e4699e26befe,932e5e73-b6b4-5a2b-af5f-da694121c421,Chelsea,Burnley,Burnley_Chelsea,Burnley_Chelsea_2014
