season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
1992,12,Everton,0.0,0.0,Coventry City,1.0,1.0,0,Bob Hamer,draw,draw,9c9f3629-84b6-553f-92c7-d6d58cb28df5,746c9386-93de-5cb6-8c2d-1f1bf87cc013,62486549-82a3-5fcf-8cf8-b03f826b2e32,Everton,Coventry City,Coventry City_Everton,Coventry City_Everton_1992
1992,32,Coventry City,0.0,0.0,Everton,0.0,1.0,0,David Elleray,Everton,Coventry City,a5e6f7b9-bed0-511a-b245-9c429ba2a964,746c9386-93de-5cb6-8c2d-1f1bf87cc013,62486549-82a3-5fcf-8cf8-b03f826b2e32,Coventry City,Everton,Coventry City_Everton,Coventry City_Everton_1992
1993,14,Coventry City,0.0,0.0,Everton,2.0,1.0,0,Alan Wilkie,Coventry City,Everton,57fe7a18-4215-5c20-9b03-e1a214aeb2c4,746c9386-93de-5cb6-8c2d-1f1bf87cc013,913ad321-c2c6-5b08-90a1-0a8d16fe7f88,Coventry City,Everton,Coventry City_Everton,Coventry City_Everton_1993
1993,40,Everton,0.0,0.0,Coventry City,0.0,0.0,0,Roger Dilkes,draw,draw,dacba354-1b56-5e36-8f60-18cd7f5e840d,746c9386-93de-5cb6-8c2d-1f1bf87cc013,913ad321-c2c6-5b08-90a1-0a8d16fe7f88,Everton,Coventry City,Coventry City_Everton,Coventry City_Everton_1993
1994,10,Everton,0.0,0.0,Coventry City,0.0,2.0,0,David Elleray,Coventry City,Everton,a4451b37-4f09-5e5b-8b05-6c54f81efbb3,746c9386-93de-5cb6-8c2d-1f1bf87cc013,e581e84a-a1d3-5475-9f95-cf310239f36a,Everton,Coventry City,Coventry City_Everton,Coventry City_Everton_1994
1994,42,Coventry City,0.0,0.0,Everton,0.0,0.0,0,Peter Jones,draw,draw,766c4946-29e5-5610-ba92-623cc9b92b1e,746c9386-93de-5cb6-8c2d-1f1bf87cc013,e581e84a-a1d3-5475-9f95-cf310239f36a,Coventry City,Everton,Coventry City_Everton,Coventry City_Everton_1994
1995,19,Coventry City,0.0,0.0,Everton,2.0,1.0,0,Stephen Lodge,Coventry City,Everton,04c35c23-acc3-5b9a-9ffd-90bc752db143,746c9386-93de-5cb6-8c2d-1f1bf87cc013,8852b79d-035f-5e9c-b2da-71cb625e2360,Coventry City,Everton,Coventry City_Everton,Coventry City_Everton_1995
1995,30,Everton,0.0,0.0,Coventry City,2.0,2.0,0,Paul Danson,draw,draw,fc70fd80-19a0-5cb2-a13d-56a8d0cbc244,746c9386-93de-5cb6-8c2d-1f1bf87cc013,8852b79d-035f-5e9c-b2da-71cb625e2360,Everton,Coventry City,Coventry City_Everton,Coventry City_Everton_1995
1996,12,Everton,0.0,0.0,Coventry City,1.0,1.0,0,Graham Poll,draw,draw,225e8744-75b8-565e-a704-1e4431135d75,746c9386-93de-5cb6-8c2d-1f1bf87cc013,4a45afd0-ad8c-5c30-8cff-49c8d66ca071,Everton,Coventry City,Coventry City_Everton,Coventry City_Everton_1996
1996,27,Coventry City,0.0,0.0,Everton,0.0,0.0,0,Jeff Winter,draw,draw,7e6ee9f2-e3f1-53c9-a9fb-1d78df932782,746c9386-93de-5cb6-8c2d-1f1bf87cc013,4a45afd0-ad8c-5c30-8cff-49c8d66ca071,Coventry City,Everton,Coventry City_Everton,Coventry City_Everton_1996
1997,12,Coventry City,0.0,0.0,Everton,0.0,0.0,0,Stephen Lodge,draw,draw,f75116cc-0d24-5e27-a99a-0a1efb773299,746c9386-93de-5cb6-8c2d-1f1bf87cc013,defff2eb-9e93-584f-9120-6be08833898b,Coventry City,Everton,Coventry City_Everton,Coventry City_Everton_1997
1997,38,Everton,0.0,0.0,Coventry City,1.0,1.0,0,Paul Alcock,draw,draw,98c02314-8ebf-54da-9491-38d6ae4b2d6c,746c9386-93de-5cb6-8c2d-1f1bf87cc013,defff2eb-9e93-584f-9120-6be08833898b,Everton,Coventry City,Coventry City_Everton,Coventry City_Everton_1997
1998,13,Coventry City,0.0,0.0,Everton,3.0,0.0,0,Graham Poll,Coventry City,Everton,e8f647ef-ea0f-5c46-924e-ca9540692ebd,746c9386-93de-5cb6-8c2d-1f1bf87cc013,c5d6e827-768a-5048-a45a-bdae4323158a,Coventry City,Everton,Coventry City_Everton,Coventry City_Everton_1998
1998,33,Everton,0.0,0.0,Coventry City,2.0,0.0,0,Rob Harris,Everton,Coventry City,d367233c-b652-57a2-9c43-d236b66a3b9a,746c9386-93de-5cb6-8c2d-1f1bf87cc013,c5d6e827-768a-5048-a45a-bdae4323158a,Everton,Coventry City,Coventry City_Everton,Coventry City_Everton_1998
1999,10,Everton,0.0,0.0,Coventry City,1.0,1.0,0,Neale Barry,draw,draw,4ec2525b-b596-520a-b898-f76c7ba3a5e0,746c9386-93de-5cb6-8c2d-1f1bf87cc013,c08f4cb3-b9a5-543e-bfb9-df3f5218a184,Everton,Coventry City,Coventry City_Everton,Coventry City_Everton_1999
1999,35,Coventry City,0.0,0.0,Everton,1.0,0.0,0,Mark Halsey,Coventry City,Everton,be3bf9a7-5dab-5d58-a489-0f0e6b9b9257,746c9386-93de-5cb6-8c2d-1f1bf87cc013,c08f4cb3-b9a5-543e-bfb9-df3f5218a184,Coventry City,Everton,Coventry City_Everton,Coventry City_Everton_1999
2000,20,Everton,0.0,0.0,Coventry City,1.0,2.0,0,Neale Barry,Coventry City,Everton,468e9e8b-a228-56bb-8d03-33849afd6882,746c9386-93de-5cb6-8c2d-1f1bf87cc013,a7d7535e-d8bf-5636-be65-79351fa465f2,Everton,Coventry City,Coventry City_Everton,Coventry City_Everton_2000
2000,24,Coventry City,0.0,0.0,Everton,1.0,3.0,0,Paul Durkin,Everton,Coventry City,65aad737-1c63-5da3-a16b-e4f889db0dab,746c9386-93de-5cb6-8c2d-1f1bf87cc013,a7d7535e-d8bf-5636-be65-79351fa465f2,Coventry City,Everton,Coventry City_Everton,Coventry City_Everton_2000
