season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2015,1,Stoke City,0.0,0.0,Liverpool,0.0,1.0,0,Anthony Taylor,Liverpool,Stoke City,2c353cb7-cf76-542e-b658-47e2d0f99643,80362560-03b0-5fd3-ad68-fc4e740355d4,7cfce8f7-9da5-5cc9-9c1a-50b1add002ee,Stoke City,Liverpool,Liverpool_Stoke City,Liverpool_Stoke City_2015
2015,33,Liverpool,0.0,0.0,Stoke City,4.0,1.0,0,Mark Clattenburg,Liverpool,Stoke City,3f028afc-7fd7-55c3-9c81-5cb8194f511c,80362560-03b0-5fd3-ad68-fc4e740355d4,7cfce8f7-9da5-5cc9-9c1a-50b1add002ee,Liverpool,Stoke City,Liverpool_Stoke City,Liverpool_Stoke City_2015
