season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2013,16,West Ham,0.0,0.0,Sunderland,0.0,0.0,0,Andre Marriner,draw,draw,47f35ad6-6791-5a66-bfa5-8dabe938558d,01fce734-638d-5fa6-8035-d7b2bead3d3c,e5ea59fb-b926-59cc-a1ec-c612070a4c6b,West Ham,Sunderland,Sunderland_West Ham,Sunderland_West Ham_2013
2013,32,Sunderland,0.0,0.0,West Ham,1.0,2.0,0,Howard Webb,West Ham,Sunderland,e98adcd0-01bd-5513-ae7c-1bf8b2878e9b,01fce734-638d-5fa6-8035-d7b2bead3d3c,e5ea59fb-b926-59cc-a1ec-c612070a4c6b,Sunderland,West Ham,Sunderland_West Ham,Sunderland_West Ham_2013
