season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2004,17,West Brom,0.0,0.0,Charlton Ath,0.0,1.0,0,Chris Foy,Charlton Ath,West Brom,fd8cf2dc-3d7d-555e-9cfe-4d735138494b,80ac4d55-9f2b-5d7f-8f64-2d92d0c99c2d,383ceef0-d386-5b55-8eda-1b21d9937395,West Brom,Charlton Ath,Charlton Ath_West Brom,Charlton Ath_West Brom_2004
2004,30,Charlton Ath,0.0,0.0,West Brom,1.0,4.0,0,Mark Halsey,West Brom,Charlton Ath,55602606-b959-57f0-ba33-61e06fb3c702,80ac4d55-9f2b-5d7f-8f64-2d92d0c99c2d,383ceef0-d386-5b55-8eda-1b21d9937395,Charlton Ath,West Brom,Charlton Ath_West Brom,Charlton Ath_West Brom_2004
