player,nationality,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,home,team,opponent,gameweek,season_long,position,position_2,position_3,position_4,season,minutes_per90,match_teams,season_match_teams,home_team,away_team,matchup_merge_key,season_merge_key,age_per90,goals_per90,assists_per90,pens_made_per90,pens_att_per90,shots_per90,shots_on_target_per90,cards_yellow_per90,cards_red_per90,touches_per90,tackles_per90,interceptions_per90,blocks_per90,xg_per90,npxg_per90,xg_assist_per90,sca_per90,gca_per90,passes_completed_per90,passes_per90,passes_pct_per90,progressive_passes_per90,carries_per90,progressive_carries_per90,take_ons_per90,take_ons_won_per90,passes_total_distance_per90,passes_progressive_distance_per90,passes_completed_short_per90,passes_short_per90,passes_pct_short_per90,passes_completed_medium_per90,passes_medium_per90,passes_pct_medium_per90,passes_completed_long_per90,passes_long_per90,passes_pct_long_per90,pass_xa_per90,assisted_shots_per90,passes_into_final_third_per90,passes_into_penalty_area_per90,crosses_into_penalty_area_per90,passes_live_per90,passes_dead_per90,passes_free_kicks_per90,through_balls_per90,passes_switches_per90,crosses_per90,throw_ins_per90,corner_kicks_per90,corner_kicks_in_per90,corner_kicks_out_per90,corner_kicks_straight_per90,passes_offsides_per90,passes_blocked_per90,tackles_won_per90,tackles_def_3rd_per90,tackles_mid_3rd_per90,tackles_att_3rd_per90,challenge_tackles_per90,challenges_per90,challenge_tackles_pct_per90,challenges_lost_per90,blocked_shots_per90,blocked_passes_per90,tackles_interceptions_per90,clearances_per90,errors_per90,touches_def_pen_area_per90,touches_def_3rd_per90,touches_mid_3rd_per90,touches_att_3rd_per90,touches_att_pen_area_per90,touches_live_ball_per90,take_ons_won_pct_per90,take_ons_tackled_per90,take_ons_tackled_pct_per90,carries_distance_per90,carries_progressive_distance_per90,carries_into_final_third_per90,carries_into_penalty_area_per90,miscontrols_per90,dispossessed_per90,passes_received_per90,progressive_passes_received_per90,cards_yellow_red_per90,fouls_per90,fouled_per90,offsides_per90,pens_won_per90,pens_conceded_per90,own_goals_per90,ball_recoveries_per90,aerials_won_per90,aerials_lost_per90,aerials_won_pct_per90,gameweek_per90,minutes_per90_per90
Jamie Vardy,ENG,33,90.0,1,2,0,0,3,1,0,0,20.0,0.0,0,0.0,1.0,1.0,0.1,1.0,1.0,6.0,11.0,54.5,0.0,8.0,0.0,2.0,0.0,62.0,8.0,4.0,6.0,66.7,1.0,1.0,100.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,6.0,12.0,6.0,20.0,0.0,2.0,100.0,59.0,9.0,0.0,0.0,1.0,0.0,16.0,4.0,0,0,0,2,0.0,0.0,0,0.0,2.0,0.0,100.0,True,Leicester City,Brighton,12,2020-2021,FW,None,None,None,2020,1.0,Brighton_Leicester City,Brighton_Leicester City_2020,Leicester City,Brighton,592ecbd5-d554-56e7-a533-d8110dd90c68,1c801102-acaf-5ec5-a7a6-7a9009a90ed7,33.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.1,1.0,1.0,6.0,11.0,54.5,0.0,8.0,0.0,2.0,0.0,62.0,8.0,4.0,6.0,66.7,1.0,1.0,100.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,6.0,12.0,6.0,20.0,0.0,2.0,100.0,59.0,9.0,0.0,0.0,1.0,0.0,16.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,100.0,12.0,1.0
James Maddison,ENG,24,74.0,2,0,0,0,6,3,0,0,62.0,1.0,0,0.0,0.3,0.3,0.1,4.0,1.0,43.0,54.0,79.6,4.0,34.0,4.0,1.0,1.0,505.0,118.0,31.0,35.0,88.6,8.0,9.0,88.9,1.0,4.0,25.0,0.1,1.0,1.0,3.0,0.0,49.0,5.0,0.0,0.0,0.0,2,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,29.0,31.0,6.0,62.0,100.0,0.0,0.0,200.0,101.0,0.0,2.0,1.0,2.0,47.0,5.0,0,0,1,0,0.0,0.0,0,3.0,0.0,0.0,0.0,True,Leicester City,Brighton,12,2020-2021,AM,None,None,None,2020,0.8222222222222222,Brighton_Leicester City,Brighton_Leicester City_2020,Leicester City,Brighton,592ecbd5-d554-56e7-a533-d8110dd90c68,1c801102-acaf-5ec5-a7a6-7a9009a90ed7,29.18918918918919,2.4324324324324325,0.0,0.0,0.0,7.297297297297297,3.6486486486486487,0.0,0.0,75.4054054054054,1.2162162162162162,0.0,0.0,0.36486486486486486,0.36486486486486486,0.12162162162162163,4.864864864864865,1.2162162162162162,52.2972972972973,65.67567567567568,96.8108108108108,4.864864864864865,41.351351351351354,4.864864864864865,1.2162162162162162,1.2162162162162162,614.1891891891892,143.51351351351352,37.7027027027027,42.56756756756757,107.75675675675676,9.72972972972973,10.945945945945946,108.12162162162163,1.2162162162162162,4.864864864864865,30.405405405405407,0.12162162162162163,1.2162162162162162,1.2162162162162162,3.6486486486486487,0.0,59.5945945945946,6.081081081081082,0.0,0.0,0.0,2.4324324324324325,0.0,4.864864864864865,0.0,0.0,0.0,0.0,2.4324324324324325,0.0,0.0,0.0,1.2162162162162162,0.0,0.0,0.0,0.0,0.0,0.0,1.2162162162162162,0.0,0.0,0.0,2.4324324324324325,35.270270270270274,37.7027027027027,7.297297297297297,75.4054054054054,121.62162162162163,0.0,0.0,243.24324324324326,122.83783783783784,0.0,2.4324324324324325,1.2162162162162162,2.4324324324324325,57.16216216216216,6.081081081081082,0.0,0.0,1.2162162162162162,0.0,0.0,0.0,0.0,3.6486486486486487,0.0,0.0,0.0,14.594594594594595,1.0
Dennis Praet,BEL,26,16.0,0,0,0,0,0,0,0,0,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,2.0,0.0,0.0,0.0,22.0,1.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,2.0,1.0,0,1,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,True,Leicester City,Brighton,12,2020-2021,AM,None,None,None,2020,0.17777777777777778,Brighton_Leicester City,Brighton_Leicester City_2020,Leicester City,Brighton,592ecbd5-d554-56e7-a533-d8110dd90c68,1c801102-acaf-5ec5-a7a6-7a9009a90ed7,146.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,5.625,0.0,0.0,0.0,0.0,0.0,0.0,16.875,16.875,562.5,0.0,11.25,0.0,0.0,0.0,123.75,5.625,11.25,11.25,562.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625,0.0,0.0,0.0,0.0,22.5,0.0,0.0,22.5,0.0,0.0,0.0,90.0,50.625,0.0,0.0,0.0,0.0,11.25,5.625,0.0,5.625,0.0,0.0,0.0,0.0,0.0,5.625,0.0,0.0,0.0,67.5,1.0
Ayoze Perez,ESP,27,61.0,0,0,0,0,1,1,0,0,32.0,1.0,0,1.0,0.1,0.1,0.1,5.0,2.0,16.0,18.0,88.9,5.0,22.0,2.0,4.0,1.0,208.0,75.0,8.0,9.0,88.9,5.0,5.0,100.0,1.0,1.0,100.0,0.1,3.0,3.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,12.0,17.0,2.0,32.0,25.0,3.0,75.0,132.0,41.0,2.0,1.0,4.0,4.0,26.0,6.0,0,1,0,0,0.0,0.0,0,3.0,1.0,1.0,50.0,True,Leicester City,Brighton,12,2020-2021,AM,None,None,None,2020,0.6777777777777778,Brighton_Leicester City,Brighton_Leicester City_2020,Leicester City,Brighton,592ecbd5-d554-56e7-a533-d8110dd90c68,1c801102-acaf-5ec5-a7a6-7a9009a90ed7,39.83606557377049,0.0,0.0,0.0,0.0,1.4754098360655736,1.4754098360655736,0.0,0.0,47.213114754098356,1.4754098360655736,0.0,1.4754098360655736,0.14754098360655737,0.14754098360655737,0.14754098360655737,7.377049180327869,2.9508196721311473,23.606557377049178,26.557377049180328,131.1639344262295,7.377049180327869,32.459016393442624,2.9508196721311473,5.9016393442622945,1.4754098360655736,306.88524590163934,110.65573770491802,11.803278688524589,13.278688524590164,131.1639344262295,7.377049180327869,7.377049180327869,147.54098360655738,1.4754098360655736,1.4754098360655736,147.54098360655738,0.14754098360655737,4.426229508196721,4.426229508196721,4.426229508196721,0.0,26.557377049180328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4754098360655736,0.0,0.0,0.0,1.4754098360655736,0.0,2.9508196721311473,0.0,2.9508196721311473,0.0,1.4754098360655736,1.4754098360655736,1.4754098360655736,0.0,1.4754098360655736,4.426229508196721,17.704918032786885,25.08196721311475,2.9508196721311473,47.213114754098356,36.885245901639344,4.426229508196721,110.65573770491802,194.75409836065572,60.49180327868852,2.9508196721311473,1.4754098360655736,5.9016393442622945,5.9016393442622945,38.36065573770492,8.852459016393443,0.0,1.4754098360655736,0.0,0.0,0.0,0.0,0.0,4.426229508196721,1.4754098360655736,1.4754098360655736,73.77049180327869,17.704918032786885,1.0
Harvey Barnes,ENG,23,29.0,0,0,0,0,0,0,0,0,12.0,0.0,0,1.0,0.0,0.0,0.1,1.0,0.0,7.0,8.0,87.5,0.0,5.0,1.0,1.0,0.0,91.0,23.0,5.0,5.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,7.0,2.0,12.0,0.0,1.0,100.0,41.0,10.0,0.0,0.0,1.0,1.0,6.0,1.0,0,0,0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,True,Leicester City,Brighton,12,2020-2021,WB,None,None,None,2020,0.32222222222222224,Brighton_Leicester City,Brighton_Leicester City_2020,Leicester City,Brighton,592ecbd5-d554-56e7-a533-d8110dd90c68,1c801102-acaf-5ec5-a7a6-7a9009a90ed7,71.37931034482759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.241379310344826,0.0,0.0,3.103448275862069,0.0,0.0,0.3103448275862069,3.103448275862069,0.0,21.72413793103448,24.82758620689655,271.551724137931,0.0,15.517241379310343,3.103448275862069,3.103448275862069,0.0,282.41379310344826,71.37931034482759,15.517241379310343,15.517241379310343,310.34482758620686,6.206896551724138,6.206896551724138,310.34482758620686,0.0,0.0,0.0,0.3103448275862069,3.103448275862069,0.0,0.0,0.0,24.82758620689655,0.0,0.0,0.0,0.0,3.103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,3.103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.103448275862069,0.0,0.0,3.103448275862069,0.0,0.0,9.310344827586206,6.206896551724138,21.72413793103448,6.206896551724138,37.241379310344826,0.0,3.103448275862069,310.34482758620686,127.24137931034483,31.034482758620687,0.0,0.0,3.103448275862069,3.103448275862069,18.620689655172413,3.103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.103448275862069,0.0,3.103448275862069,0.0,37.241379310344826,1.0
Youri Tielemans,BEL,23,90.0,0,0,0,0,1,0,0,0,66.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,50.0,60.0,83.3,7.0,28.0,1.0,0.0,0.0,732.0,184.0,26.0,26.0,100.0,17.0,20.0,85.0,3.0,6.0,50.0,0.0,0.0,6.0,0.0,0.0,59.0,1.0,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,38.0,18.0,0.0,66.0,0.0,0.0,0.0,128.0,76.0,0.0,0.0,1.0,0.0,54.0,1.0,0,1,4,0,0.0,0.0,0,4.0,3.0,1.0,75.0,True,Leicester City,Brighton,12,2020-2021,CM,None,None,None,2020,1.0,Brighton_Leicester City,Brighton_Leicester City_2020,Leicester City,Brighton,592ecbd5-d554-56e7-a533-d8110dd90c68,1c801102-acaf-5ec5-a7a6-7a9009a90ed7,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,60.0,83.3,7.0,28.0,1.0,0.0,0.0,732.0,184.0,26.0,26.0,100.0,17.0,20.0,85.0,3.0,6.0,50.0,0.0,0.0,6.0,0.0,0.0,59.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,38.0,18.0,0.0,66.0,0.0,0.0,0.0,128.0,76.0,0.0,0.0,1.0,0.0,54.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,75.0,12.0,1.0
Wilfred Ndidi,NGA,23,79.0,0,0,0,0,2,0,0,0,59.0,2.0,2,1.0,0.1,0.1,0.0,1.0,0.0,47.0,50.0,94.0,5.0,26.0,0.0,0.0,0.0,786.0,190.0,22.0,23.0,95.7,20.0,20.0,100.0,4.0,4.0,100.0,0.0,0.0,5.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,6.0,40.0,13.0,2.0,59.0,0.0,0.0,0.0,105.0,42.0,1.0,0.0,1.0,2.0,39.0,0.0,0,2,0,0,0.0,0.0,0,6.0,2.0,0.0,100.0,True,Leicester City,Brighton,12,2020-2021,CM,None,None,None,2020,0.8777777777777778,Brighton_Leicester City,Brighton_Leicester City_2020,Leicester City,Brighton,592ecbd5-d554-56e7-a533-d8110dd90c68,1c801102-acaf-5ec5-a7a6-7a9009a90ed7,26.20253164556962,0.0,0.0,0.0,0.0,2.278481012658228,0.0,0.0,0.0,67.21518987341773,2.278481012658228,2.278481012658228,1.139240506329114,0.1139240506329114,0.1139240506329114,0.0,1.139240506329114,0.0,53.54430379746835,56.962025316455694,107.0886075949367,5.69620253164557,29.620253164556964,0.0,0.0,0.0,895.4430379746835,216.45569620253164,25.063291139240505,26.20253164556962,109.02531645569621,22.78481012658228,22.78481012658228,113.92405063291139,4.556962025316456,4.556962025316456,113.92405063291139,0.0,0.0,5.69620253164557,0.0,0.0,56.962025316455694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.139240506329114,1.139240506329114,1.139240506329114,0.0,1.139240506329114,0.0,3.4177215189873418,0.0,3.4177215189873418,0.0,1.139240506329114,4.556962025316456,0.0,0.0,0.0,6.8354430379746836,45.56962025316456,14.810126582278482,2.278481012658228,67.21518987341773,0.0,0.0,0.0,119.62025316455696,47.848101265822784,1.139240506329114,0.0,1.139240506329114,2.278481012658228,44.43037974683544,0.0,0.0,2.278481012658228,0.0,0.0,0.0,0.0,0.0,6.8354430379746836,2.278481012658228,0.0,113.92405063291139,13.670886075949367,1.0
Nampalys Mendy,SEN,28,11.0,0,0,0,0,0,0,0,0,10.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,75.0,0.0,6.0,0.0,0.0,0.0,97.0,0.0,1.0,2.0,50.0,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,10.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,True,Leicester City,Brighton,12,2020-2021,CM,None,None,None,2020,0.12222222222222222,Brighton_Leicester City,Brighton_Leicester City_2020,Leicester City,Brighton,592ecbd5-d554-56e7-a533-d8110dd90c68,1c801102-acaf-5ec5-a7a6-7a9009a90ed7,229.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.81818181818183,0.0,8.181818181818182,8.181818181818182,0.0,0.0,0.0,0.0,0.0,49.09090909090909,65.45454545454545,613.6363636363636,0.0,49.09090909090909,0.0,0.0,0.0,793.6363636363636,0.0,8.181818181818182,16.363636363636363,409.0909090909091,32.72727272727273,40.909090909090914,654.5454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.45454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.181818181818182,8.181818181818182,0.0,0.0,0.0,32.72727272727273,32.72727272727273,16.363636363636363,0.0,81.81818181818183,0.0,0.0,0.0,65.45454545454545,24.545454545454547,0.0,0.0,0.0,0.0,57.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.363636363636363,0.0,0.0,0.0,98.18181818181819,1.0
James Justin,ENG,22,90.0,0,1,0,0,0,0,0,0,86.0,3.0,0,3.0,0.0,0.0,0.6,9.0,2.0,55.0,72.0,76.4,6.0,52.0,5.0,3.0,1.0,813.0,284.0,33.0,37.0,89.2,18.0,20.0,90.0,3.0,8.0,37.5,0.4,4.0,4.0,5.0,1.0,66.0,5.0,0.0,0.0,0.0,6,5.0,0.0,0.0,0.0,0.0,1.0,3.0,3,2.0,1.0,0.0,2.0,3.0,66.7,1.0,1.0,2.0,3.0,3.0,0.0,5.0,18.0,25.0,43.0,4.0,86.0,33.3,2.0,66.7,291.0,177.0,6.0,0.0,1.0,3.0,64.0,14.0,0,0,2,1,0.0,0.0,0,5.0,0.0,0.0,0.0,True,Leicester City,Brighton,12,2020-2021,WB,None,None,None,2020,1.0,Brighton_Leicester City,Brighton_Leicester City_2020,Leicester City,Brighton,592ecbd5-d554-56e7-a533-d8110dd90c68,1c801102-acaf-5ec5-a7a6-7a9009a90ed7,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,3.0,0.0,3.0,0.0,0.0,0.6,9.0,2.0,55.0,72.0,76.4,6.0,52.0,5.0,3.0,1.0,813.0,284.0,33.0,37.0,89.2,18.0,20.0,90.0,3.0,8.0,37.5,0.4,4.0,4.0,5.0,1.0,66.0,5.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,0.0,2.0,3.0,66.7,1.0,1.0,2.0,3.0,3.0,0.0,5.0,18.0,25.0,43.0,4.0,86.0,33.3,2.0,66.7,291.0,177.0,6.0,0.0,1.0,3.0,64.0,14.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,12.0,1.0
Marc Albrighton,ENG,31,90.0,0,0,0,0,1,1,0,0,77.0,1.0,1,2.0,0.1,0.1,0.1,5.0,0.0,52.0,65.0,80.0,8.0,42.0,4.0,7.0,5.0,895.0,217.0,26.0,28.0,92.9,11.0,16.0,68.8,8.0,9.0,88.9,0.1,2.0,2.0,2.0,1.0,59.0,5.0,0.0,0.0,3.0,4,1.0,4.0,0.0,0.0,0.0,1.0,2.0,1,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,7.0,38.0,34.0,6.0,77.0,71.4,2.0,28.6,238.0,117.0,3.0,1.0,2.0,3.0,58.0,12.0,0,0,3,0,0.0,0.0,0,9.0,1.0,3.0,25.0,True,Leicester City,Brighton,12,2020-2021,WB,AM,None,None,2020,1.0,Brighton_Leicester City,Brighton_Leicester City_2020,Leicester City,Brighton,592ecbd5-d554-56e7-a533-d8110dd90c68,1c801102-acaf-5ec5-a7a6-7a9009a90ed7,31.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,77.0,1.0,1.0,2.0,0.1,0.1,0.1,5.0,0.0,52.0,65.0,80.0,8.0,42.0,4.0,7.0,5.0,895.0,217.0,26.0,28.0,92.9,11.0,16.0,68.8,8.0,9.0,88.9,0.1,2.0,2.0,2.0,1.0,59.0,5.0,0.0,0.0,3.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,7.0,38.0,34.0,6.0,77.0,71.4,2.0,28.6,238.0,117.0,3.0,1.0,2.0,3.0,58.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,1.0,3.0,25.0,12.0,1.0
