season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
1992,13,Middlesbrough,0.0,0.0,Sheffield Weds,1.0,1.0,0,Philip Wright,0,0,0,0,141,draw,draw,21cd204b-4f90-57c4-a2f4-4b6150d845f0,8f0ccdf6-c270-5f72-a989-8220c4bab6d6,Middlesbrough,Sheffield Weds,Middlesbrough_Sheffield Weds,Middlesbrough_Sheffield Weds_1992
1992,41,Sheffield Weds,0.0,0.0,Middlesbrough,2.0,3.0,0,Brian Hill,0,0,0,0,433,Middlesbrough,Sheffield Weds,0c79ebc3-b78a-53f3-a204-5e0f72f41185,8f0ccdf6-c270-5f72-a989-8220c4bab6d6,Sheffield Weds,Middlesbrough,Middlesbrough_Sheffield Weds,Middlesbrough_Sheffield Weds_1992
1995,9,Sheffield Weds,0.0,0.0,Middlesbrough,0.0,1.0,0,Gerald Ashby,0,0,0,0,1474,Middlesbrough,Sheffield Weds,3a09b43a-1d2a-5373-b92b-ecfcbb0a1cbc,6b0bf68c-4283-5205-ae9e-d22447a08e4c,Sheffield Weds,Middlesbrough,Middlesbrough_Sheffield Weds,Middlesbrough_Sheffield Weds_1995
1995,34,Middlesbrough,0.0,0.0,Sheffield Weds,3.0,1.0,0,Keith Cooper,0,0,0,0,1707,Middlesbrough,Sheffield Weds,22850ca5-ad2c-5476-9999-cc6ba8181fbd,6b0bf68c-4283-5205-ae9e-d22447a08e4c,Middlesbrough,Sheffield Weds,Middlesbrough_Sheffield Weds,Middlesbrough_Sheffield Weds_1995
1996,23,Middlesbrough,0.0,0.0,Sheffield Weds,4.0,2.0,0,Paul Durkin,0,0,0,0,1982,Middlesbrough,Sheffield Weds,3f5ab69a-4e92-594a-b2dd-b8767d707622,ec376f14-e1f3-51ff-b2fb-4b8d033b1c56,Middlesbrough,Sheffield Weds,Middlesbrough_Sheffield Weds,Middlesbrough_Sheffield Weds_1996
1996,28,Sheffield Weds,0.0,0.0,Middlesbrough,3.0,1.0,0,Gary Willard,0,0,0,0,2030,Sheffield Weds,Middlesbrough,ec6dc020-f35a-5c27-8b13-d6d1e0b1d9cf,ec376f14-e1f3-51ff-b2fb-4b8d033b1c56,Sheffield Weds,Middlesbrough,Middlesbrough_Sheffield Weds,Middlesbrough_Sheffield Weds_1996
1998,8,Middlesbrough,0.0,0.0,Sheffield Weds,4.0,0.0,0,Rob Harris,0,0,0,0,2598,Middlesbrough,Sheffield Weds,370399fb-a372-577a-b935-e622858027c8,259188ab-895f-510f-943e-d462121437c0,Middlesbrough,Sheffield Weds,Middlesbrough_Sheffield Weds,Middlesbrough_Sheffield Weds_1998
1998,27,Sheffield Weds,0.0,0.0,Middlesbrough,3.0,1.0,0,Mike Reed,0,0,0,0,2791,Sheffield Weds,Middlesbrough,37c32808-4a5f-5f41-809e-e3e1baf09e4b,259188ab-895f-510f-943e-d462121437c0,Sheffield Weds,Middlesbrough,Middlesbrough_Sheffield Weds,Middlesbrough_Sheffield Weds_1998
1999,19,Sheffield Weds,0.0,0.0,Middlesbrough,1.0,0.0,0,Barry Knight,0,0,0,0,3082,Sheffield Weds,Middlesbrough,1a66bcb3-09dc-50d9-ae3f-ac924c4a191a,e3acc009-e040-55c6-a08e-4af0f48c0460,Sheffield Weds,Middlesbrough,Middlesbrough_Sheffield Weds,Middlesbrough_Sheffield Weds_1999
1999,30,Middlesbrough,0.0,0.0,Sheffield Weds,1.0,0.0,0,Andy D'Urso,0,0,0,0,3200,Middlesbrough,Sheffield Weds,eb66fcd8-8980-5aac-ab5f-827a2122ac60,e3acc009-e040-55c6-a08e-4af0f48c0460,Middlesbrough,Sheffield Weds,Middlesbrough_Sheffield Weds,Middlesbrough_Sheffield Weds_1999
