season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
1997,17,Sheffield Weds,0.0,0.0,Barnsley,2.0,1.0,0,Gary Willard,0,0,0,0,2313,Sheffield Weds,Barnsley,ef8e52cc-486f-5509-8413-131cb1539cd7,67247190-a63f-5808-a171-b9ba23a82434,Sheffield Weds,Barnsley,Barnsley_Sheffield Weds,Barnsley_Sheffield Weds_1997
1997,33,Barnsley,0.0,0.0,Sheffield Weds,2.0,1.0,0,Paul Alcock,0,0,0,0,2467,Barnsley,Sheffield Weds,acff3d83-3ea5-556d-a159-30275f2dd0f3,67247190-a63f-5808-a171-b9ba23a82434,Barnsley,Sheffield Weds,Barnsley_Sheffield Weds,Barnsley_Sheffield Weds_1997
