season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2019,15,Southampton,1.7,0.9,Norwich City,2.0,1.0,2019-12-04,Kevin Friend,St. Mary's Stadium,Wed,19:30,"27,019",157,Southampton,Norwich City,08fd1915-3f43-533a-97d8-2fa067d4e988,6bd7cbd3-609f-5f65-bc00-59e5ac05ca33,Southampton,Norwich City,Norwich City_Southampton,Norwich City_Southampton_2019
2019,30,Norwich City,0.6,1.7,Southampton,0.0,3.0,2020-06-19,Kevin Friend,Carrow Road,Fri,18:00,0,321,Southampton,Norwich City,280ef904-92a3-52bb-ba5e-434a52e728a5,6bd7cbd3-609f-5f65-bc00-59e5ac05ca33,Norwich City,Southampton,Norwich City_Southampton,Norwich City_Southampton_2019
2021,12,Norwich City,0.5,1.0,Southampton,2.0,1.0,2021-11-20,Martin Atkinson,Carrow Road,Sat,15:00,"26,885",124,Norwich City,Southampton,7d78f143-60e7-56c4-b3a5-d05a64169500,e0167e22-81f6-5447-b64d-36f6dcd5fbde,Norwich City,Southampton,Norwich City_Southampton,Norwich City_Southampton_2021
2021,27,Southampton,2.6,0.6,Norwich City,2.0,0.0,2022-02-25,Simon Hooper,St. Mary's Stadium,Fri,20:00,"31,182",283,Southampton,Norwich City,3813352a-8078-5fac-847a-17e2880a7efe,e0167e22-81f6-5447-b64d-36f6dcd5fbde,Southampton,Norwich City,Norwich City_Southampton,Norwich City_Southampton_2021
1992,7,Norwich City,0.0,0.0,Southampton,1.0,0.0,0,Keith Hackett,0,0,0,0,70,Norwich City,Southampton,4d804c25-0555-5936-8f2d-58d6ee768b31,1ef6fdfa-e603-58c4-ba9d-c17f4a03cbf4,Norwich City,Southampton,Norwich City_Southampton,Norwich City_Southampton_1992
1992,28,Southampton,0.0,0.0,Norwich City,3.0,0.0,0,Joe Worrall,0,0,0,0,299,Southampton,Norwich City,b18c4a08-5ee6-5c03-80a2-4e1a28052069,1ef6fdfa-e603-58c4-ba9d-c17f4a03cbf4,Southampton,Norwich City,Norwich City_Southampton,Norwich City_Southampton_1992
1993,24,Southampton,0.0,0.0,Norwich City,0.0,1.0,0,Graham Poll,0,0,0,0,717,Norwich City,Southampton,968eb175-8029-53a6-a86b-27109328b86d,879626fb-155a-57bf-9a48-aafbec6262e5,Southampton,Norwich City,Norwich City_Southampton,Norwich City_Southampton_1993
1993,38,Norwich City,0.0,0.0,Southampton,4.0,5.0,0,Keith Cooper,0,0,0,0,860,Southampton,Norwich City,beed4f6c-e585-591f-8eca-818cfc9976eb,879626fb-155a-57bf-9a48-aafbec6262e5,Norwich City,Southampton,Norwich City_Southampton,Norwich City_Southampton_1993
1994,13,Southampton,0.0,0.0,Norwich City,1.0,1.0,0,Paul Durkin,0,0,0,0,1060,draw,draw,f6259d9c-ed65-5516-82b7-a0dafbe54405,063f3f5a-69f8-5c5c-90bd-3676fd478143,Southampton,Norwich City,Norwich City_Southampton,Norwich City_Southampton_1994
1994,28,Norwich City,0.0,0.0,Southampton,2.0,2.0,0,Robbie Hart,0,0,0,0,1218,draw,draw,3b121427-e9cb-5382-ba70-3b5e05b375ca,063f3f5a-69f8-5c5c-90bd-3676fd478143,Norwich City,Southampton,Norwich City_Southampton,Norwich City_Southampton_1994
