season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2014,1,West Brom,0.0,0.0,Sunderland,2.0,2.0,0,Niel Swarbrick,0,0,0,0,8611,draw,draw,5ef0c816-4fbc-55ce-bd7a-c3c1caab17a6,36db2925-e40e-59a7-8ec3-00f6d7c23f78,West Brom,Sunderland,Sunderland_West Brom,Sunderland_West Brom_2014
2014,26,Sunderland,0.0,0.0,West Brom,0.0,0.0,0,Mike Jones,0,0,0,0,8858,draw,draw,d736a28c-abb0-5fd1-83b8-4f09c25b4d31,36db2925-e40e-59a7-8ec3-00f6d7c23f78,Sunderland,West Brom,Sunderland_West Brom,Sunderland_West Brom_2014
