season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
1993,4,West Ham,0.0,0.0,Sheffield Weds,2.0,0.0,0,Joe Worrall,0,0,0,0,502,West Ham,Sheffield Weds,82a98b90-c536-5af9-b243-4e9ab40c6168,342e0d0e-b2c4-50ab-8cda-ecaa6d9edcd5,West Ham,Sheffield Weds,Sheffield Weds_West Ham,Sheffield Weds_West Ham_1993
1993,21,Sheffield Weds,0.0,0.0,West Ham,5.0,0.0,0,David Frampton,0,0,0,0,679,Sheffield Weds,West Ham,bf703402-3933-5ad4-96fb-01efe1dea640,342e0d0e-b2c4-50ab-8cda-ecaa6d9edcd5,Sheffield Weds,West Ham,Sheffield Weds_West Ham,Sheffield Weds_West Ham_1993
