season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2001,4,Charlton Ath,0.0,0.0,Fulham,1.0,1.0,0,Jeff Winter,0,0,0,0,3701,draw,draw,0d8471e1-7866-5ee5-a376-fa235f6fd02f,699a84dd-59c1-562a-be0e-617c7b7c69e0,Charlton Ath,Fulham,Charlton Ath_Fulham,Charlton Ath_Fulham_2001
2001,19,Fulham,0.0,0.0,Charlton Ath,0.0,0.0,0,Stephen Bennett,0,0,0,0,3847,draw,draw,a0ed84b9-464d-5fb4-a769-32a294a9efda,699a84dd-59c1-562a-be0e-617c7b7c69e0,Fulham,Charlton Ath,Charlton Ath_Fulham,Charlton Ath_Fulham_2001
2002,9,Fulham,0.0,0.0,Charlton Ath,1.0,0.0,0,Jeff Winter,0,0,0,0,4128,Fulham,Charlton Ath,a76c0408-4202-521e-8a62-23063392ab41,63e59cb6-1a7a-5781-802e-1dcf2bd18edb,Fulham,Charlton Ath,Charlton Ath_Fulham,Charlton Ath_Fulham_2002
2002,38,Charlton Ath,0.0,0.0,Fulham,0.0,1.0,0,Dermot Gallagher,0,0,0,0,4417,Fulham,Charlton Ath,2569d1b6-a375-5ccb-b67b-ae8246a097d6,63e59cb6-1a7a-5781-802e-1dcf2bd18edb,Charlton Ath,Fulham,Charlton Ath_Fulham,Charlton Ath_Fulham_2002
2003,12,Charlton Ath,0.0,0.0,Fulham,3.0,1.0,0,Andy D'Urso,0,0,0,0,4537,Charlton Ath,Fulham,3e8ba630-28d1-5184-8f7b-e2abe2ce5f6e,ab578c76-de55-55cb-92da-c90e4c3b1c3c,Charlton Ath,Fulham,Charlton Ath_Fulham,Charlton Ath_Fulham_2003
2003,35,Fulham,0.0,0.0,Charlton Ath,2.0,0.0,0,Matt Messias,0,0,0,0,4766,Fulham,Charlton Ath,36b74a26-3981-57eb-9ef9-4353e773af62,ab578c76-de55-55cb-92da-c90e4c3b1c3c,Fulham,Charlton Ath,Charlton Ath_Fulham,Charlton Ath_Fulham_2003
2004,18,Charlton Ath,0.0,0.0,Fulham,2.0,1.0,0,Stephen Bennett,0,0,0,0,4985,Charlton Ath,Fulham,50b76db4-ca6f-5143-843f-3f0e27c02f6e,09da5ac4-ee2e-58f0-b943-3275aa6abce3,Charlton Ath,Fulham,Charlton Ath_Fulham,Charlton Ath_Fulham_2004
2004,29,Fulham,0.0,0.0,Charlton Ath,0.0,0.0,0,Stephen Bennett,0,0,0,0,5084,draw,draw,4da3577e-fd06-54d9-8738-f7d0fccb7627,09da5ac4-ee2e-58f0-b943-3275aa6abce3,Fulham,Charlton Ath,Charlton Ath_Fulham,Charlton Ath_Fulham_2004
2005,9,Charlton Ath,0.0,0.0,Fulham,1.0,1.0,0,Mike Riley,0,0,0,0,5271,draw,draw,3a3edb1a-6165-5d7e-abb6-b53eec96debd,1bc6d837-62f9-515b-96de-c2af8131da12,Charlton Ath,Fulham,Charlton Ath_Fulham,Charlton Ath_Fulham_2005
2005,34,Fulham,0.0,0.0,Charlton Ath,2.0,1.0,0,Martin Atkinson,0,0,0,0,5519,Fulham,Charlton Ath,7f3bac5b-dc89-5477-8416-56c8cbf139a5,1bc6d837-62f9-515b-96de-c2af8131da12,Fulham,Charlton Ath,Charlton Ath_Fulham,Charlton Ath_Fulham_2005
2006,8,Fulham,0.0,0.0,Charlton Ath,2.0,1.0,0,Rob Styles,0,0,0,0,5644,Fulham,Charlton Ath,195bcdae-b805-5cb7-a253-c4aca187186b,7b691b49-77de-593d-bd3e-61cfd88bf8cc,Fulham,Charlton Ath,Charlton Ath_Fulham,Charlton Ath_Fulham_2006
2006,20,Charlton Ath,0.0,0.0,Fulham,2.0,2.0,0,Graham Poll,0,0,0,0,5764,draw,draw,863e13c1-9fe9-5c90-b507-ef24dbdf0326,7b691b49-77de-593d-bd3e-61cfd88bf8cc,Charlton Ath,Fulham,Charlton Ath_Fulham,Charlton Ath_Fulham_2006
