season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2005,13,Chelsea,0.0,0.0,Newcastle Utd,3.0,0.0,0,Mark Halsey,0,0,0,0,5303,Chelsea,Newcastle Utd,aaf71fb2-47ee-5521-a8d4-4d9b3880f85a,9f8e4d5b-769d-5529-b430-5e761ed78b9f,Chelsea,Newcastle Utd,Chelsea_Newcastle Utd,Chelsea_Newcastle Utd_2005
2005,38,Newcastle Utd,0.0,0.0,Chelsea,1.0,0.0,0,Mike Riley,0,0,0,0,5560,Newcastle Utd,Chelsea,b27b12ef-015f-5781-a4de-4d1a297df9f2,9f8e4d5b-769d-5529-b430-5e761ed78b9f,Newcastle Utd,Chelsea,Chelsea_Newcastle Utd,Chelsea_Newcastle Utd_2005
