season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
1995,4,Aston Villa,0.0,0.0,Bolton,1.0,0.0,0,Peter Jones,0,0,0,0,1422,Aston Villa,Bolton,3ba779ab-4ae0-5507-b6cb-c542a9c173c8,aee7bbea-50f5-5009-b3a1-05435fdfe18e,Aston Villa,Bolton,Aston Villa_Bolton,Aston Villa_Bolton_1995
1995,26,Bolton,0.0,0.0,Aston Villa,0.0,2.0,0,Gerald Ashby,0,0,0,0,1640,Aston Villa,Bolton,3530542d-49cc-5b26-ad11-5f200916a6cc,aee7bbea-50f5-5009-b3a1-05435fdfe18e,Bolton,Aston Villa,Aston Villa_Bolton,Aston Villa_Bolton_1995
1997,10,Bolton,0.0,0.0,Aston Villa,0.0,1.0,0,Graham Poll,0,0,0,0,2231,Aston Villa,Bolton,c917faf0-ef25-5e94-9ca7-6a4a0d01116d,3ecef36c-4690-5511-aaf2-8ea5d08d55de,Bolton,Aston Villa,Aston Villa_Bolton,Aston Villa_Bolton_1997
1997,36,Aston Villa,0.0,0.0,Bolton,1.0,3.0,0,David Elleray,0,0,0,0,2493,Bolton,Aston Villa,03320732-5fe4-5ea9-a04e-5858d5830a51,3ecef36c-4690-5511-aaf2-8ea5d08d55de,Aston Villa,Bolton,Aston Villa_Bolton,Aston Villa_Bolton_1997
2001,11,Aston Villa,0.0,0.0,Bolton,3.0,2.0,0,Eddie Wolstenholme,0,0,0,0,3761,Aston Villa,Bolton,60d26165-ec84-5416-8bdc-c2e3daec032d,ffed24bc-6616-561a-812e-af234ecbdd8d,Aston Villa,Bolton,Aston Villa_Bolton,Aston Villa_Bolton_2001
2001,32,Bolton,0.0,0.0,Aston Villa,3.0,2.0,0,Rob Styles,0,0,0,0,3982,Bolton,Aston Villa,40614cfe-c3f7-5bbe-8f51-9fc63009c198,ffed24bc-6616-561a-812e-af234ecbdd8d,Bolton,Aston Villa,Aston Villa_Bolton,Aston Villa_Bolton_2001
2002,4,Bolton,0.0,0.0,Aston Villa,1.0,0.0,0,Steve Dunn,0,0,0,0,4080,Bolton,Aston Villa,934ad3f3-62c3-58b3-b521-ea7d9f83cc3f,bcab8af0-a4c3-5779-b7b9-ca81bee3b88d,Bolton,Aston Villa,Aston Villa_Bolton,Aston Villa_Bolton_2002
2002,22,Aston Villa,0.0,0.0,Bolton,2.0,0.0,0,Matt Messias,0,0,0,0,4259,Aston Villa,Bolton,1c18d242-3e8b-5d50-bb68-254f05d0be2a,bcab8af0-a4c3-5779-b7b9-ca81bee3b88d,Aston Villa,Bolton,Aston Villa_Bolton,Aston Villa_Bolton_2002
2003,8,Aston Villa,0.0,0.0,Bolton,1.0,1.0,0,Rob Styles,0,0,0,0,4502,draw,draw,ba780569-63ad-50a4-b111-97c092de0029,dabd17df-4816-5dc2-9b99-82ec1559d417,Aston Villa,Bolton,Aston Villa_Bolton,Aston Villa_Bolton_2003
2003,32,Bolton,0.0,0.0,Aston Villa,2.0,2.0,0,Matt Messias,0,0,0,0,4741,draw,draw,f2cfdc9b-ea5d-5e1f-a054-c8f0b2d0b5e1,dabd17df-4816-5dc2-9b99-82ec1559d417,Bolton,Aston Villa,Aston Villa_Bolton,Aston Villa_Bolton_2003
