season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2020,12,Crystal Palace,1.6,0.9,Tottenham,1.0,1.0,2020-12-13,Kevin Friend,Selhurst Park,Sun,14:15,"2,000",124,draw,draw,8eb01571-bd47-51be-924f-227175d56b39,4a321cf7-8de0-5fa9-bb42-9fd0330f72ae,Crystal Palace,Tottenham,Crystal Palace_Tottenham,Crystal Palace_Tottenham_2020
2020,27,Tottenham,2.7,0.5,Crystal Palace,4.0,1.0,2021-03-07,Stuart Attwell,Tottenham Hotspur Stadium,Sun,19:15,0,312,Tottenham,Crystal Palace,828e4d0b-ee72-5e18-87ae-eb09bac174a9,4a321cf7-8de0-5fa9-bb42-9fd0330f72ae,Tottenham,Crystal Palace,Crystal Palace_Tottenham,Crystal Palace_Tottenham_2020
