season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
1996,15,Derby County,0.0,0.0,Coventry City,2.0,1.0,0,Mike Riley,0,0,0,0,1907,Derby County,Coventry City,ad6c5fe1-8b05-5ae7-8986-c0fe966817ef,5a1c048b-7128-5cbe-a803-d6314fdf6fe2,Derby County,Coventry City,Coventry City_Derby County,Coventry City_Derby County_1996
1996,37,Coventry City,0.0,0.0,Derby County,1.0,2.0,0,Roger Dilkes,0,0,0,0,2122,Derby County,Coventry City,d257dd08-455e-5f0d-8a22-63b2174a73a7,5a1c048b-7128-5cbe-a803-d6314fdf6fe2,Coventry City,Derby County,Coventry City_Derby County,Coventry City_Derby County_1996
1997,15,Derby County,0.0,0.0,Coventry City,3.0,1.0,0,David Elleray,0,0,0,0,2285,Derby County,Coventry City,f039afb7-f7e6-5842-b343-a5dde9184abc,c6e538f7-3b33-5688-8ccc-4d9fb4f3483e,Derby County,Coventry City,Coventry City_Derby County,Coventry City_Derby County_1997
1997,31,Coventry City,0.0,0.0,Derby County,1.0,0.0,0,Keith Burge,0,0,0,0,2448,Coventry City,Derby County,b0fbcc23-c36b-502a-ae2c-1aa37b736493,c6e538f7-3b33-5688-8ccc-4d9fb4f3483e,Coventry City,Derby County,Coventry City_Derby County,Coventry City_Derby County_1997
1998,18,Coventry City,0.0,0.0,Derby County,1.0,1.0,0,Uriah Rennie,0,0,0,0,2702,draw,draw,26fb35db-ad59-5a67-98b7-18721422afd6,450a84a5-1360-598c-be0d-1cb8461dbaf4,Coventry City,Derby County,Coventry City_Derby County,Coventry City_Derby County_1998
1998,37,Derby County,0.0,0.0,Coventry City,0.0,0.0,0,Paul Alcock,0,0,0,0,2891,draw,draw,0526f077-8564-5fd3-8929-6867492a37c5,450a84a5-1360-598c-be0d-1cb8461dbaf4,Derby County,Coventry City,Coventry City_Derby County,Coventry City_Derby County_1998
1999,4,Coventry City,0.0,0.0,Derby County,2.0,0.0,0,Jeff Winter,0,0,0,0,2936,Coventry City,Derby County,622b8118-df9d-50c7-925d-27f312a99b4e,d58310d9-dc80-5c0c-a8ed-a4b5cd16d6e7,Coventry City,Derby County,Coventry City_Derby County,Coventry City_Derby County_1999
1999,23,Derby County,0.0,0.0,Coventry City,0.0,0.0,0,Graham Barber,0,0,0,0,3125,draw,draw,cefb4a93-6e56-5191-8ecc-25c1ccb2892f,d58310d9-dc80-5c0c-a8ed-a4b5cd16d6e7,Derby County,Coventry City,Coventry City_Derby County,Coventry City_Derby County_1999
2000,18,Derby County,0.0,0.0,Coventry City,1.0,0.0,0,Mike Dean,0,0,0,0,3456,Derby County,Coventry City,2ef0a0fe-886f-5658-ba29-5ed923220ac6,d23e9cda-b79b-550d-ba21-35190df74a5a,Derby County,Coventry City,Coventry City_Derby County,Coventry City_Derby County_2000
2000,31,Coventry City,0.0,0.0,Derby County,2.0,0.0,0,David Elleray,0,0,0,0,3589,Coventry City,Derby County,52a7b702-6592-5b2c-b953-5c3346727921,d23e9cda-b79b-550d-ba21-35190df74a5a,Coventry City,Derby County,Coventry City_Derby County,Coventry City_Derby County_2000
