season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2018,19,Fulham,1.2,1.4,Wolves,1.0,1.0,2018-12-26,Andre Marriner,Craven Cottage,Wed,12:30,"24,382",198,draw,draw,9cf77d2c-fa1d-51bb-8ba0-3828e810886e,26d75ff9-4af2-5db5-9bd8-0e3d692890cc,Fulham,Wolves,Fulham_Wolves,Fulham_Wolves_2018
2018,37,Wolves,2.0,0.5,Fulham,1.0,0.0,2019-05-04,Jonathan Moss,Molineux Stadium,Sat,15:00,"30,456",406,Wolves,Fulham,430cd48f-6176-5db6-ab0b-07cbf2ce9f0e,26d75ff9-4af2-5db5-9bd8-0e3d692890cc,Wolves,Fulham,Fulham_Wolves,Fulham_Wolves_2018
2020,4,Wolves,1.2,0.9,Fulham,1.0,0.0,2020-10-04,Darren England,Molineux Stadium,Sun,14:00,0,38,Wolves,Fulham,e2a027ae-70ce-5674-90d2-6f628a7e48e3,65b46231-703c-57cb-b8f3-34380a20f0a0,Wolves,Fulham,Fulham_Wolves,Fulham_Wolves_2020
2020,31,Fulham,0.9,0.5,Wolves,0.0,1.0,2021-04-09,Jonathan Moss,Craven Cottage,Fri,20:00,0,346,Wolves,Fulham,b9595859-7937-5f1b-8934-216d2a050a6c,65b46231-703c-57cb-b8f3-34380a20f0a0,Fulham,Wolves,Fulham_Wolves,Fulham_Wolves_2020
2022,2,Wolves,0.9,1.5,Fulham,0.0,0.0,2022-08-13,John Brooks,Molineux Stadium,Sat,15:00,"31,178",14,draw,draw,b3f4a946-ae29-5ca6-a17a-5cc5c14b51ea,3f25e7fc-4dc4-5b12-95fd-8f23646a60d3,Wolves,Fulham,Fulham_Wolves,Fulham_Wolves_2022
2022,25,Fulham,0.5,0.8,Wolves,1.0,1.0,2023-02-24,Michael Oliver,Craven Cottage,Fri,20:00,"24,399",258,draw,draw,7e3f8398-17c8-5963-8a4c-a46dc0dad5d2,3f25e7fc-4dc4-5b12-95fd-8f23646a60d3,Fulham,Wolves,Fulham_Wolves,Fulham_Wolves_2022
2003,9,Fulham,0.0,0.0,Wolves,0.0,0.0,0,Howard Webb,0,0,0,0,4507,draw,draw,074d590e-9e6b-5110-ad8e-9f95f24a7fb9,4ccbcc80-e9e7-5703-aee1-a6ca7fce5a8f,Fulham,Wolves,Fulham_Wolves,Fulham_Wolves_2003
2003,26,Wolves,0.0,0.0,Fulham,2.0,1.0,0,Howard Webb,0,0,0,0,4681,Wolves,Fulham,abf98d67-a990-557a-95f6-fb82917f1ef6,4ccbcc80-e9e7-5703-aee1-a6ca7fce5a8f,Wolves,Fulham,Fulham_Wolves,Fulham_Wolves_2003
2009,6,Wolves,0.0,0.0,Fulham,2.0,1.0,0,Kevin Friend,0,0,0,0,6759,Wolves,Fulham,78ec7bfa-5a14-5fae-aadc-d3182705cc84,1b9e5ecd-5037-53ca-8ec1-19f1f1b28a1c,Wolves,Fulham,Fulham_Wolves,Fulham_Wolves_2009
2009,35,Fulham,0.0,0.0,Wolves,0.0,0.0,0,Mike Dean,0,0,0,0,7043,draw,draw,3e9a9395-b26b-5fda-80f7-8f18be67b727,1b9e5ecd-5037-53ca-8ec1-19f1f1b28a1c,Fulham,Wolves,Fulham_Wolves,Fulham_Wolves_2009
2010,4,Fulham,0.0,0.0,Wolves,2.0,1.0,0,Phil Dowd,0,0,0,0,7118,Fulham,Wolves,aba36bda-1afe-5832-b435-ef71877c890b,a31eac28-b369-541a-9ba9-da9bd50a392a,Fulham,Wolves,Fulham_Wolves,Fulham_Wolves_2010
2010,34,Wolves,0.0,0.0,Fulham,1.0,1.0,0,Michael Oliver,0,0,0,0,7419,draw,draw,7cc556a3-0f9f-59ae-ba50-0fe7406cc36b,a31eac28-b369-541a-9ba9-da9bd50a392a,Wolves,Fulham,Fulham_Wolves,Fulham_Wolves_2010
2011,2,Wolves,0.0,0.0,Fulham,2.0,0.0,0,Mike Dean,0,0,0,0,7481,Wolves,Fulham,b1e5f202-e1a0-5228-9480-dea07efd159f,d400ad18-e346-52d3-b01e-b5de98ae8466,Wolves,Fulham,Fulham_Wolves,Fulham_Wolves_2011
2011,27,Fulham,0.0,0.0,Wolves,5.0,0.0,0,Mike Jones,0,0,0,0,7732,Fulham,Wolves,f8960efc-ad3e-5285-8442-1b660e50435f,d400ad18-e346-52d3-b01e-b5de98ae8466,Fulham,Wolves,Fulham_Wolves,Fulham_Wolves_2011
