season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2017,5,Manchester Utd,2.9,1.1,Everton,4.0,0.0,2017-09-17,Andre Marriner,Old Trafford,Sun,16:00,"75,042",53,Manchester Utd,Everton,6153f3d1-515f-55e9-a3fd-e70c2f25b0a2,91a66532-4fa1-538e-9527-97b93f3d3dd9,Manchester Utd,Everton,Everton_Manchester Utd,Everton_Manchester Utd_2017
2017,22,Everton,1.2,1.4,Manchester Utd,0.0,2.0,2018-01-01,Andre Marriner,Goodison Park,Mon,17:30,"39,188",234,Manchester Utd,Everton,cc4bb957-56bf-5aaa-b00d-afbd4998a50b,91a66532-4fa1-538e-9527-97b93f3d3dd9,Everton,Manchester Utd,Everton_Manchester Utd,Everton_Manchester Utd_2017
2018,10,Manchester Utd,2.3,1.8,Everton,2.0,1.0,2018-10-28,Jonathan Moss,Old Trafford,Sun,16:00,"74,525",107,Manchester Utd,Everton,ac0f7726-3049-5ddb-a1a4-fd05e729b1e9,cb039170-7b8e-5538-b2b0-55697655c2f2,Manchester Utd,Everton,Everton_Manchester Utd,Everton_Manchester Utd_2018
2018,35,Everton,1.6,0.3,Manchester Utd,4.0,0.0,2019-04-21,Paul Tierney,Goodison Park,Sun,13:30,"39,395",381,Everton,Manchester Utd,7f89322b-0cd1-54cc-81fe-c9aa692f24aa,cb039170-7b8e-5538-b2b0-55697655c2f2,Everton,Manchester Utd,Everton_Manchester Utd,Everton_Manchester Utd_2018
2019,17,Manchester Utd,1.4,0.3,Everton,1.0,1.0,2019-12-15,Michael Oliver,Old Trafford,Sun,14:00,"63,328",182,draw,draw,4622fa61-5dd7-532d-b6b6-7f86772335a7,a552717a-b25e-558b-a7e8-ff4bc02fb40f,Manchester Utd,Everton,Everton_Manchester Utd,Everton_Manchester Utd_2019
2019,28,Everton,2.1,1.1,Manchester Utd,1.0,1.0,2020-03-01,Chris Kavanagh,Goodison Park,Sun,14:00,"39,374",305,draw,draw,ebd66e64-e9a7-568d-8d49-bf06224ff76b,a552717a-b25e-558b-a7e8-ff4bc02fb40f,Everton,Manchester Utd,Everton_Manchester Utd,Everton_Manchester Utd_2019
2020,8,Everton,0.4,1.5,Manchester Utd,1.0,3.0,2020-11-07,Paul Tierney,Goodison Park,Sat,12:30,0,77,Manchester Utd,Everton,1bb840f8-6b3f-57c9-ad22-2bfa5fb99a6a,6842acec-0f11-5a12-b4b8-0cfc4ccb1951,Everton,Manchester Utd,Everton_Manchester Utd,Everton_Manchester Utd_2020
2020,23,Manchester Utd,1.8,1.5,Everton,3.0,3.0,2021-02-06,Jonathan Moss,Old Trafford,Sat,20:00,0,249,draw,draw,a2d1240a-656a-5d3b-9ae5-b2cb32611b5a,6842acec-0f11-5a12-b4b8-0cfc4ccb1951,Manchester Utd,Everton,Everton_Manchester Utd,Everton_Manchester Utd_2020
2021,7,Manchester Utd,1.0,1.3,Everton,1.0,1.0,2021-10-02,Michael Oliver,Old Trafford,Sat,12:30,"73,128",66,draw,draw,f20b86b7-ce1b-5fa1-ae50-3b279ba0af28,44554651-0f47-59e1-8793-3e8c9fc49df4,Manchester Utd,Everton,Everton_Manchester Utd,Everton_Manchester Utd_2021
2021,32,Everton,0.4,0.8,Manchester Utd,1.0,0.0,2022-04-09,Jonathan Moss,Goodison Park,Sat,12:30,"39,080",349,Everton,Manchester Utd,a45f3347-3c74-5c3c-bce2-00b0b5b117f5,44554651-0f47-59e1-8793-3e8c9fc49df4,Everton,Manchester Utd,Everton_Manchester Utd,Everton_Manchester Utd_2021
2022,10,Everton,0.6,1.4,Manchester Utd,1.0,2.0,2022-10-09,David Coote,Goodison Park,Sun,19:00,"39,258",93,Manchester Utd,Everton,4c94efe2-1036-53c7-b4d9-affa2f4f79c1,7b321834-017b-5b2d-9edc-ee87ee439e0d,Everton,Manchester Utd,Everton_Manchester Utd,Everton_Manchester Utd_2022
2022,30,Manchester Utd,3.4,1.0,Everton,2.0,0.0,2023-04-08,Michael Oliver,Old Trafford,Sat,12:30,"73,509",325,Manchester Utd,Everton,6e1322ff-1ccc-5e1b-af76-a3fdd1af46a8,7b321834-017b-5b2d-9edc-ee87ee439e0d,Manchester Utd,Everton,Everton_Manchester Utd,Everton_Manchester Utd_2022
