season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2022,2,Nott'ham Forest,1.3,2.1,West Ham,1.0,0.0,2022-08-14,Robert Jones,The City Ground,Sun,14:00,"29,281",18,Nott'ham Forest,West Ham,19ec8f64-55e8-5b35-a93e-d36e9a65651b,6023f469-65f3-5939-ad85-d7a3c843b4f0,Nott'ham Forest,West Ham,Nott'ham Forest_West Ham,Nott'ham Forest_West Ham_2022
2022,25,West Ham,2.7,0.4,Nott'ham Forest,4.0,0.0,2023-02-25,Jarred Gillett,London Stadium,Sat,15:00,"62,469",261,West Ham,Nott'ham Forest,3b3a1076-5df9-52a9-bf4f-9e7af45e4e27,6023f469-65f3-5939-ad85-d7a3c843b4f0,West Ham,Nott'ham Forest,Nott'ham Forest_West Ham,Nott'ham Forest_West Ham_2022
1994,22,West Ham,0.0,0.0,Nott'ham Forest,3.0,1.0,0,Dermot Gallagher,0,0,0,0,1154,West Ham,Nott'ham Forest,f674d27c-ef5d-5fc8-985d-548968e0619a,7ee847ff-fb97-59f8-b95c-bdb15603d483,West Ham,Nott'ham Forest,Nott'ham Forest_West Ham,Nott'ham Forest_West Ham_1994
1994,37,Nott'ham Forest,0.0,0.0,West Ham,1.0,1.0,0,Graham Poll,0,0,0,0,1310,draw,draw,d110fd98-3056-5784-aba4-a36c72a9dbe3,7ee847ff-fb97-59f8-b95c-bdb15603d483,Nott'ham Forest,West Ham,Nott'ham Forest_West Ham,Nott'ham Forest_West Ham_1994
1995,3,Nott'ham Forest,0.0,0.0,West Ham,1.0,1.0,0,Gerald Ashby,0,0,0,0,1412,draw,draw,1df8e809-153c-5c94-bdaa-e0680b89818c,e61bd0f9-b1d1-5992-991e-62e465ac3e61,Nott'ham Forest,West Ham,Nott'ham Forest_West Ham,Nott'ham Forest_West Ham_1995
1995,25,West Ham,0.0,0.0,Nott'ham Forest,1.0,0.0,0,Keith Burge,0,0,0,0,1632,West Ham,Nott'ham Forest,607df211-683e-50c1-9462-121c85c2f87c,e61bd0f9-b1d1-5992-991e-62e465ac3e61,West Ham,Nott'ham Forest,Nott'ham Forest_West Ham,Nott'ham Forest_West Ham_1995
1996,7,Nott'ham Forest,0.0,0.0,West Ham,0.0,2.0,0,Gary Willard,0,0,0,0,1827,West Ham,Nott'ham Forest,0a87c6b3-a867-5dc8-b356-ffcc29ab86ce,a04c8ddb-669e-5323-912f-045d794c56c8,Nott'ham Forest,West Ham,Nott'ham Forest_West Ham,Nott'ham Forest_West Ham_1996
1996,21,West Ham,0.0,0.0,Nott'ham Forest,0.0,1.0,0,Paul Durkin,0,0,0,0,1970,Nott'ham Forest,West Ham,87cd2409-fde6-50b5-b4f5-62c2d0be0000,a04c8ddb-669e-5323-912f-045d794c56c8,West Ham,Nott'ham Forest,Nott'ham Forest_West Ham,Nott'ham Forest_West Ham_1996
1998,6,Nott'ham Forest,0.0,0.0,West Ham,0.0,0.0,0,Mike Reed,0,0,0,0,2582,draw,draw,da15b4b4-eaba-5cb7-a693-1408c5061d1f,5116b065-4274-5f33-8389-7032761a97ab,Nott'ham Forest,West Ham,Nott'ham Forest_West Ham,Nott'ham Forest_West Ham_1998
1998,25,West Ham,0.0,0.0,Nott'ham Forest,2.0,1.0,0,Rob Harris,0,0,0,0,2767,West Ham,Nott'ham Forest,35d80fee-7763-5961-b4c2-3604c0c7c85b,5116b065-4274-5f33-8389-7032761a97ab,West Ham,Nott'ham Forest,Nott'ham Forest_West Ham,Nott'ham Forest_West Ham_1998
