season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2002,5,Liverpool,0.0,0.0,Birmingham City,2.0,2.0,0,Neale Barry,0,0,0,0,4087,draw,draw,bfa3ae61-9845-59bc-b40e-30db9157897c,461b8f7c-1c99-58c6-a676-62016f278191,Liverpool,Birmingham City,Birmingham City_Liverpool,Birmingham City_Liverpool_2002
2002,28,Birmingham City,0.0,0.0,Liverpool,2.0,1.0,0,Clive Wilkes,0,0,0,0,4322,Birmingham City,Liverpool,8a099e5e-f0f2-543e-adab-0f571a35b444,461b8f7c-1c99-58c6-a676-62016f278191,Birmingham City,Liverpool,Birmingham City_Liverpool,Birmingham City_Liverpool_2002
2003,14,Liverpool,0.0,0.0,Birmingham City,3.0,1.0,0,Neale Barry,0,0,0,0,4565,Liverpool,Birmingham City,ae8e0911-d0f3-531b-9841-87aa1679527a,6afe0ef3-6398-5ff2-b50b-1c7b55effb2d,Liverpool,Birmingham City,Birmingham City_Liverpool,Birmingham City_Liverpool_2003
2003,37,Birmingham City,0.0,0.0,Liverpool,0.0,3.0,0,Steve Dunn,0,0,0,0,4790,Liverpool,Birmingham City,debeef9b-33f1-52da-9dfe-a9047afb5cf9,6afe0ef3-6398-5ff2-b50b-1c7b55effb2d,Birmingham City,Liverpool,Birmingham City_Liverpool,Birmingham City_Liverpool_2003
2004,12,Liverpool,0.0,0.0,Birmingham City,0.0,1.0,0,Uriah Rennie,0,0,0,0,4918,Birmingham City,Liverpool,29b2b9d7-8674-5330-9607-2d1289934030,5c26bf92-1575-5439-acc6-c6b7b0f830e2,Liverpool,Birmingham City,Birmingham City_Liverpool,Birmingham City_Liverpool_2004
2004,27,Birmingham City,0.0,0.0,Liverpool,2.0,0.0,0,Howard Webb,0,0,0,0,5068,Birmingham City,Liverpool,8edbc5fc-60cc-5472-aa9e-a31973b13226,5c26bf92-1575-5439-acc6-c6b7b0f830e2,Birmingham City,Liverpool,Birmingham City_Liverpool,Birmingham City_Liverpool_2004
2005,7,Birmingham City,0.0,0.0,Liverpool,2.0,2.0,0,Stephen Bennett,0,0,0,0,5249,draw,draw,93125132-7685-5e00-8d7f-d21338003d6a,9f1e36d0-31dc-564c-b9e0-7193f504daed,Birmingham City,Liverpool,Birmingham City_Liverpool,Birmingham City_Liverpool_2005
2005,24,Liverpool,0.0,0.0,Birmingham City,1.0,1.0,0,Uriah Rennie,0,0,0,0,5414,draw,draw,65bff387-b64d-51f0-97ea-06cb3ede741b,9f1e36d0-31dc-564c-b9e0-7193f504daed,Liverpool,Birmingham City,Birmingham City_Liverpool,Birmingham City_Liverpool_2005
2007,7,Liverpool,0.0,0.0,Birmingham City,0.0,0.0,0,Lee Mason,0,0,0,0,6004,draw,draw,a63f7e7b-864b-5309-b91b-8a5e74437453,e0cadd3d-e44c-506c-bd5d-9d4df9513b79,Liverpool,Birmingham City,Birmingham City_Liverpool,Birmingham City_Liverpool_2007
2007,36,Birmingham City,0.0,0.0,Liverpool,2.0,2.0,0,Peter Walton,0,0,0,0,6300,draw,draw,6a379770-8a0d-5768-9109-9c2b74ebd6bc,e0cadd3d-e44c-506c-bd5d-9d4df9513b79,Birmingham City,Liverpool,Birmingham City_Liverpool,Birmingham City_Liverpool_2007
2009,12,Liverpool,0.0,0.0,Birmingham City,2.0,2.0,0,Peter Walton,0,0,0,0,6822,draw,draw,71bbbc5f-de03-5e8a-bc13-9012f4b6a9e0,0e3b4086-3444-5022-8ca3-d7a1213d01ae,Liverpool,Birmingham City,Birmingham City_Liverpool,Birmingham City_Liverpool_2009
2009,33,Birmingham City,0.0,0.0,Liverpool,1.0,1.0,0,Martin Atkinson,0,0,0,0,7031,draw,draw,44a93de1-a1ff-561c-829a-ff223fdb8a51,0e3b4086-3444-5022-8ca3-d7a1213d01ae,Birmingham City,Liverpool,Birmingham City_Liverpool,Birmingham City_Liverpool_2009
2010,4,Birmingham City,0.0,0.0,Liverpool,0.0,0.0,0,Mark Halsey,0,0,0,0,7124,draw,draw,a5ee4d50-b6c3-5aa5-b33d-baef25105c7d,199f66ad-4675-5834-8464-3322f9743635,Birmingham City,Liverpool,Birmingham City_Liverpool,Birmingham City_Liverpool_2010
2010,34,Liverpool,0.0,0.0,Birmingham City,5.0,0.0,0,Howard Webb,0,0,0,0,7416,Liverpool,Birmingham City,8499d62b-45fc-5c8a-89ec-5ca3df452c66,199f66ad-4675-5834-8464-3322f9743635,Liverpool,Birmingham City,Birmingham City_Liverpool,Birmingham City_Liverpool_2010
