season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
1999,4,Everton,0.0,0.0,Southampton,4.0,1.0,0,Barry Knight,0,0,0,0,2939,Everton,Southampton,54f5fa82-ea1b-50e2-b148-5467b4d7933c,54007e94-16db-5cdd-b85f-60fac4d78d83,Everton,Southampton,Everton_Southampton,Everton_Southampton_1999
1999,23,Southampton,0.0,0.0,Everton,2.0,0.0,0,Andy D'Urso,0,0,0,0,3127,Southampton,Everton,742fad58-e789-58e3-9988-b72438814860,54007e94-16db-5cdd-b85f-60fac4d78d83,Southampton,Everton,Everton_Southampton,Everton_Southampton_1999
