season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2018,16,Newcastle Utd,0.6,1.8,Wolves,1.0,2.0,2018-12-09,Mike Dean,St. James' Park,Sun,16:00,"50,223",173,Wolves,Newcastle Utd,3572e05a-7b88-5ff0-8b44-7f673c40de67,b93ddee3-ee6a-5d96-aac3-51ab30596328,Newcastle Utd,Wolves,Newcastle Utd_Wolves,Newcastle Utd_Wolves_2018
2018,26,Wolves,2.3,0.4,Newcastle Utd,1.0,1.0,2019-02-11,Graham Scott,Molineux Stadium,Mon,20:00,"30,687",286,draw,draw,b657eaf3-69fb-5187-aea6-e397af5bb437,b93ddee3-ee6a-5d96-aac3-51ab30596328,Wolves,Newcastle Utd,Newcastle Utd_Wolves,Newcastle Utd_Wolves_2018
2019,10,Newcastle Utd,1.0,2.1,Wolves,1.0,1.0,2019-10-27,Kevin Friend,St. James' Park,Sun,14:00,"46,019",105,draw,draw,21d864ba-38a1-5ab0-8f8d-f3a1a1cd0f5c,20ad12a4-e4a0-5b90-85d9-473881b0057e,Newcastle Utd,Wolves,Newcastle Utd_Wolves,Newcastle Utd_Wolves_2019
2019,22,Wolves,1.6,0.2,Newcastle Utd,1.0,1.0,2020-01-11,Peter Bankes,Molineux Stadium,Sat,15:00,"31,570",235,draw,draw,4070d9da-bb84-5051-af9e-91175160a06c,20ad12a4-e4a0-5b90-85d9-473881b0057e,Wolves,Newcastle Utd,Newcastle Utd_Wolves,Newcastle Utd_Wolves_2019
2020,6,Wolves,0.7,0.3,Newcastle Utd,1.0,1.0,2020-10-25,Lee Mason,Molineux Stadium,Sun,16:30,0,59,draw,draw,03427765-2d77-51ca-bc61-179aacbf26c1,9c254e99-b7fd-54b6-8689-980ebca2c38a,Wolves,Newcastle Utd,Newcastle Utd_Wolves,Newcastle Utd_Wolves_2020
2020,26,Newcastle Utd,1.7,1.1,Wolves,1.0,1.0,2021-02-27,Mike Dean,St. James' Park,Sat,20:00,0,287,draw,draw,8b7d2a9d-cb8d-5656-8190-b8979bb06db0,9c254e99-b7fd-54b6-8689-980ebca2c38a,Newcastle Utd,Wolves,Newcastle Utd_Wolves,Newcastle Utd_Wolves_2020
2021,7,Wolves,1.0,0.6,Newcastle Utd,2.0,1.0,2021-10-02,Graham Scott,Molineux Stadium,Sat,15:00,"30,483",67,Wolves,Newcastle Utd,2939cdfa-d1cd-51c0-be1b-485dc9a3e54f,dc0f98b8-a6a7-5344-abf5-e2b57a83dca3,Wolves,Newcastle Utd,Newcastle Utd_Wolves,Newcastle Utd_Wolves_2021
2021,32,Newcastle Utd,1.5,0.4,Wolves,1.0,0.0,2022-04-08,Peter Bankes,St. James' Park,Fri,20:00,"52,164",348,Newcastle Utd,Wolves,b460eb8b-6e2a-57df-818d-29a43810c847,dc0f98b8-a6a7-5344-abf5-e2b57a83dca3,Newcastle Utd,Wolves,Newcastle Utd_Wolves,Newcastle Utd_Wolves_2021
2022,4,Wolves,0.7,1.7,Newcastle Utd,1.0,1.0,2022-08-28,Peter Bankes,Molineux Stadium,Sun,14:00,"31,311",40,draw,draw,d7c4deaf-7a2d-530d-9ee0-4dabd0b7d645,45493e39-39fe-5159-a46c-fd7186daa2a5,Wolves,Newcastle Utd,Newcastle Utd_Wolves,Newcastle Utd_Wolves_2022
2022,27,Newcastle Utd,1.8,1.1,Wolves,2.0,1.0,2023-03-12,Andy Madley,St James' Park,Sun,16:30,"52,240",290,Newcastle Utd,Wolves,a1e9bdc3-472a-50b5-a62e-3ac0025e72de,45493e39-39fe-5159-a46c-fd7186daa2a5,Newcastle Utd,Wolves,Newcastle Utd_Wolves,Newcastle Utd_Wolves_2022
