season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2010,5,Chelsea,0.0,0.0,Blackpool,4.0,0.0,0,Mark Clattenburg,0,0,0,0,7133,Chelsea,Blackpool,c1884c12-053a-54da-aa50-af4fa6e93f79,ad00b03e-620c-519f-8aa9-c23afdafbf19,Chelsea,Blackpool,Blackpool_Chelsea,Blackpool_Chelsea_2010
2010,29,Blackpool,0.0,0.0,Chelsea,1.0,3.0,0,Mike Dean,0,0,0,0,7372,Chelsea,Blackpool,1b9ba6cb-112c-5bfd-b239-2a4fdc481ad2,ad00b03e-620c-519f-8aa9-c23afdafbf19,Blackpool,Chelsea,Blackpool_Chelsea,Blackpool_Chelsea_2010
