season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2021,11,Brighton,1.5,0.3,Newcastle Utd,1.0,1.0,2021-11-06,David Coote,The American Express Community Stadium,Sat,17:30,"31,267",115,draw,draw,04d70826-26e4-5759-bc56-ece03ade2f28,cb01634b-aa63-5089-bd2f-4c7dfaafc47d,Brighton,Newcastle Utd,Brighton_Newcastle Utd,Brighton_Newcastle Utd_2021
2021,28,Newcastle Utd,1.7,1.5,Brighton,2.0,1.0,2022-03-05,Martin Atkinson,St. James' Park,Sat,15:00,"52,214",295,Newcastle Utd,Brighton,ccd54546-b2d1-5781-95d1-78ea77ce3a75,cb01634b-aa63-5089-bd2f-4c7dfaafc47d,Newcastle Utd,Brighton,Brighton_Newcastle Utd,Brighton_Newcastle Utd_2021
