season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2014,1,Leicester City,0.0,0.0,Everton,2.0,2.0,0,Mike Dean,0,0,0,0,8608,draw,draw,25212614-8e62-514f-b0ce-fe958b0f3be0,03c14e7d-e89a-548e-923a-37b089267c39,Leicester City,Everton,Everton_Leicester City,Everton_Leicester City_2014
2014,26,Everton,0.0,0.0,Leicester City,2.0,2.0,0,Philip Dowd,0,0,0,0,8864,draw,draw,9b3e99cc-7e71-5f51-86bb-144490d1c668,03c14e7d-e89a-548e-923a-37b089267c39,Everton,Leicester City,Everton_Leicester City,Everton_Leicester City_2014
