season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2014,15,Southampton,0.0,0.0,Manchester Utd,1.0,2.0,0,Kevin Friend,0,0,0,0,8755,Manchester Utd,Southampton,54a3b075-be0f-56ee-89ae-9424334307a1,065ed65b-f9cb-53de-938d-d3e6c60e77b9,Southampton,Manchester Utd,Manchester Utd_Southampton,Manchester Utd_Southampton_2014
2014,21,Manchester Utd,0.0,0.0,Southampton,0.0,1.0,0,Philip Dowd,0,0,0,0,8815,Southampton,Manchester Utd,4361d92f-d315-55fe-ae9b-f7ecefaedb15,065ed65b-f9cb-53de-938d-d3e6c60e77b9,Manchester Utd,Southampton,Manchester Utd_Southampton,Manchester Utd_Southampton_2014
