season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
1994,2,Blackburn,0.0,0.0,Leicester City,3.0,0.0,0,Keith Burge,0,0,0,0,938,Blackburn,Leicester City,71540322-1a3c-50b9-8273-e964371c194d,71015ab0-29dc-516a-901f-c223fe2ad5ec,Blackburn,Leicester City,Blackburn_Leicester City,Blackburn_Leicester City_1994
1994,19,Leicester City,0.0,0.0,Blackburn,0.0,0.0,0,Philip Don,0,0,0,0,1128,draw,draw,56c9b016-1820-50aa-9e42-9d4b09390352,71015ab0-29dc-516a-901f-c223fe2ad5ec,Leicester City,Blackburn,Blackburn_Leicester City,Blackburn_Leicester City_1994
1996,16,Leicester City,0.0,0.0,Blackburn,1.0,1.0,0,Mike Riley,0,0,0,0,1920,draw,draw,7b74d428-3a67-5f08-ac06-b37b7bfde2a9,1a20209e-7e7e-5492-94f3-17a94c8f8e63,Leicester City,Blackburn,Blackburn_Leicester City,Blackburn_Leicester City_1996
1996,38,Blackburn,0.0,0.0,Leicester City,2.0,4.0,0,Steve Dunn,0,0,0,0,2140,Leicester City,Blackburn,08130b3e-8d6c-57ee-88b9-e7650444966b,1a20209e-7e7e-5492-94f3-17a94c8f8e63,Blackburn,Leicester City,Blackburn_Leicester City,Blackburn_Leicester City_1996
1997,8,Leicester City,0.0,0.0,Blackburn,1.0,1.0,0,Neale Barry,0,0,0,0,2214,draw,draw,b023d5c2-950b-5a41-aa49-4522a0e24038,bd9368a1-6149-5efc-b28f-c9759cfbded2,Leicester City,Blackburn,Blackburn_Leicester City,Blackburn_Leicester City_1997
1997,28,Blackburn,0.0,0.0,Leicester City,5.0,3.0,0,Neale Barry,0,0,0,0,2415,Blackburn,Leicester City,da36d7b6-86f7-5fc0-a09e-a8ca5b644500,bd9368a1-6149-5efc-b28f-c9759cfbded2,Blackburn,Leicester City,Blackburn_Leicester City,Blackburn_Leicester City_1997
1998,3,Blackburn,0.0,0.0,Leicester City,1.0,0.0,0,Uriah Rennie,0,0,0,0,2549,Blackburn,Leicester City,d4657b15-f1c8-5b22-a634-6af0c9578b54,258c47f5-dcdc-577d-93c3-5dd5c4568e79,Blackburn,Leicester City,Blackburn_Leicester City,Blackburn_Leicester City_1998
1998,20,Leicester City,0.0,0.0,Blackburn,1.0,1.0,0,Alan Wilkie,0,0,0,0,2722,draw,draw,e43fc86c-b922-5294-a6a8-19f8913e006d,258c47f5-dcdc-577d-93c3-5dd5c4568e79,Leicester City,Blackburn,Blackburn_Leicester City,Blackburn_Leicester City_1998
2001,11,Blackburn,0.0,0.0,Leicester City,0.0,0.0,0,Rob Styles,0,0,0,0,3768,draw,draw,c25c0dac-96b7-556e-8d66-08f36cc96877,a61428bb-47ca-582f-b563-6cbcc2bb7041,Blackburn,Leicester City,Blackburn_Leicester City,Blackburn_Leicester City_2001
2001,32,Leicester City,0.0,0.0,Blackburn,2.0,1.0,0,Graham Barber,0,0,0,0,3976,Leicester City,Blackburn,e896efb2-ec90-5bda-97ba-e03fdccfa34a,a61428bb-47ca-582f-b563-6cbcc2bb7041,Leicester City,Blackburn,Blackburn_Leicester City,Blackburn_Leicester City_2001
2003,11,Leicester City,0.0,0.0,Blackburn,2.0,0.0,0,Dermot Gallagher,0,0,0,0,4534,Leicester City,Blackburn,5aa5de0f-2c47-5e13-9b90-965214fc5db1,907c7c5e-746e-5d11-befa-0cbbc7a57731,Leicester City,Blackburn,Blackburn_Leicester City,Blackburn_Leicester City_2003
2003,34,Blackburn,0.0,0.0,Leicester City,1.0,0.0,0,Rob Styles,0,0,0,0,4754,Blackburn,Leicester City,3a82f6e9-4980-50ee-8c8e-f8bff98a473e,907c7c5e-746e-5d11-befa-0cbbc7a57731,Blackburn,Leicester City,Blackburn_Leicester City,Blackburn_Leicester City_2003
