season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
1998,1,Newcastle Utd,0.0,0.0,Charlton Ath,0.0,0.0,0,Dermot Gallagher,0,0,0,0,2530,draw,draw,7e133616-7348-5a49-b092-9969fdc7adc8,f7e11459-bc56-5871-a77a-44926b99ed61,Newcastle Utd,Charlton Ath,Charlton Ath_Newcastle Utd,Charlton Ath_Newcastle Utd_1998
1998,22,Charlton Ath,0.0,0.0,Newcastle Utd,2.0,2.0,0,Peter Jones,0,0,0,0,2744,draw,draw,4b6f2840-ba80-58c8-8f3a-d76e66744e46,f7e11459-bc56-5871-a77a-44926b99ed61,Charlton Ath,Newcastle Utd,Charlton Ath_Newcastle Utd,Charlton Ath_Newcastle Utd_1998
2000,7,Newcastle Utd,0.0,0.0,Charlton Ath,0.0,1.0,0,Andy D'Urso,0,0,0,0,3346,Charlton Ath,Newcastle Utd,4e827bc5-9de6-5124-b2cd-10228e53f483,60ec0956-50bc-533a-95f3-829c1d0614bf,Newcastle Utd,Charlton Ath,Charlton Ath_Newcastle Utd,Charlton Ath_Newcastle Utd_2000
2000,27,Charlton Ath,0.0,0.0,Newcastle Utd,2.0,0.0,0,Paul Durkin,0,0,0,0,3549,Charlton Ath,Newcastle Utd,81a769ce-b6c4-55c9-997d-dae961734b84,60ec0956-50bc-533a-95f3-829c1d0614bf,Charlton Ath,Newcastle Utd,Charlton Ath_Newcastle Utd,Charlton Ath_Newcastle Utd_2000
2001,15,Charlton Ath,0.0,0.0,Newcastle Utd,1.0,1.0,0,Andy D'Urso,0,0,0,0,3805,draw,draw,61f7062b-fb58-5fe5-a9ea-a09f78c0021b,b193ba92-dc36-59e7-805e-de8a830a8d96,Charlton Ath,Newcastle Utd,Charlton Ath_Newcastle Utd,Charlton Ath_Newcastle Utd_2001
2001,36,Newcastle Utd,0.0,0.0,Charlton Ath,3.0,0.0,0,Mike Dean,0,0,0,0,4018,Newcastle Utd,Charlton Ath,803b359a-1f7d-5ad8-bef5-de131c243291,b193ba92-dc36-59e7-805e-de8a830a8d96,Newcastle Utd,Charlton Ath,Charlton Ath_Newcastle Utd,Charlton Ath_Newcastle Utd_2001
2002,11,Newcastle Utd,0.0,0.0,Charlton Ath,2.0,1.0,0,Andy D'Urso,0,0,0,0,4148,Newcastle Utd,Charlton Ath,e0466ca0-17dd-5717-ad1b-08c7acc9d1b6,a92075c0-bbe3-5be7-80ec-0df7583c4dec,Newcastle Utd,Charlton Ath,Charlton Ath_Newcastle Utd,Charlton Ath_Newcastle Utd_2002
2002,30,Charlton Ath,0.0,0.0,Newcastle Utd,0.0,2.0,0,Steve Dunn,0,0,0,0,4342,Newcastle Utd,Charlton Ath,70354471-5077-57c7-a068-a6b3ebe0d0c0,a92075c0-bbe3-5be7-80ec-0df7583c4dec,Charlton Ath,Newcastle Utd,Charlton Ath_Newcastle Utd,Charlton Ath_Newcastle Utd_2002
2003,17,Charlton Ath,0.0,0.0,Newcastle Utd,0.0,0.0,0,Stephen Bennett,0,0,0,0,4590,draw,draw,10ea1847-d202-57fa-afb0-c5fd7bbbd8ba,78e4d562-953a-5f3d-b1a5-3d2ea1cf9a2d,Charlton Ath,Newcastle Utd,Charlton Ath_Newcastle Utd,Charlton Ath_Newcastle Utd_2003
2003,29,Newcastle Utd,0.0,0.0,Charlton Ath,3.0,1.0,0,Mike Riley,0,0,0,0,4711,Newcastle Utd,Charlton Ath,19c86a2f-c72f-5846-9ceb-58af6bb1f22a,78e4d562-953a-5f3d-b1a5-3d2ea1cf9a2d,Newcastle Utd,Charlton Ath,Charlton Ath_Newcastle Utd,Charlton Ath_Newcastle Utd_2003
