season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2006,7,Everton,0.0,0.0,Manchester City,1.0,1.0,0,Andre Marriner,0,0,0,0,5625,draw,draw,e07e5844-95e0-5fc5-8a6f-1a7ac41358dc,3c444949-69d0-5651-b23d-e1af4a856dc8,Everton,Manchester City,Everton_Manchester City,Everton_Manchester City_2006
2006,22,Manchester City,0.0,0.0,Everton,2.0,1.0,0,Uriah Rennie,0,0,0,0,5774,Manchester City,Everton,befa2537-51b7-5ccb-a50a-b6b0303fb1c9,3c444949-69d0-5651-b23d-e1af4a856dc8,Manchester City,Everton,Everton_Manchester City,Everton_Manchester City_2006
