season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2017,8,Manchester City,3.8,0.5,Stoke City,7.0,2.0,2017-10-14,Craig Pawson,Etihad Stadium,Sat,15:00,"54,128",82,Manchester City,Stoke City,ff1c3520-ab07-51f8-a5b7-463da3a4ba05,21c4cbd6-1ed8-569a-b8fd-a27302f16430,Manchester City,Stoke City,Manchester City_Stoke City,Manchester City_Stoke City_2017
2017,30,Stoke City,0.4,1.6,Manchester City,0.0,2.0,2018-03-12,Jonathan Moss,Bill Stokeld Stadium,Mon,20:00,"29,138",329,Manchester City,Stoke City,10afcf2c-c03f-5649-a232-1db6ac0c1a0b,21c4cbd6-1ed8-569a-b8fd-a27302f16430,Stoke City,Manchester City,Manchester City_Stoke City,Manchester City_Stoke City_2017
2008,9,Manchester City,0.0,0.0,Stoke City,3.0,0.0,0,Steve Tanner,0,0,0,0,6413,Manchester City,Stoke City,661c77df-e9ca-5d76-94ea-492d9e7454c0,729a4e17-4ea8-5747-98c7-278dc377b2b1,Manchester City,Stoke City,Manchester City_Stoke City,Manchester City_Stoke City_2008
2008,24,Stoke City,0.0,0.0,Manchester City,1.0,0.0,0,Martin Atkinson,0,0,0,0,6558,Stoke City,Manchester City,f1d7f4e0-8448-52ab-8f2f-3ee4a9f6019d,729a4e17-4ea8-5747-98c7-278dc377b2b1,Stoke City,Manchester City,Manchester City_Stoke City,Manchester City_Stoke City_2008
2009,19,Manchester City,0.0,0.0,Stoke City,2.0,0.0,0,Lee Mason,0,0,0,0,6887,Manchester City,Stoke City,e948eccf-9baa-57ce-959e-a49205eaaa36,7651ee89-3631-51aa-93c5-1f9860a84b82,Manchester City,Stoke City,Manchester City_Stoke City,Manchester City_Stoke City_2009
2009,23,Stoke City,0.0,0.0,Manchester City,1.0,1.0,0,Alan Wiley,0,0,0,0,6958,draw,draw,e6ac1832-9cbe-50fc-994d-3e91ad98898d,7651ee89-3631-51aa-93c5-1f9860a84b82,Stoke City,Manchester City,Manchester City_Stoke City,Manchester City_Stoke City_2009
2010,15,Stoke City,0.0,0.0,Manchester City,1.0,1.0,0,Peter Walton,0,0,0,0,7228,draw,draw,e4c4868c-7222-5515-9ab0-24fce4382917,7f55dc49-36bb-5c11-857b-2ed5f3cc9df4,Stoke City,Manchester City,Manchester City_Stoke City,Manchester City_Stoke City_2010
2010,37,Manchester City,0.0,0.0,Stoke City,3.0,0.0,0,Lee Probert,0,0,0,0,7455,Manchester City,Stoke City,77444f04-2b1b-5fb2-a106-0749250ba75c,7f55dc49-36bb-5c11-857b-2ed5f3cc9df4,Manchester City,Stoke City,Manchester City_Stoke City,Manchester City_Stoke City_2010
2011,17,Manchester City,0.0,0.0,Stoke City,3.0,0.0,0,Mike Dean,0,0,0,0,7631,Manchester City,Stoke City,bcb4be98-1a96-50fa-89ed-2306b2eb0a0a,d2d8d419-1eb7-5bf2-a1e7-9d17fe7deb3d,Manchester City,Stoke City,Manchester City_Stoke City,Manchester City_Stoke City_2011
2011,30,Stoke City,0.0,0.0,Manchester City,1.0,1.0,0,Howard Webb,0,0,0,0,7759,draw,draw,b939b788-efcc-51b6-8d2b-8267592e60a4,d2d8d419-1eb7-5bf2-a1e7-9d17fe7deb3d,Stoke City,Manchester City,Manchester City_Stoke City,Manchester City_Stoke City_2011
