season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
1992,22,QPR,0.0,0.0,Everton,4.0,2.0,0,Gerald Ashby,0,0,0,0,231,QPR,Everton,e4f9f031-9f2e-5ceb-83ed-7ee221e0320c,690a1d85-c176-5ee3-b3bb-0817e886b1b1,QPR,Everton,Everton_QPR,Everton_QPR_1992
1992,39,Everton,0.0,0.0,QPR,3.0,5.0,0,Stephen Lodge,0,0,0,0,407,QPR,Everton,84f78327-eaa5-543e-88c9-74e83eea574b,690a1d85-c176-5ee3-b3bb-0817e886b1b1,Everton,QPR,Everton_QPR,Everton_QPR_1992
1993,15,Everton,0.0,0.0,QPR,0.0,3.0,0,Robbie Hart,0,0,0,0,620,QPR,Everton,5b6f739e-ab05-54c9-b0f8-be0a39a76fce,9d746f09-9ca4-520d-bf06-4424f9ecb4fd,Everton,QPR,Everton_QPR,Everton_QPR_1993
1993,39,QPR,0.0,0.0,Everton,2.0,1.0,0,Martin Bodenham,0,0,0,0,874,QPR,Everton,0bc9d7a0-9e54-5a08-abd7-d1cb97e464ac,9d746f09-9ca4-520d-bf06-4424f9ecb4fd,QPR,Everton,Everton_QPR,Everton_QPR_1993
1994,6,Everton,0.0,0.0,QPR,2.0,2.0,0,Rodger Gifford,0,0,0,0,985,draw,draw,ea7d4abb-6022-5b76-a369-73b6a216fd2f,7d3ff6b3-0b23-5949-92b1-f264614c2490,Everton,QPR,Everton_QPR,Everton_QPR_1994
1994,35,QPR,0.0,0.0,Everton,2.0,3.0,0,Kelvin Morton,0,0,0,0,1281,Everton,QPR,58be9805-59af-50bb-855b-20730aa9c6d6,7d3ff6b3-0b23-5949-92b1-f264614c2490,QPR,Everton,Everton_QPR,Everton_QPR_1994
1995,14,Everton,0.0,0.0,QPR,2.0,0.0,0,Paul Danson,0,0,0,0,1521,Everton,QPR,3af016ea-dbd9-5467-9505-ab9edb218e1b,23ab0963-cb8d-55ee-930b-434ba98cd8b9,Everton,QPR,Everton_QPR,Everton_QPR_1995
1995,35,QPR,0.0,0.0,Everton,3.0,1.0,0,Paul Durkin,0,0,0,0,1721,QPR,Everton,07be0ee8-9e1b-5dad-8be3-fb18eb8fcfe5,23ab0963-cb8d-55ee-930b-434ba98cd8b9,QPR,Everton,Everton_QPR,Everton_QPR_1995
2011,2,Everton,0.0,0.0,QPR,0.0,1.0,0,Kevin Friend,0,0,0,0,7479,QPR,Everton,f6598ab4-d57f-53a8-a2a1-3c2b72ce8dbb,8e3f82c9-d9f2-52d4-8de4-4ac357032ca3,Everton,QPR,Everton_QPR,Everton_QPR_2011
2011,27,QPR,0.0,0.0,Everton,1.0,1.0,0,Kevin Friend,0,0,0,0,7726,draw,draw,da6b563c-b079-5527-8734-ac463de97b3e,8e3f82c9-d9f2-52d4-8de4-4ac357032ca3,QPR,Everton,Everton_QPR,Everton_QPR_2011
2012,8,QPR,0.0,0.0,Everton,1.0,1.0,0,Jon Moss,0,0,0,0,7923,draw,draw,0b62f085-a56a-566e-af45-55ed58a36c02,2c11a3e4-d060-5bce-8e6b-d2aceb53714d,QPR,Everton,Everton_QPR,Everton_QPR_2012
2012,33,Everton,0.0,0.0,QPR,2.0,0.0,0,Lee Mason,0,0,0,0,8163,Everton,QPR,01042c5f-d1eb-54f9-83bb-8091913a2e4a,2c11a3e4-d060-5bce-8e6b-d2aceb53714d,Everton,QPR,Everton_QPR,Everton_QPR_2012
2014,16,Everton,0.0,0.0,QPR,3.0,1.0,0,Niel Swarbrick,0,0,0,0,8765,Everton,QPR,73f76c85-399d-5c70-bd9a-0b55d91995ca,274e0601-298a-5d1b-bdde-7f45ffb58a27,Everton,QPR,Everton_QPR,Everton_QPR_2014
2014,30,QPR,0.0,0.0,Everton,1.0,2.0,0,Jonathan Moss,0,0,0,0,8903,Everton,QPR,8d3d55bb-2f01-56d1-b39e-cdf762fd01c4,274e0601-298a-5d1b-bdde-7f45ffb58a27,QPR,Everton,Everton_QPR,Everton_QPR_2014
