season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2004,3,Newcastle Utd,0.0,0.0,Norwich City,2.0,2.0,0,Mark Halsey,0,0,0,0,4833,draw,draw,35608600-51c7-578d-a7cf-6b8073632bd8,c6efa4f0-e71a-5095-985a-ef5525aa6be3,Newcastle Utd,Norwich City,Newcastle Utd_Norwich City,Newcastle Utd_Norwich City_2004
2004,34,Norwich City,0.0,0.0,Newcastle Utd,2.0,1.0,0,Andre Marriner,0,0,0,0,5137,Norwich City,Newcastle Utd,52a4c159-bc4c-5a76-a1e8-2e3c12d18ad1,c6efa4f0-e71a-5095-985a-ef5525aa6be3,Norwich City,Newcastle Utd,Newcastle Utd_Norwich City,Newcastle Utd_Norwich City_2004
