season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
1994,8,Leicester City,0.0,0.0,Coventry City,2.0,2.0,0,Keith Cooper,0,0,0,0,1010,draw,draw,370d8c0d-d809-5260-bd35-68d0cc09c2c7,8f0b4db6-77e7-5767-a34a-04ad86571354,Leicester City,Coventry City,Coventry City_Leicester City,Coventry City_Leicester City_1994
1994,31,Coventry City,0.0,0.0,Leicester City,4.0,2.0,0,Rodger Gifford,0,0,0,0,1238,Coventry City,Leicester City,5dd3ab7b-1b0c-59c4-848b-a1fa1cd72a05,8f0b4db6-77e7-5767-a34a-04ad86571354,Coventry City,Leicester City,Coventry City_Leicester City,Coventry City_Leicester City_1994
1996,18,Leicester City,0.0,0.0,Coventry City,0.0,2.0,0,Frazer Stretton,0,0,0,0,1941,Coventry City,Leicester City,2b10f2e4-0f96-5395-a4b1-4a4d138aa3bd,f6b62b09-b021-5446-bd3c-3e0c8726ce78,Leicester City,Coventry City,Coventry City_Leicester City,Coventry City_Leicester City_1996
1996,30,Coventry City,0.0,0.0,Leicester City,0.0,0.0,0,Paul Alcock,0,0,0,0,2046,draw,draw,d8e6b039-46f7-5d85-afa7-04e65c5a22d9,f6b62b09-b021-5446-bd3c-3e0c8726ce78,Coventry City,Leicester City,Coventry City_Leicester City,Coventry City_Leicester City_1996
1997,16,Coventry City,0.0,0.0,Leicester City,0.0,2.0,0,Martin Bodenham,0,0,0,0,2294,Leicester City,Coventry City,64befe05-5181-5adb-9bde-c8bb5b594631,5f22f1e0-0658-5968-b5c8-df48c6569504,Coventry City,Leicester City,Coventry City_Leicester City,Coventry City_Leicester City_1997
1997,32,Leicester City,0.0,0.0,Coventry City,1.0,1.0,0,Graham Barber,0,0,0,0,2456,draw,draw,c716f3fb-9dc3-5a14-bc78-4b6e0514e266,5f22f1e0-0658-5968-b5c8-df48c6569504,Leicester City,Coventry City,Coventry City_Leicester City,Coventry City_Leicester City_1997
1998,15,Coventry City,0.0,0.0,Leicester City,1.0,1.0,0,Mike Riley,0,0,0,0,2667,draw,draw,fbc77f7d-a033-53c1-bdf8-0bb54abbf233,17ceadd9-f81b-5627-8c5f-85a8b918afd8,Coventry City,Leicester City,Coventry City_Leicester City,Coventry City_Leicester City_1998
1998,35,Leicester City,0.0,0.0,Coventry City,1.0,0.0,0,Graham Barber,0,0,0,0,2864,Leicester City,Coventry City,0cc1ecb7-df87-5169-af59-365914bb8ef5,17ceadd9-f81b-5627-8c5f-85a8b918afd8,Leicester City,Coventry City,Coventry City_Leicester City,Coventry City_Leicester City_1998
1999,2,Leicester City,0.0,0.0,Coventry City,1.0,0.0,0,Neale Barry,0,0,0,0,2921,Leicester City,Coventry City,3bfb6c17-b68b-5fd1-b10e-96ebc3b6a3ae,e2f3239e-2fed-5e60-831b-0f33e66c6b93,Leicester City,Coventry City,Coventry City_Leicester City,Coventry City_Leicester City_1999
1999,16,Coventry City,0.0,0.0,Leicester City,0.0,1.0,0,Stephen Lodge,0,0,0,0,3055,Leicester City,Coventry City,c0a9b1c1-f617-5faa-994b-4e7cb3dfa3e1,e2f3239e-2fed-5e60-831b-0f33e66c6b93,Coventry City,Leicester City,Coventry City_Leicester City,Coventry City_Leicester City_1999
2000,17,Coventry City,0.0,0.0,Leicester City,1.0,0.0,0,Steve Dunn,0,0,0,0,3454,Coventry City,Leicester City,45706423-5bf5-555d-824b-fc78f3504700,328d4a8f-a1aa-53fe-af62-b36462994f4b,Coventry City,Leicester City,Coventry City_Leicester City,Coventry City_Leicester City_2000
2000,32,Leicester City,0.0,0.0,Coventry City,1.0,3.0,0,Graham Barber,0,0,0,0,3595,Coventry City,Leicester City,f98c6eca-6c45-5591-8b95-12c11264833d,328d4a8f-a1aa-53fe-af62-b36462994f4b,Leicester City,Coventry City,Coventry City_Leicester City,Coventry City_Leicester City_2000
