season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2020,17,Southampton,0.4,1.5,Liverpool,1.0,0.0,2021-01-04,Andre Marriner,St. Mary's Stadium,Mon,20:00,0,179,Southampton,Liverpool,6abab9e3-531e-5e6e-acec-7c0d6b3bd1f1,a733afcb-bc82-5990-a78e-3b05fec85244,Southampton,Liverpool,Liverpool_Southampton,Liverpool_Southampton_2020
2020,35,Liverpool,1.7,1.1,Southampton,2.0,0.0,2021-05-08,Kevin Friend,Anfield,Sat,20:15,0,393,Liverpool,Southampton,5ff0bcf5-77ae-5ceb-abd3-7f0ae3ac6a46,a733afcb-bc82-5990-a78e-3b05fec85244,Liverpool,Southampton,Liverpool_Southampton,Liverpool_Southampton_2020
