season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2005,4,Middlesbrough,0.0,0.0,Charlton Ath,0.0,3.0,0,Mike Dean,0,0,0,0,5221,Charlton Ath,Middlesbrough,cd56ecae-6082-5f85-bc14-fb394016b13c,c76016e8-879e-5b41-a2e5-a3ea4a984c48,Middlesbrough,Charlton Ath,Charlton Ath_Middlesbrough,Charlton Ath_Middlesbrough_2005
2005,29,Charlton Ath,0.0,0.0,Middlesbrough,2.0,1.0,0,Alan Wiley,0,0,0,0,5470,Charlton Ath,Middlesbrough,6f7685e9-925d-58f8-bb6e-04eb9139622f,c76016e8-879e-5b41-a2e5-a3ea4a984c48,Charlton Ath,Middlesbrough,Charlton Ath_Middlesbrough,Charlton Ath_Middlesbrough_2005
