season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
1992,7,Wimbledon,0.0,0.0,Arsenal,3.0,2.0,0,Keith Burge,0,0,0,0,71,Wimbledon,Arsenal,189af0da-d784-5936-87a5-a7cf90411b62,82874120-3085-5175-9a21-61e7dfd41a61,Wimbledon,Arsenal,Arsenal_Wimbledon,Arsenal_Wimbledon_1992
1992,28,Arsenal,0.0,0.0,Wimbledon,0.0,1.0,0,Philip Don,0,0,0,0,296,Wimbledon,Arsenal,6f00c930-e25a-5da6-af43-89e762d7e29c,82874120-3085-5175-9a21-61e7dfd41a61,Arsenal,Wimbledon,Arsenal_Wimbledon,Arsenal_Wimbledon_1992
1993,24,Wimbledon,0.0,0.0,Arsenal,0.0,3.0,0,Gerald Ashby,0,0,0,0,711,Arsenal,Wimbledon,b0d8f256-4b9e-5142-af04-7998a4c3ad0f,65a6cd39-f3d1-5095-8d6b-4f9de024f0cb,Wimbledon,Arsenal,Arsenal_Wimbledon,Arsenal_Wimbledon_1993
1993,38,Arsenal,0.0,0.0,Wimbledon,1.0,1.0,0,Rodger Gifford,0,0,0,0,878,draw,draw,f3c7187e-567c-5523-adf3-bc3e0f4eb063,65a6cd39-f3d1-5095-8d6b-4f9de024f0cb,Arsenal,Wimbledon,Arsenal_Wimbledon,Arsenal_Wimbledon_1993
1994,9,Wimbledon,0.0,0.0,Arsenal,1.0,3.0,0,Gerald Ashby,0,0,0,0,1011,Arsenal,Wimbledon,27bb3fc0-8a3f-5398-a79a-5c9072bef668,a26fa78f-b3d5-5847-8f7d-5bb302226fd6,Wimbledon,Arsenal,Arsenal_Wimbledon,Arsenal_Wimbledon_1994
1994,41,Arsenal,0.0,0.0,Wimbledon,0.0,0.0,0,Rodger Gifford,0,0,0,0,1359,draw,draw,eb5e8bf6-0a1c-5894-9acc-776408d4d69c,a26fa78f-b3d5-5847-8f7d-5bb302226fd6,Arsenal,Wimbledon,Arsenal_Wimbledon,Arsenal_Wimbledon_1994
1995,21,Arsenal,0.0,0.0,Wimbledon,1.0,3.0,0,Stephen Lodge,0,0,0,0,1584,Wimbledon,Arsenal,4aa0c8f6-5405-51e0-af38-44d80c180ff9,ad87ecc3-b087-5233-b0ac-547f61df46b1,Arsenal,Wimbledon,Arsenal_Wimbledon,Arsenal_Wimbledon_1995
1995,31,Wimbledon,0.0,0.0,Arsenal,0.0,3.0,0,Dermot Gallagher,0,0,0,0,1683,Arsenal,Wimbledon,1fe68490-db37-5cf7-a1ed-4a8f3bfaa2b4,ad87ecc3-b087-5233-b0ac-547f61df46b1,Wimbledon,Arsenal,Arsenal_Wimbledon,Arsenal_Wimbledon_1995
1996,12,Wimbledon,0.0,0.0,Arsenal,2.0,2.0,0,Paul Alcock,0,0,0,0,1879,draw,draw,f8a98b29-2dc4-58dc-8fc6-c863fea849c5,3ff62773-bd7b-562a-814d-8d075388cd65,Wimbledon,Arsenal,Arsenal_Wimbledon,Arsenal_Wimbledon_1996
1996,27,Arsenal,0.0,0.0,Wimbledon,0.0,1.0,0,Peter Jones,0,0,0,0,2024,Wimbledon,Arsenal,cf7ce8ac-79a3-551b-a464-e3a18d8d6d96,3ff62773-bd7b-562a-814d-8d075388cd65,Arsenal,Wimbledon,Arsenal_Wimbledon,Arsenal_Wimbledon_1996
1997,19,Wimbledon,0.0,0.0,Arsenal,0.0,1.0,0,Dermot Gallagher,0,0,0,0,2425,Arsenal,Wimbledon,6d0c731e-8d56-5396-9eef-23163368227e,9ffc10d3-7627-53ad-967a-3c33f9b77bd0,Wimbledon,Arsenal,Arsenal_Wimbledon,Arsenal_Wimbledon_1997
1997,35,Arsenal,0.0,0.0,Wimbledon,5.0,0.0,0,Peter Jones,0,0,0,0,2484,Arsenal,Wimbledon,40041a51-344d-52f3-a7c8-fab7b71e052b,9ffc10d3-7627-53ad-967a-3c33f9b77bd0,Arsenal,Wimbledon,Arsenal_Wimbledon,Arsenal_Wimbledon_1997
1998,14,Wimbledon,0.0,0.0,Arsenal,1.0,0.0,0,Mike Riley,0,0,0,0,2654,Wimbledon,Arsenal,29ced063-3957-53d7-93e7-3efcd540d562,8658222c-7eec-5e9a-8eb1-006a1482b6b9,Wimbledon,Arsenal,Arsenal_Wimbledon,Arsenal_Wimbledon_1998
1998,34,Arsenal,0.0,0.0,Wimbledon,5.0,1.0,0,Stephen Lodge,0,0,0,0,2857,Arsenal,Wimbledon,29aeabbb-6ada-5af3-a86c-8dba4bcb54fa,8658222c-7eec-5e9a-8eb1-006a1482b6b9,Arsenal,Wimbledon,Arsenal_Wimbledon,Arsenal_Wimbledon_1998
1999,18,Arsenal,0.0,0.0,Wimbledon,1.0,1.0,0,Graham Barber,0,0,0,0,3072,draw,draw,12d0906d-d143-5d0b-9472-863c95936c98,63d4db08-f202-5691-a2c3-13441ad537f7,Arsenal,Wimbledon,Arsenal_Wimbledon,Arsenal_Wimbledon_1999
1999,31,Wimbledon,0.0,0.0,Arsenal,1.0,3.0,0,Uriah Rennie,0,0,0,0,3210,Arsenal,Wimbledon,d0409acd-0ce3-5d2e-8446-defb61d1d959,63d4db08-f202-5691-a2c3-13441ad537f7,Wimbledon,Arsenal,Arsenal_Wimbledon,Arsenal_Wimbledon_1999
