season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2020,2,Leeds United,1.4,1.7,Fulham,4.0,3.0,2020-09-19,Anthony Taylor,Elland Road,Sat,15:00,0,10,Leeds United,Fulham,fb10ebce-7f00-52bd-9df9-3f6eb9cfc404,0cf71d35-7eed-5b53-ace1-338d4ca2a8dd,Leeds United,Fulham,Fulham_Leeds United,Fulham_Leeds United_2020
2020,29,Fulham,1.6,1.3,Leeds United,1.0,2.0,2021-03-19,David Coote,Craven Cottage,Fri,20:00,0,329,Leeds United,Fulham,d45a2559-1d0d-5f3e-94e6-57bf4c22b9d6,0cf71d35-7eed-5b53-ace1-338d4ca2a8dd,Fulham,Leeds United,Fulham_Leeds United,Fulham_Leeds United_2020
2022,13,Leeds United,1.6,1.8,Fulham,2.0,3.0,2022-10-23,Anthony Taylor,Elland Road,Sun,14:00,"36,447",123,Fulham,Leeds United,cc47d3eb-9d16-58c7-8c65-03dc929e0df5,760670fc-e56f-5624-99a1-4b7b671f7d9f,Leeds United,Fulham,Fulham_Leeds United,Fulham_Leeds United_2022
2022,32,Fulham,1.7,0.8,Leeds United,2.0,1.0,2023-04-22,Peter Bankes,Craven Cottage,Sat,12:30,"24,356",348,Fulham,Leeds United,37a55daa-7395-5357-8025-b2880cb4c9fb,760670fc-e56f-5624-99a1-4b7b671f7d9f,Fulham,Leeds United,Fulham_Leeds United,Fulham_Leeds United_2022
2001,15,Fulham,0.0,0.0,Leeds United,0.0,0.0,0,Graham Poll,0,0,0,0,3806,draw,draw,66fc50f5-c2b1-5d12-a825-bbdc180eb70a,58ba6b64-6fc5-5407-97b5-9da577aff9f5,Fulham,Leeds United,Fulham_Leeds United,Fulham_Leeds United_2001
2001,36,Leeds United,0.0,0.0,Fulham,0.0,1.0,0,Rob Styles,0,0,0,0,4011,Fulham,Leeds United,15311fe1-fead-5e4d-b43f-a9340ae12a1d,58ba6b64-6fc5-5407-97b5-9da577aff9f5,Leeds United,Fulham,Fulham_Leeds United,Fulham_Leeds United_2001
2002,17,Fulham,0.0,0.0,Leeds United,1.0,0.0,0,Paul Durkin,0,0,0,0,4207,Fulham,Leeds United,ce1a5871-51de-533a-a42d-2c957d8f2d35,ff3c99bf-a9ae-5a16-848b-4d1b159dd705,Fulham,Leeds United,Fulham_Leeds United,Fulham_Leeds United_2002
2002,35,Leeds United,0.0,0.0,Fulham,2.0,0.0,0,Neale Barry,0,0,0,0,4394,Leeds United,Fulham,c0580b52-1ba8-5837-a3a2-27cf5fdfa68d,ff3c99bf-a9ae-5a16-848b-4d1b159dd705,Leeds United,Fulham,Fulham_Leeds United,Fulham_Leeds United_2002
2003,16,Leeds United,0.0,0.0,Fulham,3.0,2.0,0,Neale Barry,0,0,0,0,4585,Leeds United,Fulham,d9548b9e-f32e-5ed5-8553-f6363869d8c1,24381ac0-397d-5c8e-a991-3b9e1b48dfdb,Leeds United,Fulham,Fulham_Leeds United,Fulham_Leeds United_2003
2003,28,Fulham,0.0,0.0,Leeds United,2.0,0.0,0,Steve Dunn,0,0,0,0,4696,Fulham,Leeds United,927c5cd7-3e72-54fd-8e54-395a82e80de6,24381ac0-397d-5c8e-a991-3b9e1b48dfdb,Fulham,Leeds United,Fulham_Leeds United,Fulham_Leeds United_2003
