season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2013,13,West Ham,0.0,0.0,Fulham,3.0,0.0,0,Martin Atkinson,0,0,0,0,8348,West Ham,Fulham,f3d86e0e-cbdf-5f2e-869d-f3f191e82d09,31654d3d-4c41-515f-8b49-0f2411bd0ade,West Ham,Fulham,Fulham_West Ham,Fulham_West Ham_2013
2013,20,Fulham,0.0,0.0,West Ham,2.0,1.0,0,Mark Clattenburg,0,0,0,0,8417,Fulham,West Ham,3031ffad-5eb7-5228-b3d8-6d71684e47ab,31654d3d-4c41-515f-8b49-0f2411bd0ade,Fulham,West Ham,Fulham_West Ham,Fulham_West Ham_2013
