season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
1994,13,Manchester Utd,0.0,0.0,Manchester City,5.0,0.0,0,Keith Cooper,0,0,0,0,1075,Manchester Utd,Manchester City,4a78014c-97f0-5baf-9e69-ba9f33ddedbe,52640af0-078c-5dae-b7cc-6eb2531d794e,Manchester Utd,Manchester City,Manchester City_Manchester Utd,Manchester City_Manchester Utd_1994
1994,28,Manchester City,0.0,0.0,Manchester Utd,0.0,3.0,0,Philip Don,0,0,0,0,1216,Manchester Utd,Manchester City,a08fcac0-7328-5bdd-a34a-49cad26d3597,52640af0-078c-5dae-b7cc-6eb2531d794e,Manchester City,Manchester Utd,Manchester City_Manchester Utd,Manchester City_Manchester Utd_1994
