season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2008,17,Stoke City,0.0,0.0,Fulham,0.0,0.0,0,Stuart Attwell,0,0,0,0,6491,draw,draw,7b88779e-b812-5c02-9948-c0de32f5d131,6819c12f-9f01-5de3-9292-a20de69c8b46,Stoke City,Fulham,Fulham_Stoke City,Fulham_Stoke City_2008
2008,34,Fulham,0.0,0.0,Stoke City,1.0,0.0,0,Lee Mason,0,0,0,0,6656,Fulham,Stoke City,9666fc63-9878-5dd1-a9fb-da336195bb64,6819c12f-9f01-5de3-9292-a20de69c8b46,Fulham,Stoke City,Fulham_Stoke City,Fulham_Stoke City_2008
2009,17,Stoke City,0.0,0.0,Fulham,3.0,2.0,0,Mark Clattenburg,0,0,0,0,6902,Stoke City,Fulham,e6445abb-06a5-5977-995a-c84d15a7f67b,5a89163b-7b0f-5b04-b636-3608c7fb53d3,Stoke City,Fulham,Fulham_Stoke City,Fulham_Stoke City_2009
2009,29,Fulham,0.0,0.0,Stoke City,0.0,1.0,0,Peter Walton,0,0,0,0,7074,Stoke City,Fulham,71e226b7-00c7-55c1-ae18-1ba179812e2f,5a89163b-7b0f-5b04-b636-3608c7fb53d3,Fulham,Stoke City,Fulham_Stoke City,Fulham_Stoke City_2009
2010,20,Stoke City,0.0,0.0,Fulham,0.0,2.0,0,Kevin Friend,0,0,0,0,7268,Fulham,Stoke City,1b19c12b-e86b-5250-af55-929789b3c442,d25ab91a-b8e9-582e-a744-b8e926d4fe42,Stoke City,Fulham,Fulham_Stoke City,Fulham_Stoke City_2010
2010,24,Fulham,0.0,0.0,Stoke City,2.0,0.0,0,Stuart Attwell,0,0,0,0,7312,Fulham,Stoke City,9a905c02-19f8-5bf7-be7f-177fd9658105,d25ab91a-b8e9-582e-a744-b8e926d4fe42,Fulham,Stoke City,Fulham_Stoke City,Fulham_Stoke City_2010
2011,8,Stoke City,0.0,0.0,Fulham,2.0,0.0,0,Martin Atkinson,0,0,0,0,7537,Stoke City,Fulham,61c5ad71-c638-5650-9b7d-5bd9f887047d,45168c17-bd10-524b-afb9-6d55c0248586,Stoke City,Fulham,Fulham_Stoke City,Fulham_Stoke City_2011
2011,25,Fulham,0.0,0.0,Stoke City,2.0,1.0,0,Chris Foy,0,0,0,0,7708,Fulham,Stoke City,cecdf46a-ffc8-5f89-9b54-8437935c248b,45168c17-bd10-524b-afb9-6d55c0248586,Fulham,Stoke City,Fulham_Stoke City,Fulham_Stoke City_2011
2012,13,Stoke City,0.0,0.0,Fulham,1.0,0.0,0,Michael Oliver,0,0,0,0,7968,Stoke City,Fulham,1291abc8-38a1-5fa3-ae30-22b3203bdf70,fe4489a1-d6c5-509e-9334-543a0e019cf4,Stoke City,Fulham,Fulham_Stoke City,Fulham_Stoke City_2012
2012,27,Fulham,0.0,0.0,Stoke City,1.0,0.0,0,Lee Probert,0,0,0,0,8111,Fulham,Stoke City,d41d5b69-308c-5ee7-ae1e-bc2f583c82cf,fe4489a1-d6c5-509e-9334-543a0e019cf4,Fulham,Stoke City,Fulham_Stoke City,Fulham_Stoke City_2012
2013,7,Fulham,0.0,0.0,Stoke City,1.0,0.0,0,Roger East,0,0,0,0,8289,Fulham,Stoke City,981f380b-987f-5a15-8fdf-367fad005d1c,0168379c-b2e7-53c8-9f18-751858eb1c40,Fulham,Stoke City,Fulham_Stoke City,Fulham_Stoke City_2013
2013,37,Stoke City,0.0,0.0,Fulham,4.0,1.0,0,Chris Foy,0,0,0,0,8587,Stoke City,Fulham,b4a8b773-37e6-5a86-bb08-b05dbef22310,0168379c-b2e7-53c8-9f18-751858eb1c40,Stoke City,Fulham,Fulham_Stoke City,Fulham_Stoke City_2013
