season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2002,7,Middlesbrough,0.0,0.0,Birmingham City,1.0,0.0,0,Andy D'Urso,0,0,0,0,4110,Middlesbrough,Birmingham City,e0ebb782-567e-5ddc-bfb3-fe7cb832233b,4e622bfe-6068-5d7d-a60a-9737fdf4ae7f,Middlesbrough,Birmingham City,Birmingham City_Middlesbrough,Birmingham City_Middlesbrough_2002
2002,36,Birmingham City,0.0,0.0,Middlesbrough,3.0,0.0,0,Mike Dean,0,0,0,0,4401,Birmingham City,Middlesbrough,bf98942e-9801-5d05-ba99-f60025f468c6,4e622bfe-6068-5d7d-a60a-9737fdf4ae7f,Birmingham City,Middlesbrough,Birmingham City_Middlesbrough,Birmingham City_Middlesbrough_2002
2003,17,Birmingham City,0.0,0.0,Middlesbrough,3.0,1.0,0,Rob Styles,0,0,0,0,4692,Birmingham City,Middlesbrough,eebcda37-8e1f-597d-a7ae-335d445672b4,0d5ef1df-6ae8-5dda-a4a2-09a3d146af97,Birmingham City,Middlesbrough,Birmingham City_Middlesbrough,Birmingham City_Middlesbrough_2003
2003,29,Middlesbrough,0.0,0.0,Birmingham City,5.0,3.0,0,Uriah Rennie,0,0,0,0,4707,Middlesbrough,Birmingham City,40952ad6-099b-5c4f-bc78-358343a182ed,0d5ef1df-6ae8-5dda-a4a2-09a3d146af97,Middlesbrough,Birmingham City,Birmingham City_Middlesbrough,Birmingham City_Middlesbrough_2003
2004,5,Middlesbrough,0.0,0.0,Birmingham City,2.0,1.0,0,Graham Poll,0,0,0,0,4850,Middlesbrough,Birmingham City,900d97d8-a93d-51ad-ae2f-83bb3545269c,99e79854-06c8-5eed-9327-66347bae8b7f,Middlesbrough,Birmingham City,Birmingham City_Middlesbrough,Birmingham City_Middlesbrough_2004
2004,19,Birmingham City,0.0,0.0,Middlesbrough,2.0,0.0,0,Stephen Bennett,0,0,0,0,4993,Birmingham City,Middlesbrough,f08b5cd5-bbe3-565b-8259-bbcb80ad206e,99e79854-06c8-5eed-9327-66347bae8b7f,Birmingham City,Middlesbrough,Birmingham City_Middlesbrough,Birmingham City_Middlesbrough_2004
2005,3,Birmingham City,0.0,0.0,Middlesbrough,0.0,3.0,0,Dermot Gallagher,0,0,0,0,5206,Middlesbrough,Birmingham City,fdac7b97-7b68-506f-9428-bd7cad82be1e,4ff91df3-e328-5280-ac9b-1f8510824e3f,Birmingham City,Middlesbrough,Birmingham City_Middlesbrough,Birmingham City_Middlesbrough_2005
2005,28,Middlesbrough,0.0,0.0,Birmingham City,1.0,0.0,0,Graham Poll,0,0,0,0,5457,Middlesbrough,Birmingham City,262ce87e-6fe1-53df-b41d-f128080f4754,4ff91df3-e328-5280-ac9b-1f8510824e3f,Middlesbrough,Birmingham City,Birmingham City_Middlesbrough,Birmingham City_Middlesbrough_2005
2007,5,Middlesbrough,0.0,0.0,Birmingham City,2.0,0.0,0,Rob Styles,0,0,0,0,5983,Middlesbrough,Birmingham City,d3d5159e-0348-536d-9134-31987097b846,4f372eff-26e4-54b5-bd15-706f879cc478,Middlesbrough,Birmingham City,Birmingham City_Middlesbrough,Birmingham City_Middlesbrough_2007
2007,19,Birmingham City,0.0,0.0,Middlesbrough,3.0,0.0,0,Mark Halsey,0,0,0,0,6127,Birmingham City,Middlesbrough,dda92d43-d0eb-5702-b249-364eaf473288,4f372eff-26e4-54b5-bd15-706f879cc478,Birmingham City,Middlesbrough,Birmingham City_Middlesbrough,Birmingham City_Middlesbrough_2007
