season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2014,1,Manchester Utd,0.0,0.0,Swansea City,1.0,2.0,0,Mike Dean,0,0,0,0,8606,Swansea City,Manchester Utd,268f6e49-1d55-5d18-8e7a-10cf9180fb85,dea1d383-329e-586d-8762-2803247676c9,Manchester Utd,Swansea City,Manchester Utd_Swansea City,Manchester Utd_Swansea City_2014
2014,26,Swansea City,0.0,0.0,Manchester Utd,2.0,1.0,0,Niel Swarbrick,0,0,0,0,8857,Swansea City,Manchester Utd,22578da6-6fe1-553c-a88a-8df2d1bbac6e,dea1d383-329e-586d-8762-2803247676c9,Swansea City,Manchester Utd,Manchester Utd_Swansea City,Manchester Utd_Swansea City_2014
