season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
1992,2,Middlesbrough,0.0,0.0,Manchester City,2.0,0.0,0,Stephen Lodge,0,0,0,0,18,Middlesbrough,Manchester City,bc3539a6-a777-5338-bd3b-376b47fe17c4,7128ade6-3def-5553-8edb-c663b28976e7,Middlesbrough,Manchester City,Manchester City_Middlesbrough,Manchester City_Middlesbrough_1992
1992,8,Manchester City,0.0,0.0,Middlesbrough,0.0,1.0,0,Willis,0,0,0,0,77,Middlesbrough,Manchester City,5020d2e0-2281-54df-8ef8-8b008832c0b4,7128ade6-3def-5553-8edb-c663b28976e7,Manchester City,Middlesbrough,Manchester City_Middlesbrough,Manchester City_Middlesbrough_1992
1995,7,Manchester City,0.0,0.0,Middlesbrough,0.0,1.0,0,Gary Willard,0,0,0,0,1446,Middlesbrough,Manchester City,ccd005bc-76ee-54a1-bc57-294a1ad29009,ea21949c-41e7-5263-bb0e-22b4e9024f94,Manchester City,Middlesbrough,Manchester City_Middlesbrough,Manchester City_Middlesbrough_1995
1995,17,Middlesbrough,0.0,0.0,Manchester City,4.0,1.0,0,Stephen Lodge,0,0,0,0,1549,Middlesbrough,Manchester City,fee69420-50f4-51b5-a42a-ac8d88cd28a1,ea21949c-41e7-5263-bb0e-22b4e9024f94,Middlesbrough,Manchester City,Manchester City_Middlesbrough,Manchester City_Middlesbrough_1995
2000,6,Manchester City,0.0,0.0,Middlesbrough,1.0,1.0,0,Stephen Lodge,0,0,0,0,3342,draw,draw,aad00d3c-26e5-5427-be2c-c6a721205d74,aaad79c8-f268-55fc-8761-f5d6b71fc377,Manchester City,Middlesbrough,Manchester City_Middlesbrough,Manchester City_Middlesbrough_2000
2000,26,Middlesbrough,0.0,0.0,Manchester City,1.0,1.0,0,Alan Wiley,0,0,0,0,3533,draw,draw,2b3f380a-86c5-5479-9518-6200bffe6cdb,aaad79c8-f268-55fc-8761-f5d6b71fc377,Middlesbrough,Manchester City,Manchester City_Middlesbrough,Manchester City_Middlesbrough_2000
2002,15,Middlesbrough,0.0,0.0,Manchester City,3.0,1.0,0,Neale Barry,0,0,0,0,4188,Middlesbrough,Manchester City,bc092552-4969-57aa-a18a-e8ab67dd8cdc,628c2a56-a83c-5e19-952d-e445a01a0547,Middlesbrough,Manchester City,Manchester City_Middlesbrough,Manchester City_Middlesbrough_2002
2002,33,Manchester City,0.0,0.0,Middlesbrough,0.0,0.0,0,Andy D'Urso,0,0,0,0,4368,draw,draw,493edfa7-592f-5361-b244-748410f3c7ea,628c2a56-a83c-5e19-952d-e445a01a0547,Manchester City,Middlesbrough,Manchester City_Middlesbrough,Manchester City_Middlesbrough_2002
2003,14,Manchester City,0.0,0.0,Middlesbrough,0.0,1.0,0,Mike Riley,0,0,0,0,4562,Middlesbrough,Manchester City,1a85d3dd-8ebb-5432-9bbe-dd19424bd43e,d3170b8c-15b6-5f33-9c9b-10779ae27f55,Manchester City,Middlesbrough,Manchester City_Middlesbrough,Manchester City_Middlesbrough_2003
2003,37,Middlesbrough,0.0,0.0,Manchester City,2.0,1.0,0,Mike Riley,0,0,0,0,4791,Middlesbrough,Manchester City,6ccce8d7-dd50-5751-bfa9-06348aab3c0e,d3170b8c-15b6-5f33-9c9b-10779ae27f55,Middlesbrough,Manchester City,Manchester City_Middlesbrough,Manchester City_Middlesbrough_2003
2004,16,Middlesbrough,0.0,0.0,Manchester City,3.0,2.0,0,Rob Styles,0,0,0,0,4964,Middlesbrough,Manchester City,77ab8a58-e85a-5ee5-a1a6-432a14d921b4,5bf5bff8-32b9-5fa7-8a7e-545bac53b408,Middlesbrough,Manchester City,Manchester City_Middlesbrough,Manchester City_Middlesbrough_2004
2004,38,Manchester City,0.0,0.0,Middlesbrough,1.0,1.0,0,Rob Styles,0,0,0,0,5176,draw,draw,d6bfc995-47ca-5c36-a949-bfd676b785db,5bf5bff8-32b9-5fa7-8a7e-545bac53b408,Manchester City,Middlesbrough,Manchester City_Middlesbrough,Manchester City_Middlesbrough_2004
2005,20,Middlesbrough,0.0,0.0,Manchester City,0.0,0.0,0,Martin Atkinson,0,0,0,0,5373,draw,draw,d8c6e2cf-3cc6-57a4-a245-733826abcf6c,03867fb4-d190-5db1-b491-2bc4952a7a3b,Middlesbrough,Manchester City,Manchester City_Middlesbrough,Manchester City_Middlesbrough_2005
