season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
1994,17,Wimbledon,0.0,0.0,Blackburn,0.0,3.0,0,Peter Jones,0,0,0,0,1101,Blackburn,Wimbledon,852ebe5e-92db-5f72-8370-aca9158b51c2,67d72b9b-4819-55d1-8b19-ac8f48d2b4e7,Wimbledon,Blackburn,Blackburn_Wimbledon,Blackburn_Wimbledon_1994
1994,30,Blackburn,0.0,0.0,Wimbledon,2.0,1.0,0,Stephen Lodge,0,0,0,0,1230,Blackburn,Wimbledon,e9063554-3904-5357-a01d-330cc436a701,67d72b9b-4819-55d1-8b19-ac8f48d2b4e7,Blackburn,Wimbledon,Blackburn_Wimbledon,Blackburn_Wimbledon_1994
