season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
1992,13,Wimbledon,0.0,0.0,Tottenham,1.0,1.0,0,Alan Gunn,0,0,0,0,132,draw,draw,10a43e87-b076-5374-a4a3-f89760bfd633,d87f3069-93d0-54fc-ba3d-48ab008abbe6,Wimbledon,Tottenham,Tottenham_Wimbledon,Tottenham_Wimbledon_1992
1992,41,Tottenham,0.0,0.0,Wimbledon,1.0,1.0,0,Raymond Lewis,0,0,0,0,436,draw,draw,2079e403-668c-5f2d-9554-a16cbfcade7c,d87f3069-93d0-54fc-ba3d-48ab008abbe6,Tottenham,Wimbledon,Tottenham_Wimbledon,Tottenham_Wimbledon_1992
1993,16,Tottenham,0.0,0.0,Wimbledon,1.0,1.0,0,Keith Hackett,0,0,0,0,636,draw,draw,ae5802e1-1882-5152-bb3b-0067f24e73b1,1688bff5-dbb6-5f8f-b085-af619fd4ce37,Tottenham,Wimbledon,Tottenham_Wimbledon,Tottenham_Wimbledon_1993
1993,41,Wimbledon,0.0,0.0,Tottenham,2.0,1.0,0,David Allison,0,0,0,0,902,Wimbledon,Tottenham,0aaaefd6-d7c9-5cc9-a843-7d68fe1c6db4,1688bff5-dbb6-5f8f-b085-af619fd4ce37,Wimbledon,Tottenham,Tottenham_Wimbledon,Tottenham_Wimbledon_1993
1994,8,Wimbledon,0.0,0.0,Tottenham,1.0,2.0,0,Mike Reed,0,0,0,0,1001,Tottenham,Wimbledon,2bf0d8e1-25e1-5da7-9103-55483dbb73c8,38fcc8c6-c271-59f8-8fe4-dd70db8d0ff0,Wimbledon,Tottenham,Tottenham_Wimbledon,Tottenham_Wimbledon_1994
1994,31,Tottenham,0.0,0.0,Wimbledon,1.0,2.0,0,Dermot Gallagher,0,0,0,0,1242,Wimbledon,Tottenham,f7605e76-71db-5a95-8c37-96315e28caf2,38fcc8c6-c271-59f8-8fe4-dd70db8d0ff0,Tottenham,Wimbledon,Tottenham_Wimbledon,Tottenham_Wimbledon_1994
1995,8,Tottenham,0.0,0.0,Wimbledon,3.0,1.0,0,Gerald Ashby,0,0,0,0,1459,Tottenham,Wimbledon,ee2c72b8-3839-5420-ba20-094ffbe7c30c,01dc4c38-2822-5197-a44c-eb6a3e5723f5,Tottenham,Wimbledon,Tottenham_Wimbledon,Tottenham_Wimbledon_1995
1995,18,Wimbledon,0.0,0.0,Tottenham,0.0,1.0,0,David Elleray,0,0,0,0,1559,Tottenham,Wimbledon,d2ac5da6-d181-5f80-8c4f-144de04c7cbe,01dc4c38-2822-5197-a44c-eb6a3e5723f5,Wimbledon,Tottenham,Tottenham_Wimbledon,Tottenham_Wimbledon_1995
1996,4,Wimbledon,0.0,0.0,Tottenham,1.0,0.0,0,Steve Dunn,0,0,0,0,1799,Wimbledon,Tottenham,96372c7a-126c-5d90-8f3d-6351fc3a4dcf,8a04833e-7ae2-5264-b44e-01c05f84e366,Wimbledon,Tottenham,Tottenham_Wimbledon,Tottenham_Wimbledon_1996
1996,33,Tottenham,0.0,0.0,Wimbledon,1.0,0.0,0,Keith Burge,0,0,0,0,2082,Tottenham,Wimbledon,7fdf4cb8-c5b6-583f-bde6-bf5761328d96,8a04833e-7ae2-5264-b44e-01c05f84e366,Tottenham,Wimbledon,Tottenham_Wimbledon,Tottenham_Wimbledon_1996
1997,9,Tottenham,0.0,0.0,Wimbledon,0.0,0.0,0,Paul Durkin,0,0,0,0,2229,draw,draw,d5552069-ac9e-58f2-8f92-d57e7c3ae99c,e446cddf-ccf4-5c12-a8f4-f29d1d90cc76,Tottenham,Wimbledon,Tottenham_Wimbledon,Tottenham_Wimbledon_1997
1997,37,Wimbledon,0.0,0.0,Tottenham,2.0,6.0,0,Graham Barber,0,0,0,0,2507,Tottenham,Wimbledon,5c6a2c4a-3788-5488-b3e0-586ec4e115a3,e446cddf-ccf4-5c12-a8f4-f29d1d90cc76,Wimbledon,Tottenham,Tottenham_Wimbledon,Tottenham_Wimbledon_1997
1998,1,Wimbledon,0.0,0.0,Tottenham,3.0,1.0,0,Graham Poll,0,0,0,0,2532,Wimbledon,Tottenham,97591c2b-66ba-5050-acac-6e86f7179d8d,d4b59e64-0bbe-5618-b2d5-1b63e1d3de9e,Wimbledon,Tottenham,Tottenham_Wimbledon,Tottenham_Wimbledon_1998
1998,22,Tottenham,0.0,0.0,Wimbledon,0.0,0.0,0,Mike Riley,0,0,0,0,2740,draw,draw,5f619864-756b-5d68-b3a9-c56eddc5df32,d4b59e64-0bbe-5618-b2d5-1b63e1d3de9e,Tottenham,Wimbledon,Tottenham_Wimbledon,Tottenham_Wimbledon_1998
1999,9,Wimbledon,0.0,0.0,Tottenham,1.0,1.0,0,Graham Poll,0,0,0,0,2990,draw,draw,dd255bd7-8f39-5de1-adaf-6f9a56785404,dd0ea9b2-6cfd-51dc-b73c-d829950aa4b6,Wimbledon,Tottenham,Tottenham_Wimbledon,Tottenham_Wimbledon_1999
1999,34,Tottenham,0.0,0.0,Wimbledon,2.0,0.0,0,Dermot Gallagher,0,0,0,0,3241,Tottenham,Wimbledon,fbbad15c-d118-5621-a1c5-378d954bdf5a,dd0ea9b2-6cfd-51dc-b73c-d829950aa4b6,Tottenham,Wimbledon,Tottenham_Wimbledon,Tottenham_Wimbledon_1999
