season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
1996,1,Derby County,0.0,0.0,Leeds United,3.0,3.0,0,Paul Danson,0,0,0,0,1769,draw,draw,7d5ffa95-e11a-5fbb-8608-2cbbfbcf5e74,47a3b4b8-1066-5ac9-9ebb-6e865e76b11d,Derby County,Leeds United,Derby County_Leeds United,Derby County_Leeds United_1996
1996,24,Leeds United,0.0,0.0,Derby County,0.0,0.0,0,Keith Burge,0,0,0,0,1992,draw,draw,26f9adb0-f7b5-5c1f-bc81-8f7a18d2c5c9,47a3b4b8-1066-5ac9-9ebb-6e865e76b11d,Leeds United,Derby County,Derby County_Leeds United,Derby County_Leeds United_1996
1997,14,Leeds United,0.0,0.0,Derby County,4.0,3.0,0,Neale Barry,0,0,0,0,2271,Leeds United,Derby County,f1f8b912-c066-5f27-8c78-f3db5d1147a1,143c3e81-53b7-5a60-ae22-d928ab2dc537,Leeds United,Derby County,Derby County_Leeds United,Derby County_Leeds United_1997
1997,30,Derby County,0.0,0.0,Leeds United,0.0,5.0,0,Stephen Lodge,0,0,0,0,2439,Leeds United,Derby County,2b79f621-afad-5fb0-9b33-ee9ef11d3315,143c3e81-53b7-5a60-ae22-d928ab2dc537,Derby County,Leeds United,Derby County_Leeds United,Derby County_Leeds United_1997
1998,11,Derby County,0.0,0.0,Leeds United,2.0,2.0,0,Neale Barry,0,0,0,0,2625,draw,draw,7bf27702-fe1a-5412-a523-ff0128cfb3d3,9fbed18a-f985-5b54-a7cc-c7917f5e4074,Derby County,Leeds United,Derby County_Leeds United,Derby County_Leeds United_1998
1998,30,Leeds United,0.0,0.0,Derby County,4.0,1.0,0,Mike Reed,0,0,0,0,2819,Leeds United,Derby County,08e7c4c8-b57b-56ea-9d2e-926e46332e51,9fbed18a-f985-5b54-a7cc-c7917f5e4074,Leeds United,Derby County,Derby County_Leeds United,Derby County_Leeds United_1998
1999,1,Leeds United,0.0,0.0,Derby County,0.0,0.0,0,Graham Barber,0,0,0,0,2914,draw,draw,2dea3f6e-1e9e-56ca-8b95-16763ca55ffd,c14c3252-cc9d-5208-968e-b08a84576b23,Leeds United,Derby County,Derby County_Leeds United,Derby County_Leeds United_1999
1999,17,Derby County,0.0,0.0,Leeds United,0.0,1.0,0,Paul Alcock,0,0,0,0,3070,Leeds United,Derby County,f3e6edde-5103-546a-bc7c-41ab5bedce06,c14c3252-cc9d-5208-968e-b08a84576b23,Derby County,Leeds United,Derby County_Leeds United,Derby County_Leeds United_1999
2000,7,Derby County,0.0,0.0,Leeds United,1.0,1.0,0,Barry Knight,0,0,0,0,3348,draw,draw,36c9d827-bc9a-5c8e-bbd5-2d54756c1fdb,b60c770d-f843-59e7-af75-76f8b95dc139,Derby County,Leeds United,Derby County_Leeds United,Derby County_Leeds United_2000
2000,27,Leeds United,0.0,0.0,Derby County,0.0,0.0,0,Jeff Winter,0,0,0,0,3542,draw,draw,97a2833d-edd6-5a39-8ccd-634af52dee94,b60c770d-f843-59e7-af75-76f8b95dc139,Leeds United,Derby County,Derby County_Leeds United,Derby County_Leeds United_2000
2001,7,Leeds United,0.0,0.0,Derby County,3.0,0.0,0,Alan Wiley,0,0,0,0,3722,Leeds United,Derby County,05bc7d3a-eb4e-514b-bfe0-d801fb827093,5ae2617e-9d5b-5a13-a8b3-c7959b897a53,Leeds United,Derby County,Derby County_Leeds United,Derby County_Leeds United_2001
2001,37,Derby County,0.0,0.0,Leeds United,0.0,1.0,0,Graham Poll,0,0,0,0,4031,Leeds United,Derby County,819b83e2-6992-5837-a5c9-6f751e57a5c9,5ae2617e-9d5b-5a13-a8b3-c7959b897a53,Derby County,Leeds United,Derby County_Leeds United,Derby County_Leeds United_2001
