season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2017,3,Bournemouth,0.5,1.4,Manchester City,1.0,2.0,2017-08-26,Mike Dean,Vitality Stadium,Sat,12:30,"10,419",22,Manchester City,Bournemouth,ffd9aaeb-0e11-54dd-9e19-5ca7e5be800d,21f434ce-6e80-500c-9416-385e1a2b1f34,Bournemouth,Manchester City,Bournemouth_Manchester City,Bournemouth_Manchester City_2017
2017,19,Manchester City,1.5,0.4,Bournemouth,4.0,0.0,2017-12-23,Mike Jones,Etihad Stadium,Sat,15:00,"54,270",204,Manchester City,Bournemouth,9a88d77e-87e9-5d1c-9128-8d0d942945ea,21f434ce-6e80-500c-9416-385e1a2b1f34,Manchester City,Bournemouth,Bournemouth_Manchester City,Bournemouth_Manchester City_2017
2018,14,Manchester City,2.6,0.6,Bournemouth,3.0,1.0,2018-12-01,Stuart Attwell,Etihad Stadium,Sat,15:00,"54,409",148,Manchester City,Bournemouth,ef5d683e-20fe-50cf-aa5d-0801ac3fc918,c85a4107-6cfb-50d6-8d3c-3e3f4123830c,Manchester City,Bournemouth,Bournemouth_Manchester City,Bournemouth_Manchester City_2018
2018,29,Bournemouth,0.0,1.2,Manchester City,0.0,1.0,2019-03-02,Kevin Friend,Vitality Stadium,Sat,15:00,"10,699",311,Manchester City,Bournemouth,3d5d843f-a54d-5107-b1a9-1c22743608c7,c85a4107-6cfb-50d6-8d3c-3e3f4123830c,Bournemouth,Manchester City,Bournemouth_Manchester City,Bournemouth_Manchester City_2018
2019,3,Bournemouth,2.2,3.0,Manchester City,1.0,3.0,2019-08-25,Andre Marriner,Vitality Stadium,Sun,14:00,"10,486",29,Manchester City,Bournemouth,6b9988c4-db4e-566e-9ad0-bf21b35afcc1,33bbe6e6-283f-5eb2-ae8a-1b81cbf37d24,Bournemouth,Manchester City,Bournemouth_Manchester City,Bournemouth_Manchester City_2019
2019,36,Manchester City,0.7,1.6,Bournemouth,2.0,1.0,2020-07-15,Lee Mason,Etihad Stadium,Wed,18:00,0,390,Manchester City,Bournemouth,c3eb4e94-71c4-518d-ac4c-7f4e869a556e,33bbe6e6-283f-5eb2-ae8a-1b81cbf37d24,Manchester City,Bournemouth,Bournemouth_Manchester City,Bournemouth_Manchester City_2019
2022,2,Manchester City,1.7,0.1,Bournemouth,4.0,0.0,2022-08-13,David Coote,Etihad Stadium,Sat,15:00,"53,453",12,Manchester City,Bournemouth,d8caf6d8-9c9e-50b1-a77c-ff2f560d1340,ede931e4-f4fc-55e7-af3a-f6a1a3640c27,Manchester City,Bournemouth,Bournemouth_Manchester City,Bournemouth_Manchester City_2022
2022,25,Bournemouth,1.0,2.4,Manchester City,1.0,4.0,2023-02-25,Paul Tierney,Vitality Stadium,Sat,17:30,"10,481",263,Manchester City,Bournemouth,247bce04-d9bc-5c7c-99a2-93f8e47694ea,ede931e4-f4fc-55e7-af3a-f6a1a3640c27,Bournemouth,Manchester City,Bournemouth_Manchester City,Bournemouth_Manchester City_2022
2015,9,Manchester City,0.0,0.0,Bournemouth,5.0,1.0,0,Mike Dean,0,0,0,0,9070,Manchester City,Bournemouth,006783c9-3520-51a4-aac7-c4d7f8dd193f,dc695368-a774-5eec-bd74-9b3a3498ac20,Manchester City,Bournemouth,Bournemouth_Manchester City,Bournemouth_Manchester City_2015
2015,32,Bournemouth,0.0,0.0,Manchester City,0.0,4.0,0,Robert Madley,0,0,0,0,9295,Manchester City,Bournemouth,86319a75-77c8-50e3-b26e-dafdb888b591,dc695368-a774-5eec-bd74-9b3a3498ac20,Bournemouth,Manchester City,Bournemouth_Manchester City,Bournemouth_Manchester City_2015
