season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
1992,14,Leeds United,0.0,0.0,Coventry City,2.0,2.0,0,Brian Hill,0,0,0,0,150,draw,draw,b9de34b4-aea0-50fa-9e69-2e3b6abdfd50,21a6bee8-b627-5505-a9a6-54e7f094588c,Leeds United,Coventry City,Coventry City_Leeds United,Coventry City_Leeds United_1992
1992,42,Coventry City,0.0,0.0,Leeds United,3.0,3.0,0,Kelvin Morton,0,0,0,0,452,draw,draw,f33569b3-c0b3-5252-aa6a-b49b38424210,21a6bee8-b627-5505-a9a6-54e7f094588c,Coventry City,Leeds United,Coventry City_Leeds United,Coventry City_Leeds United_1992
1993,9,Coventry City,0.0,0.0,Leeds United,0.0,2.0,0,Keith Cooper,0,0,0,0,552,Leeds United,Coventry City,628c0847-05e7-5b09-b72c-9f33dbc61850,e9128dd8-4ffa-5906-bfdb-fd8f32b384ad,Coventry City,Leeds United,Coventry City_Leeds United,Coventry City_Leeds United_1993
1993,34,Leeds United,0.0,0.0,Coventry City,1.0,0.0,0,Alan Wilkie,0,0,0,0,807,Leeds United,Coventry City,62ddb276-ffdc-5199-b5d1-b9cb88b449fd,e9128dd8-4ffa-5906-bfdb-fd8f32b384ad,Leeds United,Coventry City,Coventry City_Leeds United,Coventry City_Leeds United_1993
1994,6,Coventry City,0.0,0.0,Leeds United,2.0,1.0,0,Brian Hill,0,0,0,0,983,Coventry City,Leeds United,0f2af882-0335-5c74-b33b-d984624421bd,c86b95d0-6514-5b39-843f-45ce399cd712,Coventry City,Leeds United,Coventry City_Leeds United,Coventry City_Leeds United_1994
1994,35,Leeds United,0.0,0.0,Coventry City,3.0,0.0,0,Robbie Hart,0,0,0,0,1278,Leeds United,Coventry City,c78f655f-a6c2-5958-9733-4b958415e79c,c86b95d0-6514-5b39-843f-45ce399cd712,Leeds United,Coventry City,Coventry City_Leeds United,Coventry City_Leeds United_1994
1995,11,Leeds United,0.0,0.0,Coventry City,3.0,1.0,0,Gerald Ashby,0,0,0,0,1490,Leeds United,Coventry City,f884be57-deef-5f4a-b8ed-a5c179a723ce,e83edac4-e6a2-5f51-a2a3-d6b5fc143aa1,Leeds United,Coventry City,Coventry City_Leeds United,Coventry City_Leeds United_1995
1995,38,Coventry City,0.0,0.0,Leeds United,0.0,0.0,0,David Elleray,0,0,0,0,1756,draw,draw,1c8612bb-7ec4-517f-8ff9-fb90943fc22e,e83edac4-e6a2-5f51-a2a3-d6b5fc143aa1,Coventry City,Leeds United,Coventry City_Leeds United,Coventry City_Leeds United_1995
1996,6,Coventry City,0.0,0.0,Leeds United,2.0,1.0,0,Gary Willard,0,0,0,0,1821,Coventry City,Leeds United,aaa5c233-e581-5641-b0ba-5ccf33573e63,504ee55d-4e21-58d9-b7e2-6098888c6a3c,Coventry City,Leeds United,Coventry City_Leeds United,Coventry City_Leeds United_1996
1996,19,Leeds United,0.0,0.0,Coventry City,1.0,3.0,0,Martin Bodenham,0,0,0,0,1949,Coventry City,Leeds United,a3be20b8-557f-5baf-899a-9f79b722c934,504ee55d-4e21-58d9-b7e2-6098888c6a3c,Leeds United,Coventry City,Coventry City_Leeds United,Coventry City_Leeds United_1996
