season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2019,13,Everton,0.9,1.7,Norwich City,0.0,2.0,2019-11-23,Anthony Taylor,Goodison Park,Sat,15:00,"39,241",136,Norwich City,Everton,041463e8-c49a-53a3-b0be-5b4c4614cffa,1835a8fe-292a-5949-8491-9d2d29c2aa33,Everton,Norwich City,Everton_Norwich City,Everton_Norwich City_2019
2019,31,Norwich City,0.4,0.8,Everton,0.0,1.0,2020-06-24,Andy Madley,Carrow Road,Wed,18:00,0,334,Everton,Norwich City,9913cec4-0e28-5011-b392-4d83755d09cc,1835a8fe-292a-5949-8491-9d2d29c2aa33,Norwich City,Everton,Everton_Norwich City,Everton_Norwich City_2019
2021,6,Everton,1.9,0.5,Norwich City,2.0,0.0,2021-09-25,David Coote,Goodison Park,Sat,15:00,"38,821",60,Everton,Norwich City,cf6d9990-602c-5e87-a683-f944e8ac12d4,6342e3fc-3dad-50e9-84a2-880beb780194,Everton,Norwich City,Everton_Norwich City,Everton_Norwich City_2021
2021,22,Norwich City,1.0,0.6,Everton,2.0,1.0,2022-01-15,Andy Madley,Carrow Road,Sat,15:00,"26,629",217,Norwich City,Everton,3ee1e78b-5d03-5df3-a865-c382affd90f9,6342e3fc-3dad-50e9-84a2-880beb780194,Norwich City,Everton,Everton_Norwich City,Everton_Norwich City_2021
1992,3,Norwich City,0.0,0.0,Everton,1.0,1.0,0,John Key,0,0,0,0,30,draw,draw,b80948e8-273e-5183-8a1a-df873ea734fd,cad2d205-6b77-5196-ab03-057bf5b6733c,Norwich City,Everton,Everton_Norwich City,Everton_Norwich City_1992
1992,26,Everton,0.0,0.0,Norwich City,0.0,1.0,0,Raymond Lewis,0,0,0,0,272,Norwich City,Everton,cd7fa1fa-525a-5ed4-b84b-e6cdf910463e,cad2d205-6b77-5196-ab03-057bf5b6733c,Everton,Norwich City,Everton_Norwich City,Everton_Norwich City_1992
1993,9,Everton,0.0,0.0,Norwich City,1.0,5.0,0,Paul Durkin,0,0,0,0,556,Norwich City,Everton,431bebb8-87ee-5956-a318-d0151cdc082a,1c27879c-8237-5758-8941-b5914541dcbf,Everton,Norwich City,Everton_Norwich City,Everton_Norwich City_1993
1993,34,Norwich City,0.0,0.0,Everton,3.0,0.0,0,Keith Burge,0,0,0,0,817,Norwich City,Everton,3ca3ee75-fb1c-595c-bad0-2f2df62cacfc,1c27879c-8237-5758-8941-b5914541dcbf,Norwich City,Everton,Everton_Norwich City,Everton_Norwich City_1993
1994,14,Norwich City,0.0,0.0,Everton,0.0,0.0,0,Paul Danson,0,0,0,0,1062,draw,draw,69c24314-923a-5d79-8ba3-992279fc1d57,8884cb79-3fc7-5653-8f71-d7171a92d6b3,Norwich City,Everton,Everton_Norwich City,Everton_Norwich City_1994
1994,27,Everton,0.0,0.0,Norwich City,2.0,1.0,0,Alan Wilkie,0,0,0,0,1208,Everton,Norwich City,b2fbf503-4067-562c-8c06-cec67d8b0e29,8884cb79-3fc7-5653-8f71-d7171a92d6b3,Everton,Norwich City,Everton_Norwich City,Everton_Norwich City_1994
2004,10,Norwich City,0.0,0.0,Everton,2.0,3.0,0,Mark Clattenburg,0,0,0,0,4898,Everton,Norwich City,6b17d06d-4812-5da7-a8bf-dd459656f919,ccdf8fad-677a-5cea-92b8-b4fd6bc75c75,Norwich City,Everton,Everton_Norwich City,Everton_Norwich City_2004
2004,25,Everton,0.0,0.0,Norwich City,1.0,0.0,0,Alan Wiley,0,0,0,0,5053,Everton,Norwich City,bed53ab3-75aa-518b-baa2-8046ccf6f193,ccdf8fad-677a-5cea-92b8-b4fd6bc75c75,Everton,Norwich City,Everton_Norwich City,Everton_Norwich City_2004
2011,16,Everton,0.0,0.0,Norwich City,1.0,1.0,0,Lee Probert,0,0,0,0,7619,draw,draw,097af871-4af3-5c95-95a0-d47a6d40764f,8e35ab8a-77bf-5507-9210-704d3b5fcdb9,Everton,Norwich City,Everton_Norwich City,Everton_Norwich City_2011
2011,32,Norwich City,0.0,0.0,Everton,2.0,2.0,0,Andre Marriner,0,0,0,0,7776,draw,draw,adb64cf9-aa85-5289-9a48-fa9550fa9692,8e35ab8a-77bf-5507-9210-704d3b5fcdb9,Norwich City,Everton,Everton_Norwich City,Everton_Norwich City_2011
2012,13,Everton,0.0,0.0,Norwich City,1.0,1.0,0,Mike Jones,0,0,0,0,7969,draw,draw,74586b38-d0e4-5e8d-8e8b-26dcffb46ee2,e2591e7a-3b7a-5814-ba3b-e3007a89edec,Everton,Norwich City,Everton_Norwich City,Everton_Norwich City_2012
2012,27,Norwich City,0.0,0.0,Everton,2.0,1.0,0,Lee Mason,0,0,0,0,8109,Norwich City,Everton,6caaeb7c-cc37-5b9a-9dea-32ebeb5ab4c3,e2591e7a-3b7a-5814-ba3b-e3007a89edec,Norwich City,Everton,Everton_Norwich City,Everton_Norwich City_2012
2013,1,Norwich City,0.0,0.0,Everton,2.0,2.0,0,Michael Oliver,0,0,0,0,8227,draw,draw,38b3e803-70f5-51ea-93ea-a31c58670607,75495cc8-1d66-5b51-a787-b0faf0bb18a0,Norwich City,Everton,Everton_Norwich City,Everton_Norwich City_2013
2013,21,Everton,0.0,0.0,Norwich City,2.0,0.0,0,Kevin Friend,0,0,0,0,8427,Everton,Norwich City,82002078-c505-539e-9d8b-3f772913f2ba,75495cc8-1d66-5b51-a787-b0faf0bb18a0,Everton,Norwich City,Everton_Norwich City,Everton_Norwich City_2013
2015,16,Norwich City,0.0,0.0,Everton,1.0,1.0,0,Martin Atkinson,0,0,0,0,9136,draw,draw,7dde6e8c-ce7e-5a4c-b8a6-51d91bd0b4fc,a9a4f820-c24e-577e-9328-b1a6fe3f33c6,Norwich City,Everton,Everton_Norwich City,Everton_Norwich City_2015
2015,38,Everton,0.0,0.0,Norwich City,3.0,0.0,0,Lee Mason,0,0,0,0,9362,Everton,Norwich City,736a6b8d-843c-5100-8829-76f9946d0b4f,a9a4f820-c24e-577e-9328-b1a6fe3f33c6,Everton,Norwich City,Everton_Norwich City,Everton_Norwich City_2015
