season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
1998,4,Manchester Utd,0.0,0.0,Charlton Ath,4.0,1.0,0,Paul Durkin,0,0,0,0,2562,Manchester Utd,Charlton Ath,1e01d4e4-b6e4-5e3c-bd91-1e8fff376518,a4ccbb6e-2ec3-50d7-995c-61ba6f98cb61,Manchester Utd,Charlton Ath,Charlton Ath_Manchester Utd,Charlton Ath_Manchester Utd_1998
1998,23,Charlton Ath,0.0,0.0,Manchester Utd,0.0,1.0,0,Gary Willard,0,0,0,0,2755,Manchester Utd,Charlton Ath,9da014cb-f581-5265-9786-2e83398818a2,a4ccbb6e-2ec3-50d7-995c-61ba6f98cb61,Charlton Ath,Manchester Utd,Charlton Ath_Manchester Utd,Charlton Ath_Manchester Utd_1998
2000,17,Charlton Ath,0.0,0.0,Manchester Utd,3.0,3.0,0,Stephen Lodge,0,0,0,0,3446,draw,draw,d4454778-9869-5744-b3ed-6f778211732d,672cc579-c5e7-5d72-a412-934ee9de43af,Charlton Ath,Manchester Utd,Charlton Ath_Manchester Utd,Charlton Ath_Manchester Utd_2000
2000,32,Manchester Utd,0.0,0.0,Charlton Ath,2.0,1.0,0,Mark Halsey,0,0,0,0,3600,Manchester Utd,Charlton Ath,5c8b18e1-33bc-5132-a114-577824c5625a,672cc579-c5e7-5d72-a412-934ee9de43af,Manchester Utd,Charlton Ath,Charlton Ath_Manchester Utd,Charlton Ath_Manchester Utd_2000
2001,26,Charlton Ath,0.0,0.0,Manchester Utd,0.0,2.0,0,Alan Wiley,0,0,0,0,3925,Manchester Utd,Charlton Ath,cb8afbce-7037-5cca-8ca9-c211255e6dbe,0c866cd3-0ca4-50c4-bfcb-0ca6a3d944ca,Charlton Ath,Manchester Utd,Charlton Ath_Manchester Utd,Charlton Ath_Manchester Utd_2001
2001,38,Manchester Utd,0.0,0.0,Charlton Ath,0.0,0.0,0,Graham Poll,0,0,0,0,4044,draw,draw,b3841e0f-d8b2-5688-ba4f-cbcb276365b1,0c866cd3-0ca4-50c4-bfcb-0ca6a3d944ca,Manchester Utd,Charlton Ath,Charlton Ath_Manchester Utd,Charlton Ath_Manchester Utd_2001
2002,8,Charlton Ath,0.0,0.0,Manchester Utd,1.0,3.0,0,Dermot Gallagher,0,0,0,0,4121,Manchester Utd,Charlton Ath,088ac494-29d9-5073-8593-23bbfe8aa8e6,5cb0750a-a917-54e3-ae04-f5a7a5528a47,Charlton Ath,Manchester Utd,Charlton Ath_Manchester Utd,Charlton Ath_Manchester Utd_2002
2002,37,Manchester Utd,0.0,0.0,Charlton Ath,4.0,1.0,0,Mark Halsey,0,0,0,0,4412,Manchester Utd,Charlton Ath,56492425-32db-5e71-ae50-dcad35ba30b2,5cb0750a-a917-54e3-ae04-f5a7a5528a47,Manchester Utd,Charlton Ath,Charlton Ath_Manchester Utd,Charlton Ath_Manchester Utd_2002
2003,5,Charlton Ath,0.0,0.0,Manchester Utd,0.0,2.0,0,Mike Riley,0,0,0,0,4465,Manchester Utd,Charlton Ath,bf28c637-7cbd-5762-9b51-c828f838fc3e,b0243f09-66e5-585f-8701-1b0b9bc8522e,Charlton Ath,Manchester Utd,Charlton Ath_Manchester Utd,Charlton Ath_Manchester Utd_2003
2003,31,Manchester Utd,0.0,0.0,Charlton Ath,2.0,0.0,0,Steve Dunn,0,0,0,0,4763,Manchester Utd,Charlton Ath,e61df7bc-3bde-5550-bfe5-edf611458140,b0243f09-66e5-585f-8701-1b0b9bc8522e,Manchester Utd,Charlton Ath,Charlton Ath_Manchester Utd,Charlton Ath_Manchester Utd_2003
2004,14,Manchester Utd,0.0,0.0,Charlton Ath,2.0,0.0,0,Rob Styles,0,0,0,0,4941,Manchester Utd,Charlton Ath,b9610c26-89b2-5536-83b2-19492a339a26,745e16cd-3776-5d40-87b6-0eb4025e8c4b,Manchester Utd,Charlton Ath,Charlton Ath_Manchester Utd,Charlton Ath_Manchester Utd_2004
