season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2009,10,Birmingham City,0.0,0.0,Sunderland,2.0,1.0,0,Martin Atkinson,0,0,0,0,6797,Birmingham City,Sunderland,dfe80c03-b64b-5b4f-868b-8c1c6ab815d3,512e53aa-c526-5140-b8df-f210685e2c26,Birmingham City,Sunderland,Birmingham City_Sunderland,Birmingham City_Sunderland_2009
2009,31,Sunderland,0.0,0.0,Birmingham City,3.0,1.0,0,Peter Walton,0,0,0,0,7004,Sunderland,Birmingham City,7adef45a-bee5-5b57-abc7-55c6ca560665,512e53aa-c526-5140-b8df-f210685e2c26,Sunderland,Birmingham City,Birmingham City_Sunderland,Birmingham City_Sunderland_2009
